HCP,6.9018404907975395
HD,-10.188360681686284
HES,-14.935748894038333
HFC,-0.25380710659898
HIG,-22.228144989339015
HII,-20.165464573610524
HLT,-11.157024793388427
HOG,-33.254716981132084
HOLX,-5.380116959064319
HON,-11.04156745356828
HP,-26.330445544554458
HPE,-9.261838440111424
HPQ,-3.188957639219425
HRB,-3.775743707093815
HRL,16.433086012640818
HSIC,11.494252873563205
HST,-15.969773299748113
HSY,-6.351863271958423
HUM,13.790462369492484
IBM,-26.326424195020202
ICE,5.5130385487528235
IDXX,18.864304898324598
IEX,-5.9180116693187905
IFF,-13.354301815084213
ILMN,36.49594947137169
INCY,-34.24136838770985
INFO,4.806201550387601
INTC,1.278162911611802
INTU,24.12853340093801
IP,-31.290990680013802
IPG,1.3392857142857206
IPGP,-46.294307196562826
IQV,16.35342185903983
IR,2.0966476062338923
IRM,-14.153193745030467
ISRG,29.117115142215155
IT,2.078765732846111
ITW,-25.250224752771942
IVZ,-54.70717022441159
JBHT,-18.91633327535224
JCI,-22.303857255313563
JEC,-12.704669496664645
JEF,-34.23387096774194
JKHY,7.1135430916552815
JNJ,-8.91067849985686
JNPR,-6.1403508771929785
JPM,-9.4538993828315
JWN,-2.8070915998311685
K,-15.784054133568706
KEY,-27.565691621219653
KEYS,44.543269230769226
KHC,-43.96862139917696
KIM,-17.355371900826444
KLAC,-15.646711715998862
KMB,-6.174374274821815
KMI,-15.384615384615385
KMX,-2.557305473257432
KO,2.8770706190061057
KR,0.4735883424408005
KSS,19.970496035404768
KSU,-9.152252423493623
L,-10.233859684189497
LB,-57.7216871471272
LDOS,-18.84776211863094
LEG,-24.973811020322636
LEN,-37.650221378874136
LH,-21.94219798131778
LHX,-7.3914578185668915
LIN,1.0537884665114958
LKQ,-41.08679616424883
LLY,35.21193464361829
LMT,-18.62326740383119
LNC,-33.654221412774824
LNT,-1.3142454822811622
LOW,-1.1512803959543685
LRCX,-26.430162438202863
LUV,-28.556149732620327
LW,30.398582816651892
LYB,-25.326323422770123
M,19.174275506153226
MA,22.991543340380534
MAA,-5.41964996022275
MAC,-34.317904993909885
MAR,-20.990201134605467
MAS,-34.22849340009103
MCD,1.9986056239832628
MCHP,-18.47974510696404
MCK,-29.438922731644745
MCO,-5.5958268409999405
MDLZ,-6.799065420560735
MDT,10.538699690402488
MET,-19.65981012658229
MGM,-28.9308176100629
MHK,-57.52084088437839
MKC,36.40467078795016
MKTX,2.874845105328383
MLM,-23.918747737965983
MMC,-3.096203464799108
MMM,-19.54369715766665
MNST,-22.515405277294985
MO,-31.536199411847083
MOS,12.314886983632126
MPC,-11.730827523491973
MRK,33.94348676026302
MRO,-16.83402244536326
MS,-24.966647608157043
MSCI,14.904378062272805
MSFT,17.360299275192894
MSI,24.252822669913666
MTB,-17.404526580501788
MTD,-10.004519628099171
MU,-23.22470817120622
MXIM,-4.112471308339705
MYL,-35.54715197352872
NBL,-36.75360329444063
NCLH,-21.164319248826306
NDAQ,4.815827150852536
NEE,10.583263973365776
NEM,-8.128997867803845
NFLX,33.40279224838507
NI,-0.7401636151149305
NKE,17.250199840127898
NKTR,-43.703951774949765
NLSN,-36.09890109890109
NOC,-21.068065556677865
NOV,-28.456413103831206
NRG,35.60393258426966
NSC,2.146307798481706
NTAP,6.814895155459144
NTRS,-17.138852738011824
NUE,-18.37055677886128
NVDA,-30.930232558139537
NWL,-40.517799352750814
NWS,-30.96385542168675
NWSA,-30.598396051819865
O,11.101367941073303
OKE,-0.8793264733395811
OMC,-0.7002608815048772
ORCL,-5.203045685279184
ORLY,42.22166791386051
OXY,-17.90659788216128
PAYX,-5.008813160987069
PBCT,-23.582887700534762
PCAR,-19.682048396173325
PEG,-0.3300970873786446
PEP,-7.971981320880582
PFE,18.60850358917725
PFG,-38.265306122448976
PG,-0.7618632999564556
PGR,5.912642045454541
PH,-25.719009920833756
PHM,-21.684210526315795
PKG,-31.71298216507673
PKI,5.702954048140053
PLD,-9.33188652922028
PM,-36.32749645054426
PNC,-20.042969020722147
PNR,-21.336706725701028
PNW,0.08217891523831787
PPG,-13.345317582605709
PPL,-8.400646203554107
PRGO,-54.19917393299678
PRU,-29.744303357105583
PSA,-3.3971291866028652
PSX,-16.005931784478513
PVH,-32.701698126958675
PWR,-23.24213756072616
PXD,-24.495227075498995
PYPL,13.094267861994012
QCOM,-11.262105592002493
QRVO,-8.723723723723719
RCL,-19.483568075117365
RE,-2.36373497243062
REG,-15.481352992194285
REGN,-3.5482498138099783
RF,-22.74305555555556
RHI,1.5484335613972
RJF,-17.390817469204933
RL,-1.842029125277267
RMD,32.29424961624749
ROK,-24.155844155844164
ROL,14.990328820116062
ROP,1.8610038610038515
ROST,1.6573208722741484
RSG,6.389587339151026
RTN,-18.594623369709883
SBAC,-0.5325661116552416
SBUX,10.377851297231413
SCHW,-20.07007981312049
SEE,-30.608519269776867
SHW,-4.989757096868608
SIVB,-18.757753347307197
SJM,-24.41242755956213
SLB,-45.68927140525301
SLG,-20.905578123451907
SNA,-17.240390131956406
SNPS,-1.877053026747999
SO,-8.608858390517783
SPG,-2.1194829393268995
SPGI,-0.649350649350644
SRE,0.3273475495697564
STI,-22.92924601331475
STT,-34.965679745927666
STX,-8.341300191204592
STZ,-28.748304676904223
SWK,-29.97230243384996
SWKS,-29.20484465508163
SYF,-39.13493913493914
SYK,-0.02583311805733901
SYMC,-33.856022808267994
SYY,2.552280586201228
T,-26.80041152263375
TAP,-31.838674302424753
TDG,22.088704391522814
TEL,-21.34890572390573
TFX,2.282774696567813
TGT,-0.4444444444444584
TIF,-23.886483886483887
TJX,14.595867120062803
TMO,17.15293869812513
TMUS,-0.42512990080301183
TPR,-23.55867058557539
TRIP,55.39756239117817
TROW,-12.95149147050415
TRV,-12.828074314361535
TSCO,11.317725752508355
TSN,-35.438509929690376
TTWO,-4.745855347057758
TWTR,18.40899625156185
TXN,-10.178092684795093
TXT,-19.332037462449208
UA,20.04504504504505
UAA,21.41372141372142
UAL,23.39762611275964
UDR,2.2066458982346715
UHS,2.514336127040151
ULTA,7.0598229455423285
UNH,11.693731289122745
UNM,-47.16706139551831
UNP,1.9985085756897947
UPS,-18.984473352916496
URI,-40.95747774998546
USB,-15.621500559910405
UTX,-17.42572705181469
V,14.839501841782155
VAR,0.7557354925775918
VFC,-4.635476463834676
VIAB,-15.968841285296975
VLO,-20.052225002720046
VMC,-24.38264391991899
VNO,-20.555129189050916
VRSK,12.56250000000001
VRSN,28.346731911918898
VRTX,7.713866275190151
VTR,-1.0831528078653507
VZ,4.420933308142838
WAB,-15.866388308977031
WAT,-4.363579895439729
WBA,-6.293032222528239
WCG,15.329918949828446
WDC,-53.80359612724758
WEC,3.883787445431275
WELL,8.781558726673989
WFC,-24.54260754903577
WHR,-36.391129032258064
WLTW,0.15926737009754888
WM,1.91193511008112
WMB,-29.550672351590677
WMT,-6.7037974683544315
WRK,-41.03781047302641
WU,-10.362966859547617
WY,-38.088485536018155
WYNN,-42.32160863633668
XEC,-49.79919678714859
XEL,2.3695697360216257
XLNX,25.096410560664488
XOM,-18.49593495934959
XRAY,-43.64271608689048
XRX,-32.59005145797599
XYL,-4.252199413489744
YUM,12.253400318588415
ZION,-20.460358056265978
ZTS,17.28206551915601
