Time,Open,High,Low,Close,Volume
2023-09-13 13:44:00,1.3651000,1.3663000,1.3651000,1.3663000,97526.3
2023-09-13 13:45:00,1.3663000,1.3689000,1.3663000,1.3688000,158058.6
2023-09-13 13:46:00,1.3688000,1.3716000,1.3685000,1.3716000,214372.3
2023-09-13 13:47:00,1.3716000,1.3736000,1.3706000,1.3727000,173876.4
2023-09-13 13:48:00,1.3727000,1.3754000,1.3725000,1.3749000,324896.7
2023-09-13 13:49:00,1.3750000,1.3767000,1.3748000,1.3763000,161329.0
2023-09-13 13:50:00,1.3763000,1.3768000,1.3732000,1.3754000,192946.3
2023-09-13 13:51:00,1.3754000,1.3755000,1.3736000,1.3748000,121164.7
2023-09-13 13:52:00,1.3748000,1.3765000,1.3747000,1.3749000,162689.0
2023-09-13 13:53:00,1.3748000,1.3748000,1.3717000,1.3736000,176804.5
2023-09-13 13:54:00,1.3735000,1.3743000,1.3732000,1.3734000,50119.9
2023-09-13 13:55:00,1.3733000,1.3743000,1.3730000,1.3740000,92785.1
2023-09-13 13:56:00,1.3739000,1.3740000,1.3718000,1.3736000,125773.4
2023-09-13 13:57:00,1.3736000,1.3767000,1.3733000,1.3760000,159342.8
2023-09-13 13:58:00,1.3762000,1.3762000,1.3730000,1.3731000,96390.5
2023-09-13 13:59:00,1.3730000,1.3747000,1.3730000,1.3732000,109457.6
2023-09-13 14:00:00,1.3733000,1.3748000,1.3727000,1.3738000,148007.0
2023-09-13 14:01:00,1.3737000,1.3740000,1.3700000,1.3700000,124753.8
2023-09-13 14:02:00,1.3701000,1.3733000,1.3700000,1.3733000,69469.5
2023-09-13 14:03:00,1.3733000,1.3762000,1.3731000,1.3754000,192244.3
2023-09-13 14:04:00,1.3756000,1.3821000,1.3756000,1.3760000,1221751.1
2023-09-13 14:05:00,1.3760000,1.3760000,1.3695000,1.3722000,415522.4
2023-09-13 14:06:00,1.3723000,1.3725000,1.3701000,1.3715000,235111.5
2023-09-13 14:07:00,1.3713000,1.3724000,1.3711000,1.3717000,87066.9
2023-09-13 14:08:00,1.3717000,1.3747000,1.3717000,1.3727000,174556.9
2023-09-13 14:09:00,1.3726000,1.3745000,1.3726000,1.3729000,84609.1
2023-09-13 14:10:00,1.3731000,1.3737000,1.3719000,1.3723000,74552.2
2023-09-13 14:11:00,1.3723000,1.3731000,1.3723000,1.3731000,16809.3
2023-09-13 14:12:00,1.3732000,1.3743000,1.3723000,1.3726000,90838.2
2023-09-13 14:13:00,1.3727000,1.3729000,1.3704000,1.3710000,139913.2
2023-09-13 14:14:00,1.3709000,1.3723000,1.3704000,1.3711000,77182.0
2023-09-13 14:15:00,1.3711000,1.3729000,1.3703000,1.3718000,91287.8
