time,timestamp,THETAUSDT,XRPUSDT
2020-11-23 10:00:00,1606125600000,0.67614,0.46524
2020-11-23 11:00:00,1606129200000,0.67710,0.48650
2020-11-23 12:00:00,1606132800000,0.68390,0.50632
2020-11-23 13:00:00,1606136400000,0.68500,0.51381
2020-11-23 14:00:00,1606140000000,0.68197,0.54250
2020-11-23 15:00:00,1606143600000,0.65908,0.52654
2020-11-23 16:00:00,1606147200000,0.65888,0.53927
2020-11-23 17:00:00,1606150800000,0.65731,0.54542
2020-11-23 18:00:00,1606154400000,0.65036,0.52952
2020-11-23 19:00:00,1606158000000,0.65890,0.54047
2020-11-23 20:00:00,1606161600000,0.66151,0.54581
2020-11-23 21:00:00,1606165200000,0.66402,0.57234
2020-11-23 22:00:00,1606168800000,0.65960,0.60338
2020-11-23 23:00:00,1606172400000,0.66535,0.61579
2020-11-24 00:00:00,1606176000000,0.67785,0.61307
2020-11-24 01:00:00,1606179600000,0.68801,0.59227
2020-11-24 02:00:00,1606183200000,0.68746,0.59974
2020-11-24 03:00:00,1606186800000,0.70396,0.63776
2020-11-24 04:00:00,1606190400000,0.72465,0.68505
2020-11-24 05:00:00,1606194000000,0.71359,0.73306
2020-11-24 06:00:00,1606197600000,0.70433,0.69859
2020-11-24 07:00:00,1606201200000,0.71581,0.69657
2020-11-24 08:00:00,1606204800000,0.73284,0.71001
2020-11-24 09:00:00,1606208400000,0.69993,0.64846
2020-11-24 10:00:00,1606212000000,0.69483,0.64719
2020-11-24 11:00:00,1606215600000,0.68608,0.63115
2020-11-24 12:00:00,1606219200000,0.67482,0.60735
2020-11-24 13:00:00,1606222800000,0.69172,0.68454
2020-11-24 14:00:00,1606226400000,0.68018,0.64617
2020-11-24 15:00:00,1606230000000,0.68416,0.67198
2020-11-24 16:00:00,1606233600000,0.68840,0.67751
2020-11-24 17:00:00,1606237200000,0.68333,0.67062
2020-11-24 18:00:00,1606240800000,0.69150,0.69549
2020-11-24 19:00:00,1606244400000,0.69618,0.73287
2020-11-24 20:00:00,1606248000000,0.68895,0.71346
2020-11-24 21:00:00,1606251600000,0.67917,0.67731
2020-11-24 22:00:00,1606255200000,0.68276,0.69549
2020-11-24 23:00:00,1606258800000,0.69194,0.69400
2020-11-25 00:00:00,1606262400000,0.70381,0.68621
2020-11-25 01:00:00,1606266000000,0.71665,0.67302
2020-11-25 02:00:00,1606269600000,0.69666,0.64899
2020-11-25 03:00:00,1606273200000,0.69305,0.63929
2020-11-25 04:00:00,1606276800000,0.68473,0.62726
2020-11-25 05:00:00,1606280400000,0.69392,0.64744
2020-11-25 06:00:00,1606284000000,0.69698,0.65086
2020-11-25 07:00:00,1606287600000,0.70306,0.68077
2020-11-25 08:00:00,1606291200000,0.71416,0.67424
2020-11-25 09:00:00,1606294800000,0.72148,0.67221
2020-11-25 10:00:00,1606298400000,0.72793,0.68073
2020-11-25 11:00:00,1606302000000,0.72603,0.69582
2020-11-25 12:00:00,1606305600000,0.72296,0.69270
2020-11-25 13:00:00,1606309200000,0.71903,0.66927
2020-11-25 14:00:00,1606312800000,0.72792,0.69084
2020-11-25 15:00:00,1606316400000,0.73385,0.70628
2020-11-25 16:00:00,1606320000000,0.72424,0.68028
2020-11-25 17:00:00,1606323600000,0.73021,0.68445
2020-11-25 18:00:00,1606327200000,0.73658,0.67878
2020-11-25 19:00:00,1606330800000,0.73357,0.65801
2020-11-25 20:00:00,1606334400000,0.71628,0.62825
2020-11-25 21:00:00,1606338000000,0.71506,0.63867
2020-11-25 22:00:00,1606341600000,0.69914,0.63308
2020-11-25 23:00:00,1606345200000,0.69374,0.63022
2020-11-26 00:00:00,1606348800000,0.71104,0.64915
2020-11-26 01:00:00,1606352400000,0.71088,0.63340
2020-11-26 02:00:00,1606356000000,0.68183,0.62009
2020-11-26 03:00:00,1606359600000,0.63200,0.56448
2020-11-26 04:00:00,1606363200000,0.62582,0.55435
2020-11-26 05:00:00,1606366800000,0.63211,0.56269
2020-11-26 06:00:00,1606370400000,0.64286,0.56349
2020-11-26 07:00:00,1606374000000,0.61864,0.51019
2020-11-26 08:00:00,1606377600000,0.60274,0.50176
2020-11-26 09:00:00,1606381200000,0.61463,0.51718
2020-11-26 10:00:00,1606384800000,0.62786,0.53497
2020-11-26 11:00:00,1606388400000,0.62482,0.52988
2020-11-26 12:00:00,1606392000000,0.63621,0.54339
2020-11-26 13:00:00,1606395600000,0.61949,0.51760
2020-11-26 14:00:00,1606399200000,0.60260,0.49888
2020-11-26 15:00:00,1606402800000,0.60871,0.51137
2020-11-26 16:00:00,1606406400000,0.59131,0.48095
2020-11-26 17:00:00,1606410000000,0.58647,0.48862
2020-11-26 18:00:00,1606413600000,0.58767,0.47107
2020-11-26 19:00:00,1606417200000,0.58955,0.48100
2020-11-26 20:00:00,1606420800000,0.61657,0.54234
2020-11-26 21:00:00,1606424400000,0.61501,0.51934
2020-11-26 22:00:00,1606428000000,0.62276,0.53533
2020-11-26 23:00:00,1606431600000,0.62041,0.53654
2020-11-27 00:00:00,1606435200000,0.62582,0.55946
2020-11-27 01:00:00,1606438800000,0.62112,0.56700
2020-11-27 02:00:00,1606442400000,0.61149,0.53074
2020-11-27 03:00:00,1606446000000,0.61119,0.54315
2020-11-27 04:00:00,1606449600000,0.61598,0.54286
2020-11-27 05:00:00,1606453200000,0.63359,0.56000
2020-11-27 06:00:00,1606456800000,0.63096,0.56168
2020-11-27 07:00:00,1606460400000,0.62045,0.54281
2020-11-27 08:00:00,1606464000000,0.59464,0.51950
2020-11-27 09:00:00,1606467600000,0.58564,0.52130
2020-11-27 10:00:00,1606471200000,0.59310,0.54016
2020-11-27 11:00:00,1606474800000,0.58517,0.52545
2020-11-27 12:00:00,1606478400000,0.59481,0.54292
2020-11-27 13:00:00,1606482000000,0.59986,0.53813
2020-11-27 14:00:00,1606485600000,0.59228,0.53138
2020-11-27 15:00:00,1606489200000,0.58042,0.51731
2020-11-27 16:00:00,1606492800000,0.59588,0.54141
2020-11-27 17:00:00,1606496400000,0.59738,0.53846
2020-11-27 18:00:00,1606500000000,0.59675,0.53671
2020-11-27 19:00:00,1606503600000,0.59514,0.53986
2020-11-27 20:00:00,1606507200000,0.61200,0.55899
2020-11-27 21:00:00,1606510800000,0.60587,0.55200
2020-11-27 22:00:00,1606514400000,0.60108,0.55040
2020-11-27 23:00:00,1606518000000,0.60688,0.56230
2020-11-28 00:00:00,1606521600000,0.60429,0.57277
2020-11-28 01:00:00,1606525200000,0.60823,0.56726
2020-11-28 02:00:00,1606528800000,0.61045,0.55338
2020-11-28 03:00:00,1606532400000,0.60254,0.55781
2020-11-28 04:00:00,1606536000000,0.59754,0.54770
2020-11-28 05:00:00,1606539600000,0.59725,0.55080
2020-11-28 06:00:00,1606543200000,0.59938,0.55150
2020-11-28 07:00:00,1606546800000,0.59738,0.55175
2020-11-28 08:00:00,1606550400000,0.59129,0.54278
2020-11-28 09:00:00,1606554000000,0.59393,0.54963
2020-11-28 10:00:00,1606557600000,0.60381,0.55941
2020-11-28 11:00:00,1606561200000,0.60440,0.56316
2020-11-28 12:00:00,1606564800000,0.60310,0.55941
2020-11-28 13:00:00,1606568400000,0.61766,0.58469
2020-11-28 14:00:00,1606572000000,0.61944,0.60008
2020-11-28 15:00:00,1606575600000,0.62950,0.62958
2020-11-28 16:00:00,1606579200000,0.62965,0.62036
2020-11-28 17:00:00,1606582800000,0.63067,0.62564
2020-11-28 18:00:00,1606586400000,0.63123,0.63204
2020-11-28 19:00:00,1606590000000,0.62718,0.63724
2020-11-28 20:00:00,1606593600000,0.62083,0.61254
2020-11-28 21:00:00,1606597200000,0.62900,0.62562
2020-11-28 22:00:00,1606600800000,0.62355,0.62390
2020-11-28 23:00:00,1606604400000,0.62438,0.62579
2020-11-29 00:00:00,1606608000000,0.61640,0.60930
2020-11-29 01:00:00,1606611600000,0.61279,0.59642
2020-11-29 02:00:00,1606615200000,0.61666,0.61615
2020-11-29 03:00:00,1606618800000,0.61820,0.61578
2020-11-29 04:00:00,1606622400000,0.61485,0.61051
2020-11-29 05:00:00,1606626000000,0.60831,0.61251
2020-11-29 06:00:00,1606629600000,0.60514,0.60850
2020-11-29 07:00:00,1606633200000,0.61174,0.62604
2020-11-29 08:00:00,1606636800000,0.61783,0.63350
2020-11-29 09:00:00,1606640400000,0.61348,0.62230
2020-11-29 10:00:00,1606644000000,0.61856,0.63067
2020-11-29 11:00:00,1606647600000,0.61383,0.62144
2020-11-29 12:00:00,1606651200000,0.61058,0.61555
2020-11-29 13:00:00,1606654800000,0.61191,0.62359
2020-11-29 14:00:00,1606658400000,0.61287,0.61734
2020-11-29 15:00:00,1606662000000,0.61538,0.61818
2020-11-29 16:00:00,1606665600000,0.60301,0.60241
2020-11-29 17:00:00,1606669200000,0.60714,0.60100
2020-11-29 18:00:00,1606672800000,0.60321,0.60495
2020-11-29 19:00:00,1606676400000,0.59973,0.59301
2020-11-29 20:00:00,1606680000000,0.60555,0.60153
2020-11-29 21:00:00,1606683600000,0.61667,0.60961
2020-11-29 22:00:00,1606687200000,0.61481,0.60424
2020-11-29 23:00:00,1606690800000,0.61777,0.60543
2020-11-30 00:00:00,1606694400000,0.62566,0.63300
2020-11-30 01:00:00,1606698000000,0.62092,0.63272
2020-11-30 02:00:00,1606701600000,0.62150,0.62925
2020-11-30 03:00:00,1606705200000,0.62732,0.62927
2020-11-30 04:00:00,1606708800000,0.62449,0.62925
2020-11-30 05:00:00,1606712400000,0.62122,0.62575
2020-11-30 07:00:00,1606719600000,0.61487,0.62517
2020-11-30 08:00:00,1606723200000,0.61001,0.61227
2020-11-30 09:00:00,1606726800000,0.61268,0.61230
2020-11-30 10:00:00,1606730400000,0.61285,0.61500
2020-11-30 11:00:00,1606734000000,0.61332,0.62370
2020-11-30 12:00:00,1606737600000,0.61478,0.62497
2020-11-30 13:00:00,1606741200000,0.62268,0.64149
2020-11-30 14:00:00,1606744800000,0.61857,0.65322
2020-11-30 15:00:00,1606748400000,0.61247,0.63791
2020-11-30 16:00:00,1606752000000,0.62919,0.64570
2020-11-30 17:00:00,1606755600000,0.63062,0.64770
2020-11-30 18:00:00,1606759200000,0.62591,0.63601
2020-11-30 19:00:00,1606762800000,0.63228,0.64026
2020-11-30 20:00:00,1606766400000,0.63268,0.65018
2020-11-30 21:00:00,1606770000000,0.63089,0.64733
2020-11-30 22:00:00,1606773600000,0.63500,0.65735
2020-11-30 23:00:00,1606777200000,0.64280,0.66417
2020-12-01 00:00:00,1606780800000,0.63274,0.65750
2020-12-01 01:00:00,1606784400000,0.63589,0.66035
2020-12-01 02:00:00,1606788000000,0.63811,0.65884
2020-12-01 03:00:00,1606791600000,0.63300,0.65175
2020-12-01 04:00:00,1606795200000,0.63614,0.64482
2020-12-01 05:00:00,1606798800000,0.64105,0.65354
2020-12-01 06:00:00,1606802400000,0.63961,0.65019
2020-12-01 07:00:00,1606806000000,0.65126,0.66196
2020-12-01 08:00:00,1606809600000,0.65244,0.66600
2020-12-01 09:00:00,1606813200000,0.65983,0.66834
2020-12-01 10:00:00,1606816800000,0.66008,0.67051
2020-12-01 11:00:00,1606820400000,0.64476,0.65621
2020-12-01 12:00:00,1606824000000,0.59834,0.60432
2020-12-01 13:00:00,1606827600000,0.61207,0.62118
2020-12-01 14:00:00,1606831200000,0.62030,0.64384
2020-12-01 15:00:00,1606834800000,0.62021,0.63753
2020-12-01 16:00:00,1606838400000,0.61351,0.62560
2020-12-01 17:00:00,1606842000000,0.59661,0.62908
2020-12-01 18:00:00,1606845600000,0.59388,0.61661
2020-12-01 19:00:00,1606849200000,0.60506,0.62595
2020-12-01 20:00:00,1606852800000,0.60661,0.62150
2020-12-01 21:00:00,1606856400000,0.61001,0.62653
2020-12-01 22:00:00,1606860000000,0.60544,0.61828
2020-12-01 23:00:00,1606863600000,0.61372,0.61088
2020-12-02 00:00:00,1606867200000,0.62200,0.61730
2020-12-02 01:00:00,1606870800000,0.61974,0.61946
2020-12-02 02:00:00,1606874400000,0.61046,0.61224
2020-12-02 03:00:00,1606878000000,0.61368,0.61169
2020-12-02 04:00:00,1606881600000,0.62128,0.60409
2020-12-02 05:00:00,1606885200000,0.62712,0.60586
2020-12-02 06:00:00,1606888800000,0.63525,0.61766
2020-12-02 07:00:00,1606892400000,0.63719,0.62722
2020-12-02 08:00:00,1606896000000,0.63900,0.62271
2020-12-02 09:00:00,1606899600000,0.63387,0.61730
2020-12-02 10:00:00,1606903200000,0.63743,0.62026
2020-12-02 11:00:00,1606906800000,0.63985,0.62460
2020-12-02 12:00:00,1606910400000,0.63213,0.61734
2020-12-02 13:00:00,1606914000000,0.63353,0.61869
2020-12-02 14:00:00,1606917600000,0.63253,0.61174
2020-12-02 15:00:00,1606921200000,0.64583,0.61264
2020-12-02 16:00:00,1606924800000,0.63300,0.60409
2020-12-02 17:00:00,1606928400000,0.63747,0.61316
2020-12-02 18:00:00,1606932000000,0.63944,0.61573
2020-12-02 19:00:00,1606935600000,0.63712,0.61836
2020-12-02 20:00:00,1606939200000,0.63657,0.61834
2020-12-02 21:00:00,1606942800000,0.63487,0.61734
2020-12-02 22:00:00,1606946400000,0.62882,0.62073
2020-12-02 23:00:00,1606950000000,0.63198,0.62972
2020-12-03 00:00:00,1606953600000,0.63672,0.62694
2020-12-03 01:00:00,1606957200000,0.62745,0.62076
2020-12-03 02:00:00,1606960800000,0.63086,0.62123
2020-12-03 03:00:00,1606964400000,0.63559,0.62185
2020-12-03 04:00:00,1606968000000,0.63365,0.62062
2020-12-03 05:00:00,1606971600000,0.63178,0.61770
2020-12-03 06:00:00,1606975200000,0.63328,0.61773
2020-12-03 07:00:00,1606978800000,0.63795,0.62306
2020-12-03 08:00:00,1606982400000,0.63666,0.62700
2020-12-03 09:00:00,1606986000000,0.63537,0.62642
2020-12-03 10:00:00,1606989600000,0.64010,0.62730
2020-12-03 11:00:00,1606993200000,0.64222,0.62943
2020-12-03 12:00:00,1606996800000,0.63648,0.62593
2020-12-03 13:00:00,1607000400000,0.64062,0.62419
2020-12-03 14:00:00,1607004000000,0.64213,0.62861
2020-12-03 15:00:00,1607007600000,0.65037,0.63400
2020-12-03 16:00:00,1607011200000,0.64922,0.63066
2020-12-03 17:00:00,1607014800000,0.66147,0.62814
2020-12-03 18:00:00,1607018400000,0.65521,0.62973
2020-12-03 19:00:00,1607022000000,0.65590,0.63045
2020-12-03 20:00:00,1607025600000,0.64826,0.62705
2020-12-03 21:00:00,1607029200000,0.65148,0.62941
2020-12-03 22:00:00,1607032800000,0.65628,0.62743
2020-12-03 23:00:00,1607036400000,0.66365,0.63046
2020-12-04 00:00:00,1607040000000,0.66965,0.63156
2020-12-04 01:00:00,1607043600000,0.67128,0.62691
2020-12-04 02:00:00,1607047200000,0.66532,0.61718
2020-12-04 03:00:00,1607050800000,0.66584,0.61101
2020-12-04 04:00:00,1607054400000,0.68538,0.61651
2020-12-04 05:00:00,1607058000000,0.67854,0.61336
2020-12-04 06:00:00,1607061600000,0.68996,0.61844
2020-12-04 07:00:00,1607065200000,0.69143,0.61662
2020-12-04 08:00:00,1607068800000,0.69973,0.62360
2020-12-04 09:00:00,1607072400000,0.69934,0.61817
2020-12-04 10:00:00,1607076000000,0.67625,0.60682
2020-12-04 11:00:00,1607079600000,0.65613,0.59056
2020-12-04 12:00:00,1607083200000,0.66879,0.60230
2020-12-04 13:00:00,1607086800000,0.68274,0.59700
2020-12-04 14:00:00,1607090400000,0.69510,0.59920
2020-12-04 15:00:00,1607094000000,0.68300,0.59150
2020-12-04 16:00:00,1607097600000,0.67819,0.57762
2020-12-04 17:00:00,1607101200000,0.69510,0.57481
2020-12-04 18:00:00,1607104800000,0.70579,0.58125
2020-12-04 19:00:00,1607108400000,0.71254,0.57674
2020-12-04 20:00:00,1607112000000,0.69972,0.56819
2020-12-04 21:00:00,1607115600000,0.67805,0.55748
2020-12-04 22:00:00,1607119200000,0.66149,0.54794
2020-12-04 23:00:00,1607122800000,0.66648,0.55367
2020-12-05 00:00:00,1607126400000,0.68915,0.56942
2020-12-05 01:00:00,1607130000000,0.67492,0.56074
2020-12-05 02:00:00,1607133600000,0.70179,0.56435
2020-12-05 03:00:00,1607137200000,0.69420,0.57159
2020-12-05 04:00:00,1607140800000,0.69088,0.57900
2020-12-05 05:00:00,1607144400000,0.69526,0.58690
2020-12-05 06:00:00,1607148000000,0.69476,0.58684
2020-12-05 07:00:00,1607151600000,0.68855,0.57957
2020-12-05 08:00:00,1607155200000,0.70769,0.59465
2020-12-05 09:00:00,1607158800000,0.70311,0.59395
2020-12-05 10:00:00,1607162400000,0.70579,0.59405
2020-12-05 11:00:00,1607166000000,0.71347,0.58726
2020-12-05 12:00:00,1607169600000,0.72081,0.59025
2020-12-05 13:00:00,1607173200000,0.71294,0.57875
2020-12-05 14:00:00,1607176800000,0.72676,0.58337
2020-12-05 15:00:00,1607180400000,0.73444,0.58338
2020-12-05 16:00:00,1607184000000,0.72918,0.58526
2020-12-05 17:00:00,1607187600000,0.72399,0.58905
2020-12-05 18:00:00,1607191200000,0.72043,0.58400
2020-12-05 19:00:00,1607194800000,0.73261,0.58498
2020-12-05 20:00:00,1607198400000,0.71999,0.58155
2020-12-05 21:00:00,1607202000000,0.72202,0.58082
2020-12-05 22:00:00,1607205600000,0.72187,0.57727
2020-12-05 23:00:00,1607209200000,0.73778,0.58517
2020-12-06 00:00:00,1607212800000,0.72903,0.62070
2020-12-06 01:00:00,1607216400000,0.71512,0.61696
2020-12-06 02:00:00,1607220000000,0.71156,0.61047
2020-12-06 03:00:00,1607223600000,0.71222,0.60914
2020-12-06 04:00:00,1607227200000,0.71099,0.61264
2020-12-06 05:00:00,1607230800000,0.70452,0.60788
2020-12-06 06:00:00,1607234400000,0.70942,0.61059
2020-12-06 07:00:00,1607238000000,0.71587,0.61371
2020-12-06 08:00:00,1607241600000,0.69738,0.59882
2020-12-06 09:00:00,1607245200000,0.68930,0.59696
2020-12-06 10:00:00,1607248800000,0.68951,0.59749
2020-12-06 11:00:00,1607252400000,0.69198,0.60334
2020-12-06 12:00:00,1607256000000,0.68665,0.59049
2020-12-06 13:00:00,1607259600000,0.68453,0.58865
2020-12-06 14:00:00,1607263200000,0.69301,0.59801
2020-12-06 15:00:00,1607266800000,0.69608,0.59519
2020-12-06 16:00:00,1607270400000,0.69085,0.60849
2020-12-06 17:00:00,1607274000000,0.70414,0.60618
2020-12-06 18:00:00,1607277600000,0.69802,0.60503
2020-12-06 19:00:00,1607281200000,0.70188,0.60683
2020-12-06 20:00:00,1607284800000,0.69719,0.60959
2020-12-06 21:00:00,1607288400000,0.69335,0.62168
2020-12-06 22:00:00,1607292000000,0.68815,0.61396
2020-12-06 23:00:00,1607295600000,0.69941,0.62107
2020-12-07 00:00:00,1607299200000,0.69360,0.61448
2020-12-07 01:00:00,1607302800000,0.68983,0.61291
2020-12-07 02:00:00,1607306400000,0.68682,0.61191
2020-12-07 03:00:00,1607310000000,0.67896,0.61563
2020-12-07 04:00:00,1607313600000,0.67668,0.61490
2020-12-07 05:00:00,1607317200000,0.67794,0.61438
2020-12-07 06:00:00,1607320800000,0.68070,0.61731
2020-12-07 07:00:00,1607324400000,0.68080,0.61822
2020-12-07 08:00:00,1607328000000,0.68195,0.61164
2020-12-07 09:00:00,1607331600000,0.68608,0.60666
2020-12-07 10:00:00,1607335200000,0.67807,0.60563
2020-12-07 11:00:00,1607338800000,0.67348,0.60251
2020-12-07 12:00:00,1607342400000,0.68547,0.61205
2020-12-07 13:00:00,1607346000000,0.69267,0.60992
2020-12-07 14:00:00,1607349600000,0.68469,0.60864
2020-12-07 15:00:00,1607353200000,0.68125,0.61282
2020-12-07 16:00:00,1607356800000,0.68764,0.61108
2020-12-07 17:00:00,1607360400000,0.69239,0.60801
2020-12-07 18:00:00,1607364000000,0.67026,0.59609
2020-12-07 19:00:00,1607367600000,0.67326,0.59821
2020-12-07 20:00:00,1607371200000,0.67525,0.60285
2020-12-07 21:00:00,1607374800000,0.68007,0.60253
2020-12-07 22:00:00,1607378400000,0.68163,0.60560
2020-12-07 23:00:00,1607382000000,0.68216,0.60818
2020-12-08 00:00:00,1607385600000,0.69344,0.60899
2020-12-08 01:00:00,1607389200000,0.69051,0.60700
2020-12-08 02:00:00,1607392800000,0.69455,0.60689
2020-12-08 03:00:00,1607396400000,0.69817,0.60400
2020-12-08 04:00:00,1607400000000,0.73916,0.60519
2020-12-08 05:00:00,1607403600000,0.73289,0.60919
2020-12-08 06:00:00,1607407200000,0.72818,0.60529
2020-12-08 07:00:00,1607410800000,0.72614,0.60232
2020-12-08 08:00:00,1607414400000,0.70796,0.59777
2020-12-08 09:00:00,1607418000000,0.68604,0.58344
2020-12-08 10:00:00,1607421600000,0.69993,0.58746
2020-12-08 11:00:00,1607425200000,0.69349,0.58766
2020-12-08 12:00:00,1607428800000,0.68909,0.58502
2020-12-08 13:00:00,1607432400000,0.71881,0.59452
2020-12-08 14:00:00,1607436000000,0.71643,0.59138
2020-12-08 15:00:00,1607439600000,0.70899,0.58554
2020-12-08 16:00:00,1607443200000,0.71893,0.58693
2020-12-08 17:00:00,1607446800000,0.75716,0.59093
2020-12-08 18:00:00,1607450400000,0.76023,0.58348
2020-12-08 19:00:00,1607454000000,0.75668,0.57857
2020-12-08 20:00:00,1607457600000,0.73000,0.56839
2020-12-08 21:00:00,1607461200000,0.74981,0.57237
2020-12-08 22:00:00,1607464800000,0.72032,0.56035
2020-12-08 23:00:00,1607468400000,0.74500,0.55890
2020-12-09 00:00:00,1607472000000,0.74887,0.55188
2020-12-09 01:00:00,1607475600000,0.77394,0.55231
2020-12-09 02:00:00,1607479200000,0.77846,0.55560
2020-12-09 03:00:00,1607482800000,0.77200,0.55936
2020-12-09 04:00:00,1607486400000,0.74323,0.54856
2020-12-09 05:00:00,1607490000000,0.75145,0.55083
2020-12-09 06:00:00,1607493600000,0.76822,0.55269
2020-12-09 07:00:00,1607497200000,0.74842,0.52783
2020-12-09 08:00:00,1607500800000,0.75426,0.51891
2020-12-09 09:00:00,1607504400000,0.76724,0.52304
2020-12-09 10:00:00,1607508000000,0.76497,0.54254
2020-12-09 11:00:00,1607511600000,0.74738,0.54939
2020-12-09 12:00:00,1607515200000,0.73288,0.54606
2020-12-09 13:00:00,1607518800000,0.74199,0.55969
2020-12-09 14:00:00,1607522400000,0.73473,0.55709
2020-12-09 15:00:00,1607526000000,0.71735,0.55012
2020-12-09 16:00:00,1607529600000,0.72423,0.55339
2020-12-09 17:00:00,1607533200000,0.73571,0.55275
2020-12-09 18:00:00,1607536800000,0.72871,0.54775
2020-12-09 19:00:00,1607540400000,0.72801,0.55306
2020-12-09 20:00:00,1607544000000,0.73565,0.57495
2020-12-09 21:00:00,1607547600000,0.71926,0.59352
2020-12-09 22:00:00,1607551200000,0.71700,0.58343
2020-12-09 23:00:00,1607554800000,0.72396,0.58265
2020-12-10 00:00:00,1607558400000,0.70800,0.56940
2020-12-10 01:00:00,1607562000000,0.71120,0.57465
2020-12-10 02:00:00,1607565600000,0.71441,0.56958
2020-12-10 03:00:00,1607569200000,0.71460,0.57420
2020-12-10 04:00:00,1607572800000,0.70789,0.57623
2020-12-10 05:00:00,1607576400000,0.70786,0.57190
2020-12-10 06:00:00,1607580000000,0.69200,0.56738
2020-12-10 07:00:00,1607583600000,0.70267,0.57418
2020-12-10 08:00:00,1607587200000,0.71032,0.57889
2020-12-10 09:00:00,1607590800000,0.69378,0.56819
2020-12-10 10:00:00,1607594400000,0.70100,0.56066
2020-12-10 11:00:00,1607598000000,0.70301,0.56577
2020-12-10 12:00:00,1607601600000,0.71361,0.56782
2020-12-10 13:00:00,1607605200000,0.72304,0.57234
2020-12-10 14:00:00,1607608800000,0.70215,0.56455
2020-12-10 15:00:00,1607612400000,0.70656,0.56922
2020-12-10 16:00:00,1607616000000,0.70999,0.57578
2020-12-10 17:00:00,1607619600000,0.71532,0.57478
2020-12-10 18:00:00,1607623200000,0.71119,0.57547
2020-12-10 19:00:00,1607626800000,0.70404,0.57929
2020-12-10 20:00:00,1607630400000,0.70562,0.57669
2020-12-10 21:00:00,1607634000000,0.70224,0.57619
2020-12-10 22:00:00,1607637600000,0.70083,0.57781
2020-12-10 23:00:00,1607641200000,0.67992,0.57267
2020-12-11 00:00:00,1607644800000,0.66941,0.55474
2020-12-11 01:00:00,1607648400000,0.66090,0.55330
2020-12-11 02:00:00,1607652000000,0.66180,0.55129
2020-12-11 03:00:00,1607655600000,0.66803,0.56052
2020-12-11 04:00:00,1607659200000,0.66711,0.55650
2020-12-11 05:00:00,1607662800000,0.66911,0.55474
2020-12-11 06:00:00,1607666400000,0.65602,0.55564
2020-12-11 07:00:00,1607670000000,0.64791,0.55526
2020-12-11 08:00:00,1607673600000,0.64981,0.56064
2020-12-11 09:00:00,1607677200000,0.64855,0.55347
2020-12-11 10:00:00,1607680800000,0.65097,0.54352
2020-12-11 11:00:00,1607684400000,0.64053,0.53591
2020-12-11 12:00:00,1607688000000,0.65343,0.54724
2020-12-11 13:00:00,1607691600000,0.66097,0.55693
2020-12-11 14:00:00,1607695200000,0.67157,0.55659
2020-12-11 15:00:00,1607698800000,0.67644,0.56019
2020-12-11 16:00:00,1607702400000,0.67380,0.55114
2020-12-11 17:00:00,1607706000000,0.67921,0.55130
2020-12-11 18:00:00,1607709600000,0.67913,0.57088
2020-12-11 19:00:00,1607713200000,0.67108,0.56932
2020-12-11 20:00:00,1607716800000,0.67363,0.57136
2020-12-11 21:00:00,1607720400000,0.68404,0.57751
2020-12-11 22:00:00,1607724000000,0.68618,0.57896
2020-12-11 23:00:00,1607727600000,0.68052,0.54945
2020-12-12 00:00:00,1607731200000,0.69773,0.54034
2020-12-12 01:00:00,1607734800000,0.69768,0.52547
2020-12-12 02:00:00,1607738400000,0.69837,0.53791
2020-12-12 03:00:00,1607742000000,0.70186,0.53573
2020-12-12 04:00:00,1607745600000,0.70748,0.53139
2020-12-12 05:00:00,1607749200000,0.70566,0.52452
2020-12-12 06:00:00,1607752800000,0.70749,0.53237
2020-12-12 07:00:00,1607756400000,0.70421,0.53152
2020-12-12 08:00:00,1607760000000,0.70169,0.52717
2020-12-12 09:00:00,1607763600000,0.70580,0.51731
2020-12-12 10:00:00,1607767200000,0.71176,0.51522
2020-12-12 11:00:00,1607770800000,0.71412,0.51850
2020-12-12 12:00:00,1607774400000,0.70942,0.51854
2020-12-12 13:00:00,1607778000000,0.70799,0.50847
2020-12-12 14:00:00,1607781600000,0.70224,0.49099
2020-12-12 15:00:00,1607785200000,0.69906,0.50885
2020-12-12 16:00:00,1607788800000,0.70249,0.49842
2020-12-12 17:00:00,1607792400000,0.70769,0.49990
2020-12-12 18:00:00,1607796000000,0.70620,0.50662
2020-12-12 19:00:00,1607799600000,0.70412,0.50837
2020-12-12 20:00:00,1607803200000,0.71010,0.51814
2020-12-12 21:00:00,1607806800000,0.70319,0.51746
2020-12-12 22:00:00,1607810400000,0.70648,0.51690
2020-12-12 23:00:00,1607814000000,0.69225,0.50658
2020-12-13 00:00:00,1607817600000,0.68671,0.49925
2020-12-13 01:00:00,1607821200000,0.68706,0.49903
2020-12-13 02:00:00,1607824800000,0.68915,0.49881
2020-12-13 03:00:00,1607828400000,0.68485,0.48780
2020-12-13 04:00:00,1607832000000,0.68952,0.49197
2020-12-13 05:00:00,1607835600000,0.68744,0.49378
2020-12-13 06:00:00,1607839200000,0.69053,0.50610
2020-12-13 07:00:00,1607842800000,0.69629,0.50562
2020-12-13 08:00:00,1607846400000,0.69653,0.51729
2020-12-13 09:00:00,1607850000000,0.69953,0.51456
2020-12-13 10:00:00,1607853600000,0.69938,0.51206
2020-12-13 11:00:00,1607857200000,0.71074,0.51112
