date,close,returns,SMA_S,SMA_M,SMA_L,position,strategy,trades,creturns,cstrategy
2023-11-10 02:00:00,36858.11,0.004750521365388156,36737.83466666667,36070.4568,35210.476,1,0.004750521365388156,0.0,1.026584498559059,1.0136034984588913
2023-11-10 03:00:00,36733.27,-0.0033927919208237844,36727.96466666667,36097.621,35221.354,1,-0.0033927919208237844,0.0,1.023107412815918,1.010170379920051
2023-11-10 04:00:00,36791.42,0.0015817819054915702,36702.994,36127.3174,35228.280699999996,1,0.0015817819054915702,0.0,1.02472702620877,1.0117695135553726
2023-11-10 05:00:00,36754.5,-0.0010039986746054328,36629.64533333333,36157.0138,35235.14855,1,-0.0010039986746054328,0.0,1.023698717929078,1.0107542080727232
2023-11-10 06:00:00,36615.01,-0.003802401517064781,36598.378000000004,36182.3876,35241.822199999995,1,-0.003802401517064781,0.0,1.019813595449819,1.0069182123583462
2023-11-10 07:00:00,36439.98,-0.004791742080921719,36605.238666666664,36206.0034,35246.91495,1,-0.004791742080921719,0.0,1.0149386009158403,1.002104861366251
2023-11-10 08:00:00,36516.3,0.002092212701633655,36597.974,36230.846600000004,35252.38,1,0.002092212701633655,0.0,1.0170642912708268,1.0042036726998322
2023-11-10 09:00:00,36553.19,0.0010097238432686707,36610.28333333333,36257.3824,35257.30655,1,0.0010097238432686707,0.0,1.0180917639804106,1.0052181531780269
2023-11-10 10:00:00,36750.0,0.005369765569756838,36634.80333333334,36286.384,35262.662299999996,1,0.005369765569756838,0.0,1.0235733824128643,1.0106304574044696
2023-11-10 11:00:00,37071.09,0.00869919490210176,36669.394,36321.991200000004,35270.15935,1,0.00869919490210176,0.0,1.0325164892797745,1.019460480086592
2023-11-10 12:00:00,37185.32,0.003076639177833914,36713.066666666666,36357.733199999995,35278.78400000001,1,0.003076639177833914,0.0,1.03569806172802,1.0226018220498387
2023-11-10 13:00:00,36962.24,-0.006017208741164924,36740.64133333333,36390.362199999996,35287.6117,1,-0.006017208741164924,0.0,1.029484762404247,1.0164670889222798
2023-11-10 14:00:00,37056.69,0.00255205124587626,36764.348,36423.6742,35296.739050000004,1,0.00255205124587626,0.0,1.0321154156278904,1.0190644779481808
2023-11-10 15:00:00,37082.14,0.0006865498416863512,36803.51266666667,36457.1172,35305.750499999995,1,0.0006865498416863512,0.0,1.0328242576029218,1.019764356727526
2023-11-10 16:00:00,37377.46,0.007932396857663292,36849.78133333333,36498.4596,35316.047099999996,1,0.007932396857663292,0.0,1.0410496097469808,1.0278857005827828
2023-11-10 17:00:00,37200.47,-0.004746453334952637,36872.60533333333,36537.9554,35325.163850000004,1,-0.004746453334952637,0.0,1.0361200246326066,1.023018449299626
2023-11-10 18:00:00,37246.45,0.0012352426627305355,36906.81733333333,36574.756,35334.54585,1,0.0012352426627305355,0.0,1.0374006750849423,1.0242829061276928
2023-11-10 19:00:00,37225.96,-0.0005502709128663272,36935.78666666666,36613.0008,35343.80785,1,-0.0005502709128663272,0.0,1.0368299807011154,1.0237194280849113
2023-11-10 20:00:00,37231.86,0.00015847898883816417,36967.61066666667,36645.8466,35353.2115,1,0.00015847898883816417,0.0,1.0369943094890401,1.0238816789610659
2023-11-10 21:00:00,37266.25,0.0009232449640074182,37011.026666666665,36678.731799999994,35364.90795,1,0.0009232449640074182,0.0,1.0379521513562833,1.0248274090680085
2023-11-10 22:00:00,37351.71,0.002290602352741194,37071.808666666664,36713.4274,35377.042799999996,1,0.002290602352741194,0.0,1.0403324120708681,1.027177571758887
2023-11-10 23:00:00,37301.63,-0.0013416682364730012,37124.164,36747.8622,35390.3509,1,-0.0013416682364730012,0.0,1.038937567037093,1.0258003643219669
2023-11-11 00:00:00,37296.73,-0.00013137018044471195,37173.73333333333,36778.1234,35403.604550000004,1,-0.00013137018044471195,0.0,1.0388010905861047,1.025665613594313
2023-11-11 01:00:00,37053.25,-0.006549588053194183,37193.95,36806.693999999996,35415.01085,1,-0.006549588053194183,0.0,1.032019603588829,1.0189698774373377
2023-11-11 02:00:00,37106.28,0.0014301603324288,37196.295999999995,36831.686,35426.3038,1,0.0014301603324288,0.0,1.0334966130165666,1.0204282103123352
2023-11-11 03:00:00,37039.97,-0.0017886276832121209,37186.60600000001,36854.4128,35436.503600000004,1,-0.0017886276832121209,0.0,1.0316497245543137,1.0186046754652471
2023-11-11 04:00:00,37058.39,0.0004971770057913143,37193.015999999996,36868.311799999996,35447.27735,1,0.0004971770057913143,0.0,1.0321627646006821,1.0191112282006318
2023-11-11 05:00:00,37074.64,0.0004384010814144536,37194.212666666666,36881.0372,35458.040949999995,1,0.0004384010814144536,0.0,1.0326153650758987,1.01955810561377
2023-11-11 06:00:00,37084.27,0.0002597125565661358,37194.35466666667,36888.6216,35469.51825,1,0.0002597125565661358,0.0,1.0328835830805962,1.0198229320438326
2023-11-11 07:00:00,37006.4,-0.0021020198271197686,37169.617333333335,36897.2128,35479.8423,1,-0.0021020198271197686,0.0,1.0307147216033585,1.0176814954800752
2023-11-11 08:00:00,36967.16,-0.0010609197037575815,37154.06333333334,36901.1564,35492.12665,1,-0.0010609197037575815,0.0,1.029621795901974,1.016602389652904
2023-11-11 09:00:00,37032.14,0.0017562332806330952,37139.776,36911.138399999996,35504.31575,1,0.0017562332806330952,0.0,1.0314316407561015,1.0183893493024858
2023-11-11 10:00:00,37008.95,-0.0006264089509836804,37125.308666666664,36918.033599999995,35515.972550000006,1,-0.0006264089509836804,0.0,1.0307857450625462,1.017751620858752
2023-11-11 11:00:00,36988.52,-0.0005521810548144646,37109.086,36921.0576,35527.50555,1,-0.0005521810548144646,0.0,1.0302167218189353,1.0171897928248805
2023-11-11 12:00:00,37099.8,0.003003984533104244,37097.98933333333,36928.0534,35540.9833,1,0.003003984533104244,0.0,1.0333161298732185,1.02025000935005
2023-11-11 13:00:00,37142.01,0.0011370952445280125,37084.009333333335,36934.7794,35553.98974999999,1,0.0011370952445280125,0.0,1.0344917770153041,1.0214107906182688
2023-11-11 14:00:00,37236.83,0.002549651254752746,37079.68933333333,36941.8896,35567.9493,1,0.002549651254752746,0.0,1.037132735603614,1.0240183546991148
2023-11-11 15:00:00,37050.77,-0.005009191010376359,37063.292,36939.585399999996,35580.878300000004,1,-0.005009191010376359,0.0,1.0319505297932265,1.0189016770690555
2023-11-11 16:00:00,37129.8,0.002130747442362386,37068.395333333334,36925.0868,35594.38695,1,0.002130747442362386,0.0,1.0341516999813105,1.021075013805074
2023-11-11 17:00:00,37109.99,-0.0005336760912221816,37068.64266666667,36925.606199999995,35608.6422,1,-0.0005336760912221816,0.0,1.0335999451866003,1.020530235863273
2023-11-11 18:00:00,37120.67,0.00028775172074969706,37074.022666666664,36941.2782,35622.84885,1,0.00028775172074969706,0.0,1.0338974081450811,1.0208239374492616
2023-11-11 19:00:00,37148.79,0.0007572426497703057,37080.049333333336,36951.7486,35637.3308,1,0.0007572426497703057,0.0,1.0346806158597328,1.021597241625104
2023-11-11 20:00:00,37000.66,-0.0039954496508742025,37075.117333333335,36964.3908,35650.34365,1,-0.0039954496508742025,0.0,1.0305548491893433,1.0175236446276803
2023-11-11 21:00:00,36980.79,-0.0005371616933104972,37068.21866666667,36976.3626,35662.3936,1,-0.0005371616933104972,0.0,1.0300014232544168,1.0169772166769693
2023-11-11 22:00:00,36891.91,-0.0024063028124534504,37060.586,36983.1562,35673.2897,1,-0.0024063028124534504,0.0,1.0275259075475092,1.014533003478218
2023-11-11 23:00:00,37130.0,0.00643298237178266,37071.442,36995.151600000005,35685.12115,1,0.00643298237178266,0.0,1.0341572704486977,1.021080513834774
2023-11-12 00:00:00,36906.86,-0.006027826562153186,37063.09,37002.3164,35696.32565,1,-0.006027826562153186,0.0,1.0279422999847083,1.014944130698305
2023-11-12 01:00:00,36954.99,0.0013032440106001888,37059.492666666665,37007.3944,35708.9746,1,0.0013032440106001888,0.0,1.0292828329614574,1.0162677128456485
2023-11-12 02:00:00,36898.51,-0.0015295148100183315,37053.492,37015.4712,35720.8277,1,-0.0015295148100183315,0.0,1.0277097329712894,1.0147145044583232
2023-11-12 03:00:00,36988.77,0.002443182233744858,37046.09,37021.578,35733.118,1,0.002443182233744858,0.0,1.0302236849031692,1.0171966678620055
2023-11-12 04:00:00,37006.0,0.00046570859836199825,37037.022666666664,37024.5358,35745.1785,1,0.00046570859836199825,0.0,1.0307035806685834,1.0176704954206743
2023-11-12 05:00:00,37108.05,0.002753865548939432,37028.437333333335,37032.0314,35757.714100000005,0,0.002253865548939432,1.0,1.0335459116529435,1.019966774670747
2023-11-12 06:00:00,37143.51,0.0009551315203551664,37034.62,37039.0732,35770.290949999995,0,0.0,0.0,1.0345335555207082,1.019966774670747
2023-11-12 07:00:00,37127.95,-0.000419003483374426,37034.496666666666,37046.542199999996,35782.3468,0,-0.0,0.0,1.0341001731579778,1.019966774670747
2023-11-12 08:00:00,37095.84,-0.0008652212990780722,37033.55333333334,37056.1588,35794.342749999996,0,-0.0,0.0,1.0332058346189499,1.019966774670747
2023-11-12 09:00:00,37056.69,-0.0010559317028738845,37029.28799999999,37068.492999999995,35805.78545,0,-0.0,0.0,1.0321154156278898,1.019966774670747
2023-11-12 10:00:00,37094.46,0.001018730074085285,37025.666,37080.0562,35817.889,0,0.0,0.0,1.0331673983939775,1.019966774670747
2023-11-12 11:00:00,37055.5,-0.0010508435496176596,37029.32200000001,37090.1024,35829.622,0,-0.0,0.0,1.0320822713469353,1.019966774670747
2023-11-12 12:00:00,37007.36,-0.001299976986561879,37031.09333333334,37095.2496,35841.303700000004,0,-0.0,0.0,1.0307414598468168,1.019966774670747
2023-11-12 13:00:00,37069.25,0.0016709731830471274,37042.916,37095.2128,35852.84995,0,0.0,0.0,1.0324652409798107,1.019966774670747
2023-11-12 14:00:00,37145.55,0.002056194367771011,37043.95266666667,37094.417400000006,35864.7014,0,0.0,0.0,1.0345903742880587,1.019966774670747
2023-11-12 15:00:00,37152.11,0.00017658698852816992,37060.30266666667,37098.2148,35876.621999999996,0,0.0,0.0,1.0347730856183615,1.019966774670747
2023-11-12 16:00:00,37109.99,-0.0011343607174205596,37070.636000000006,37099.2808,35887.89985,0,-0.0,0.0,1.0335999451866,1.019966774670747
2023-11-12 17:00:00,37076.68,-0.0008980050523487557,37082.513999999996,37099.1716,35899.4982,0,-0.0,0.0,1.0326721838432484,1.019966774670747
2023-11-12 18:00:00,37145.15,0.001845010273204394,37092.93933333333,37094.5254,35911.574250000005,0,0.0,0.0,1.0345792333532842,1.019966774670747
2023-11-12 19:00:00,37105.01,-0.0010812098966616346,37099.54,37092.616200000004,35923.53745,1,-0.0005,1.0,1.0334612405486567,1.0194569187580118
2023-11-12 20:00:00,37131.98,0.0007265919910420801,37101.13533333333,37090.326799999995,35935.403450000005,1,0.0007265919910420801,0.0,1.0342124180758316,1.0201979171595459
2023-11-12 21:00:00,37157.31,0.0006819287405113486,37102.05533333334,37088.953799999996,35947.68815,1,0.0006819287405113486,0.0,1.0349179177704306,1.020893856703886
2023-11-12 22:00:00,37155.67,-4.413764594729772e-05,37103.903333333335,37087.43,35959.8008,1,-4.413764594729772e-05,0.0,1.0348722399378552,1.0208487978466925
2023-11-12 23:00:00,37064.13,-0.002466728458349181,37101.78933333334,37083.3876,35971.5719,1,-0.002466728458349181,0.0,1.0323226370146965,1.0183337443177185
2023-11-13 00:00:00,37096.48,0.0008724308511459531,37104.442,37078.283,35983.581750000005,1,0.0008724308511459531,0.0,1.0332236601145894,1.0192225577507785
2023-11-13 01:00:00,37192.96,0.002597409651819859,37111.00866666667,37076.109599999996,35995.7407,1,0.002597409651819859,0.0,1.0359108535822137,1.021873337349592
2023-11-13 02:00:00,37142.13,-0.0013675912122337952,37116.784,37073.0176,36007.550500000005,1,-0.0013675912122337952,0.0,1.0344951192957361,1.0204767875257146
2023-11-13 03:00:00,36914.01,-0.006160751060514556,37110.56066666667,37070.2328,36018.4669,1,-0.006160751060514556,0.0,1.0281414441938037,1.014209210389714
2023-11-13 04:00:00,36927.45,0.0003640231422403385,37101.10733333333,37066.6562,36029.329900000004,1,0.0003640231422403385,0.0,1.0285157796022288,1.0145784732193992
2023-11-13 05:00:00,36916.94,-0.00028465263430192157,37085.86666666667,37064.1956,36039.92215,1,-0.00028465263430192157,0.0,1.0282230515410273,1.0142897118845784
2023-11-13 06:00:00,36962.95,0.0012455353127397018,37073.256,37062.2868,36048.9369,1,0.0012455353127397018,0.0,1.0295045375634713,1.0155538326281668
2023-11-13 07:00:00,36960.29,-7.196654262300959e-05,37063.276,37059.9998,36058.428,1,-7.196654262300959e-05,0.0,1.0294304503472205,1.0154807493597917
2023-11-13 08:00:00,37023.33,0.0017041614145550568,37059.719333333334,37058.781,36068.6544,1,0.0017041614145550568,0.0,1.0311862616676915,1.0172127678704592
2023-11-13 09:00:00,36987.48,-0.0009687774746380223,37049.208,37058.4026,36078.26795,0,-0.0014687774746380223,1.0,1.0301877553885213,1.015719805353353
2023-11-13 10:00:00,36975.09,-0.00033503433198449903,37040.54666666666,37058.5612,36087.894700000004,0,-0.0,0.0,1.029842664933879,1.015719805353353
2023-11-13 11:00:00,36810.02,-0.004474351949581354,37019.08266666667,37054.1188,36095.55974999999,0,-0.0,0.0,1.0252450796757868,1.015719805353353
2023-11-13 12:00:00,36929.57,0.003242494425136378,37003.9,37052.5312,36104.45205,0,0.0,0.0,1.028574826556534,1.015719805353353
2023-11-13 13:00:00,36827.25,-0.002774524868023602,36982.00533333333,37049.3058,36112.7684,0,-0.0,0.0,1.0257249754412012,1.015719805353353
2023-11-13 14:00:00,36787.23,-0.0010872861953954338,36963.545333333335,37043.0544,36121.418150000005,0,-0.0,0.0,1.0246103249170064,1.015719805353353
2023-11-13 15:00:00,36841.91,0.0014852817798032907,36946.574,37037.0524,36129.8154,0,0.0,0.0,1.026133290700689,1.015719805353353
2023-11-13 16:00:00,36857.73,0.0004293101090582177,36924.225333333336,37029.4704,36138.98305,0,0.0,0.0,1.0265739146710229,1.015719805353353
2023-11-13 17:00:00,36670.09,-0.005103929569420447,36892.756,37021.8568,36146.8517,0,-0.0,0.0,1.0213477021682758,1.015719805353353
2023-11-13 18:00:00,36746.99,0.0020948811400056805,36881.62133333333,37014.200600000004,36154.9795,0,0.0,0.0,1.0234895468786853,1.015719805353353
2023-11-13 19:00:00,36844.98,0.0026630638617594427,36876.12333333333,37008.9004,36163.7745,0,0.0,0.0,1.0262187973750838,1.015719805353353
2023-11-13 20:00:00,36785.18,-0.001624334733167586,36867.33933333333,37002.1906,36172.28235,0,-0.0,0.0,1.0245532276262868,1.015719805353353
2023-11-13 21:00:00,36480.0,-0.008330881465023999,36835.14266666667,36988.81480000001,36180.52715,0,-0.0,0.0,1.0160532514400347,1.015719805353353
2023-11-13 22:00:00,36467.25,-0.0003495676706067925,36802.27333333333,36978.1466,36188.37745,0,-0.0,0.0,1.0156981341440956,1.015719805353353
2023-11-13 23:00:00,36462.93,-0.00011846947327023979,36764.91333333334,36967.7894,36196.2775,0,-0.0,0.0,1.0155778120485304,1.015719805353353
2023-11-14 00:00:00,36245.49,-0.005981168294711257,36715.44733333333,36954.861000000004,36202.732,0,-0.0,0.0,1.0095215999050784,1.015719805353353
2023-11-14 01:00:00,36323.84,0.0021593152491049786,36672.030666666666,36938.7378,36209.0166,0,0.0,0.0,1.0117038305040458,1.015719805353353
2023-11-14 02:00:00,36426.99,0.0028357083794416918,36646.49533333334,36929.140400000004,36216.0055,0,0.0,0.0,1.014576799059036,1.015719805353353
2023-11-14 03:00:00,36448.07,0.000578524411175581,36614.39533333333,36919.002,36223.3048,0,0.0,0.0,1.0151639263216554,1.015719805353353
2023-11-14 04:00:00,36500.0,0.0014237527811813478,36592.57866666666,36911.0318,36230.732149999996,0,0.0,0.0,1.016610298178763,1.015719805353353
2023-11-14 05:00:00,36627.79,0.003494981321831792,36581.94933333333,36903.8122,36240.6415,0,0.0,0.0,1.0201695483158661,1.015719805353353
2023-11-14 06:00:00,36657.96,0.0008233524717799986,36569.686,36896.8514,36249.07425,0,0.0,0.0,1.0210098533212373,1.015719805353353
2023-11-14 07:00:00,36683.86,0.000706281929645477,36558.09466666667,36888.367600000005,36257.43415,0,0.0,0.0,1.0217312288478904,1.015719805353353
2023-11-14 08:00:00,36733.34,0.001347913227188099,36562.31133333333,36880.1642,36265.825899999996,0,0.0,0.0,1.0231093624795036,1.015719805353353
2023-11-14 09:00:00,36482.4,-0.00685483702310869,36544.672,36867.2532,36273.8629,0,-0.0,0.0,1.0161200970486823,1.015719805353353
2023-11-14 10:00:00,36492.22,0.0002691346678961335,36521.15466666666,36855.1808,36281.81455,0,0.0,0.0,1.0163936069973978,1.015719805353353
2023-11-14 11:00:00,36259.18,-0.006406496563869953,36486.088,36839.2306,36288.21855,0,-0.0,0.0,1.009902898397738,1.015719805353353
2023-11-14 12:00:00,36348.48,0.002459796804539641,36477.32,36824.310999999994,36295.59885,0,0.0,0.0,1.0123901120861591,1.015719805353353
2023-11-14 13:00:00,36503.26,0.004249184244237504,36479.72066666667,36813.2662,36304.0743,0,0.0,0.0,1.0167010967971757,1.015719805353353
2023-11-14 14:00:00,36594.81,0.0025048554050107565,36488.51266666667,36805.0152,36312.780000000006,0,0.0,0.0,1.0192509782437036,1.015719805353353
2023-11-14 15:00:00,36147.09,-0.012309979634265987,36481.95266666667,36786.572,36318.99185,0,-0.0,0.0,1.0067809299505364,1.015719805353353
2023-11-14 16:00:00,36268.9,0.0033641773007303715,36478.29,36769.039,36325.559649999996,0,0.0,0.0,1.01017362311276,1.015719805353353
2023-11-14 17:00:00,36091.09,-0.0049146042693456685,36455.89666666666,36747.818600000006,36330.4241,0,-0.0,0.0,1.0052211990820978,1.015719805353353
2023-11-14 18:00:00,35230.0,-0.024148028117568925,36374.692,36710.2188,36330.782999999996,0,-0.0,0.0,0.9812378302695294,1.015719805353353
2023-11-14 19:00:00,35293.99,0.0018147021335771828,36294.291333333334,36674.565,36331.0907,0,0.0,0.0,0.9830201013100899,1.015719805353353
2023-11-14 20:00:00,35285.99,-0.000226693179404681,36204.838,36637.3818,36331.4888,0,-0.0,0.0,0.9827972826145986,1.015719805353353
2023-11-14 21:00:00,35575.99,0.008184970812662966,36132.706666666665,36606.801400000004,36334.21695,0,0.0,0.0,0.9908744603261561,1.015719805353353
2023-11-14 22:00:00,35608.0,0.000899359593571623,36060.98266666666,36576.321800000005,36336.25695,0,0.0,0.0,0.9917660136314904,1.015719805353353
2023-11-14 23:00:00,35551.19,-0.0015967020442350535,35982.172666666665,36544.1994,36338.60815,0,-0.0,0.0,0.9901837223701333,1.015719805353353
2023-11-15 00:00:00,35496.78,-0.0015316415271772281,35916.46466666667,36511.0216,36341.25585,0,-0.0,0.0,0.9886682767174235,1.015719805353353
2023-11-15 01:00:00,35424.17,-0.0020476326211064546,35845.26133333333,36478.2224,36343.4684,0,-0.0,0.0,0.9866459185324711,1.015719805353353
2023-11-15 02:00:00,35480.6,0.0015917127130943487,35793.356,36445.9048,36346.1184,0,0.0,0.0,0.9882176259057924,1.015719805353353
2023-11-15 03:00:00,35381.99,-0.0027831346173324283,35728.92333333333,36409.6854,36347.75495,0,-0.0,0.0,0.9854711069604936,1.015719805353353
2023-11-15 04:00:00,35578.84,0.005548145503694311,35667.29533333333,36378.4196,36350.5369,0,0.0,0.0,0.9909538394864247,1.015719805353353
2023-11-15 05:00:00,35600.0,0.0005945587374940289,35600.97466666667,36352.13940000001,36353.4369,-1,-0.0005,1.0,0.9915431949359992,1.0152120723944937
2023-11-15 06:00:00,35581.84,-0.0005102425111235232,35563.291333333334,36325.227199999994,36355.76745,-1,0.0005102425111235232,0.0,0.991037396497234,1.015730208928037
2023-11-15 07:00:00,35576.88,-0.00013940666746205485,35517.15666666666,36298.426,36358.4214,-1,0.00013940666746205485,0.0,0.9908992489060294,1.0158718183619244
2023-11-15 08:00:00,35792.11,0.006031489376124099,35497.22466666667,36275.0092,36362.75745,-1,-0.006031489376124099,0.0,0.9968939073848518,1.0097630393191117
2023-11-15 09:00:00,35782.57,-0.0002665747176654005,35534.062666666665,36251.4548,36366.96725,-1,0.0002665747176654005,0.0,0.9966281960904786,1.0100322524973464
2023-11-15 10:00:00,35868.56,0.0024002424325626865,35572.367333333335,36228.3594,36372.2384,-1,-0.0024002424325626865,0.0,0.9990232185436398,1.0076108373808141
2023-11-15 11:00:00,36240.94,0.010328273257814456,35636.030666666666,36213.4286,36378.84805,-1,-0.010328273257814456,0.0,1.0093948717720183,0.9972575153195247
2023-11-15 12:00:00,36190.71,-0.0013869629658347044,35677.012,36197.741,36385.3358,-1,0.0013869629658347044,0.0,1.0079958488877026,0.9986416341996048
2023-11-15 13:00:00,36099.87,-0.002513191838082402,35709.80333333334,36183.538,36391.27005,-1,0.002513191838082402,0.0,1.0054657426003997,1.0011545686243186
2023-11-15 14:00:00,36111.1,0.00031103307684488056,35747.130666666664,36167.1686,36397.00145,-1,-0.00031103307684488056,0.0,1.0057785243441952,1.0008432248600565
2023-11-15 15:00:00,36402.42,0.00803495864808429,35807.50666666667,36158.672,36404.325,-1,-0.00803495864808429,0.0,1.0138924671405085,0.9928337120785923
2023-11-15 16:00:00,36372.01,-0.0008357331488541955,35870.695999999996,36150.3676,36411.6549,-1,0.0008357331488541955,0.0,1.0130454775742725,0.9936638029419871
2023-11-15 17:00:00,36491.04,0.003267228200985318,35938.058666666664,36143.3502,36420.1829,-1,-0.003267228200985318,0.0,1.0163607412398126,0.9904225743427424
2023-11-15 18:00:00,37390.01,0.024336805438798237,36071.926666666666,36153.9958,36433.9163,-1,-0.024336805438798237,0.0,1.0413991565755323,0.9666097916861747
2023-11-15 19:00:00,37499.99,0.0029371098694861014,36200.003333333334,36170.5938,36448.27710000001,0,-0.0034371098694861014,1.0,1.0444623565917979,0.9632931507260731
2023-11-15 20:00:00,37531.08,0.0008287234016346567,36328.742,36186.2756,36462.24625,0,0.0,0.0,1.0453282857471509,0.9632931507260731
2023-11-15 21:00:00,37621.19,0.002398065771881734,36464.69866666666,36201.7998,36476.45215,0,0.0,0.0,1.0478380598284902,0.9632931507260731
2023-11-15 22:00:00,37706.62,0.002268220372445543,36606.681333333334,36220.2286,36490.8729,0,0.0,0.0,1.0502174849729673,0.9632931507260731
2023-11-15 23:00:00,37858.2,0.004011925213703594,36744.420666666665,36247.7926,36506.55775,0,0.0,0.0,1.0544393422057874,0.9632931507260731
2023-11-16 00:00:00,37765.63,-0.0024481713299944036,36876.62466666666,36273.7602,36522.0167,0,-0.0,0.0,1.0518610513755844,0.9632931507260731
2023-11-16 01:00:00,37433.37,-0.00883687714438068,36980.94533333333,36293.169,36534.93355,0,-0.0,0.0,1.042606833905095,0.9632931507260731
2023-11-16 02:00:00,37507.25,0.0019716950282648122,37065.366,36318.4042,36545.58475,0,0.0,0.0,1.0446645645579564,0.9632931507260731
2023-11-16 03:00:00,37454.98,-0.001394569197616508,37149.65066666667,36341.027,36555.58975,0,-0.0,0.0,1.0432087229062905,0.9632931507260731
2023-11-16 04:00:00,37436.18,-0.0005020619361458652,37238.738000000005,36361.21079999999,36564.677950000005,0,-0.0,0.0,1.042685098971886,0.9632931507260731
2023-11-16 05:00:00,37455.32,0.0005111394595304817,37328.352666666666,36381.3558,36574.5763,0,0.0,0.0,1.0432181927008488,0.9632931507260731
2023-11-16 06:00:00,37562.47,0.0028566576772360557,37405.68933333333,36402.6052,36585.97825,0,0.0,0.0,1.0462025706035847,0.9632931507260731
2023-11-16 07:00:00,37437.25,-0.003339215569177896,37476.70533333333,36418.7944,36596.168900000004,0,-0.0,0.0,1.042714900972408,0.9632931507260731
2023-11-16 08:00:00,37300.4,-0.0036621476041848173,37530.66266666666,36431.643200000006,36605.87179999999,0,-0.0,0.0,1.0389033086626611,0.9632931507260731
