date,timestamp,close,returns,ma_fast,ma_slow,macd,signal,position,trades,strategy,cum_returns
2023-08-18 13:00:00+08:00,1692334800000,4.84,0.006217636610870582,4.931169568331428,5.07186401552013,-0.14069444718870194,-0.11717233868141877,0,0.0,0.0,0.9743510748493042
2023-08-18 14:00:00+08:00,1692338400000,4.87,0.006179216365958118,4.921758735872904,5.056824460556187,-0.13506572468328315,-0.12075132034787979,0,0.0,0.0,0.9743510748493042
2023-08-18 15:00:00+08:00,1692342000000,4.87,0.0,4.91379576061339,5.042911376743124,-0.12911561612973355,-0.12242429336089389,0,0.0,0.0,0.9743510748493042
2023-08-18 16:00:00+08:00,1692345600000,4.89,0.004098366392282185,4.91013483825792,5.0315283716579415,-0.12139353340002135,-0.12221813014412619,1,1.0,-0.0005,0.9738638993118796
2023-08-18 17:00:00+08:00,1692349200000,4.87,-0.0040983663922821365,4.903960196226115,5.019508322199421,-0.11554812597330599,-0.12088407120350023,1,0.0,-0.0040983663922821365,0.9698726482362829
2023-08-18 18:00:00+08:00,1692352800000,4.88,0.002051282770557361,4.9002739861608156,5.0091304159068155,-0.10885642974599996,-0.11847845908865202,1,0.0,0.002051282770557361,0.9718621312892449
2023-08-18 19:00:00+08:00,1692356400000,4.92,0.008163310639160835,4.9033087756541445,5.00250216796474,-0.09919339231059521,-0.11462133821220333,1,0.0,0.008163310639160835,0.9797957437653959
2023-08-18 20:00:00+08:00,1692360000000,4.86,-0.012270092591814247,4.896645853404681,4.991907980817909,-0.09526212741322837,-0.11074940970551728,1,0.0,-0.012270092591814247,0.967773559268329
2023-08-18 21:00:00+08:00,1692363600000,4.87,0.0020554991820959595,4.892546473804878,4.9828472948770735,-0.09030082107219517,-0.10665961901454878,1,0.0,0.0020554991820959595,0.9697628170278592
2023-08-18 22:00:00+08:00,1692367200000,4.86,-0.002055499182095999,4.887539305863154,4.973719076546728,-0.0861797706835743,-0.10256359088788695,1,0.0,-0.002055499182095999,0.9677694703506312
2023-08-18 23:00:00+08:00,1692370800000,4.84,-0.004123717183862152,4.880225544097421,4.963785324057978,-0.08355977996055763,-0.0987627853048931,1,0.0,-0.004123717183862152,0.9637786627557291
2023-08-19 00:00:00+08:00,1692374400000,4.83,-0.0020682530640589573,4.8724985172864255,4.953848778053417,-0.08135026076699159,-0.09528024858648082,1,0.0,-0.0020682530640589573,0.9617853245834099
2023-08-19 01:00:00+08:00,1692378000000,4.88,0.010298752200574473,4.873652594080997,4.948364945327658,-0.07471235124666098,-0.09116663905828154,1,0.0,0.010298752200574473,0.9716905133114435
2023-08-19 02:00:00+08:00,1692381600000,4.89,0.002047083621724823,4.8761675842739525,4.944031700042492,-0.06786411576853979,-0.08650610715483317,1,0.0,0.002047083621724823,0.9736796450466287
2023-08-19 03:00:00+08:00,1692385200000,4.86,-0.006153865574378112,4.873680259710899,4.93779391275321,-0.06411365304231076,-0.08202759538720139,1,0.0,-0.006153865574378112,0.9676877513985036
2023-08-19 04:00:00+08:00,1692388800000,4.85,-0.002059732963010727,4.870037137992029,4.9312778761757645,-0.06124073818373521,-0.07787020839187672,1,0.0,-0.002059732963010727,0.9656945730390464
2023-08-19 05:00:00+08:00,1692392400000,4.86,0.002059732963010784,4.868492961180362,4.925988424839403,-0.057495463659041235,-0.07379524724831787,1,0.0,0.002059732963010784,0.9676836459833356
2023-08-19 06:00:00+08:00,1692396000000,4.87,0.0020554991820959595,4.86872481352701,4.921834146577467,-0.05310933305045751,-0.0696580545021373,1,0.0,0.0020554991820959595,0.969672718926182
2023-08-19 07:00:00+08:00,1692399600000,4.88,0.002051282770557361,4.870459458996,4.918730487217351,-0.04827102822135121,-0.0653806410520838,1,0.0,0.002051282770557361,0.9716617918675948
2023-08-19 08:00:00+08:00,1692403200000,4.92,0.008163310639160835,4.878081085879803,4.918824661004706,-0.04074357512490323,-0.06045322031539737,1,0.0,0.008163310639160835,0.9795937689108136
2023-08-19 09:00:00+08:00,1692406800000,4.87,-0.010214593409718295,4.876837841181823,4.915203183933432,-0.03836534275160908,-0.056035639386701266,1,0.0,-0.010214593409718295,0.9695876168546961
2023-08-19 10:00:00+08:00,1692410400000,4.87,0.0,4.8757858651024115,4.911850655117244,-0.03606479001483276,-0.0520414655948533,1,0.0,0.0,0.9695876168546961
2023-08-19 11:00:00+08:00,1692414000000,4.88,0.002051282770557361,4.876434193815702,4.909488643424964,-0.03305444960926174,-0.04824405941814687,1,0.0,0.002051282770557361,0.971576515227696
2023-08-19 12:00:00+08:00,1692417600000,4.89,0.002047083621724823,4.8785212416496355,4.908043508436119,-0.02952226678648362,-0.044499698541440806,1,0.0,0.002047083621724823,0.973565413599271
2023-08-19 13:00:00+08:00,1692421200000,4.87,-0.0040983663922821365,4.877210281008562,4.905222702333387,-0.028012421324825176,-0.04120224144223979,1,0.0,-0.0040983663922821365,0.9695753858274875
2023-08-19 14:00:00+08:00,1692424800000,4.87,0.0,4.876101006729959,4.902611240139119,-0.02651023340915959,-0.038263838655165944,1,0.0,0.0,0.9695753858274875
2023-08-19 15:00:00+08:00,1692428400000,4.89,0.004098366392282185,4.8782393138391695,4.901676287512033,-0.02343697367286346,-0.03529846470567101,1,0.0,0.004098366392282185,0.9735490610035469
2023-08-19 16:00:00+08:00,1692432000000,4.9,0.002042901629800331,4.881587112309233,4.901552021251403,-0.01996490894217029,-0.03223175276448829,1,0.0,0.002042901629800331,0.9755379259669615
2023-08-19 17:00:00+08:00,1692435600000,4.9,0.0,4.884419864690647,4.901436973720723,-0.017017109030075694,-0.029188823391711503,1,0.0,0.0,0.9755379259669615
2023-08-19 18:00:00+08:00,1692439200000,4.89,-0.0020429016298004047,4.885278347155939,4.900589224228823,-0.015310877072884033,-0.026413233671221458,1,0.0,-0.0020429016298004047,0.9735449979480716
2023-08-19 19:00:00+08:00,1692442800000,4.89,0.0,4.8860047553645565,4.899804351827943,-0.013799596463386798,-0.023890505897561722,1,0.0,0.0,0.9735449979480716
2023-08-19 20:00:00+08:00,1692446400000,4.9,0.002042901629800331,4.888157870121394,4.899818852589117,-0.01166098246772318,-0.021444600954010157,1,0.0,0.002042901629800331,0.9755338546110636
2023-08-19 21:00:00+08:00,1692450000000,4.9,0.0,4.889979736397997,4.899832278034549,-0.009852541636552026,-0.0191261888951927,1,0.0,0.0,0.9755338546110636
2023-08-19 22:00:00+08:00,1692453600000,4.92,0.004073325387635648,4.894598238793992,4.901326917176898,-0.006728678382906139,-0.016646686625617264,1,0.0,0.004073325387635648,0.9795075214275489
2023-08-19 23:00:00+08:00,1692457200000,4.95,0.0060790460763821925,4.903121587145583,4.904933970466973,-0.0018123833213898877,-0.013679825804798968,1,0.0,0.0060790460763821925,0.9854619927824699
2023-08-20 00:00:00+08:00,1692460800000,4.98,0.006042314455962662,4.9149490358332875,4.910496758593942,0.004452277239345825,-0.010053405039541035,1,0.0,0.006042314455962662,0.9914164640272612
2023-08-20 01:00:00+08:00,1692464400000,4.96,-0.004024150299725491,4.921879953673215,4.914165095068668,0.007714858604546571,-0.006499752188091462,1,0.0,-0.004024150299725491,0.9874268551663932
2023-08-20 02:00:00+08:00,1692468000000,4.96,0.0,4.927744576382507,4.917561498878761,0.01018307750374614,-0.0031631861576114128,1,0.0,0.0,0.9874268551663932
2023-08-20 03:00:00+08:00,1692471600000,4.95,-0.0020181641562371246,4.931168487805831,4.919965153972758,0.011203333833073259,-0.0002898820960158685,1,0.0,-0.0020181641562371246,0.9854340656803904
2023-08-20 04:00:00+08:00,1692475200000,4.93,-0.0040485885260003315,4.930988720446754,4.92070870594793,0.010280014498824208,0.0018240972603029285,1,0.0,-0.0040485885260003315,0.9814444486289469
2023-08-20 05:00:00+08:00,1692478800000,4.93,0.0,4.930836609605689,4.9213971471708025,0.009439462434886359,0.0033471703167479113,1,0.0,0.0,0.9814444486289469
2023-08-20 06:00:00+08:00,1692482400000,4.93,0.0,4.930707900433361,4.922034564604574,0.008673335828786932,0.00441240343120118,1,0.0,0.0,0.9814444486289469
2023-08-20 07:00:00+08:00,1692486000000,4.96,0.006066752682237362,4.935214377355588,4.924847509947302,0.010366867408285962,0.005603296237391259,1,0.0,0.006066752682237362,0.9873986293701335
2023-08-20 08:00:00+08:00,1692489600000,4.96,0.0,4.939027550117239,4.927451990385741,0.011575559731498153,0.0067977489448568995,1,0.0,0.0,0.9873986293701335
2023-08-20 09:00:00+08:00,1692493200000,4.94,-0.004040409537004863,4.9391771577930745,4.928381668337349,0.010795489455725615,0.00759729705165971,1,0.0,-0.004040409537004863,0.9834091345312008
2023-08-20 10:00:00+08:00,1692496800000,4.94,0.0,4.939303748902953,4.929242453322996,0.010061295579956386,0.008090096759601538,1,0.0,0.0,0.9834091345312008
2023-08-20 11:00:00+08:00,1692500400000,4.95,0.002022245380767649,4.940949326007127,4.9307803269990895,0.01016899900803736,0.008505877210829313,1,0.0,0.002022245380767649,0.9853978291109112
2023-08-20 12:00:00+08:00,1692504000000,4.95,0.0,4.942341737399468,4.932204244493517,0.010137492905951007,0.008832200350820964,1,0.0,0.0,0.9853978291109112
2023-08-20 13:00:00+08:00,1692507600000,4.92,-0.006079046076382226,4.938904547011893,4.931300086444704,0.0076044605671885535,0.008586652393512185,0,1.0,-0.006579046076382227,0.9789148513896235
2023-08-20 14:00:00+08:00,1692511200000,4.91,-0.002034588697787463,4.934457693605277,4.929722076123317,0.004735617481959942,0.007816445409740547,0,0.0,-0.0,0.9789148513896235
2023-08-20 15:00:00+08:00,1692514800000,4.92,0.0020345886977874567,4.932233433042082,4.92900182676516,0.0032316062769224274,0.006899477581785231,0,0.0,0.0,0.9789148513896235
2023-08-20 16:00:00+08:00,1692518400000,4.94,0.004056800695614469,4.933428289501028,4.929816606370186,0.003611683130841925,0.006241918690798183,0,0.0,0.0,0.9789148513896235
2023-08-20 17:00:00+08:00,1692522000000,4.95,0.002022245380767649,4.935977783430953,4.931311842665915,0.0046659407650384566,0.005926723105340078,0,0.0,0.0,0.9789148513896235
2023-08-20 18:00:00+08:00,1692525600000,4.96,0.0020181641562371953,4.939673509065554,4.933437115223119,0.0062363938424354615,0.005988657252807281,1,1.0,-0.0005,0.9784253939639288
2023-08-20 19:00:00+08:00,1692529200000,4.98,0.004024150299725548,4.945877584606137,4.936886554231583,0.008991030374554398,0.006589131877529991,1,0.0,0.004024150299725548,0.9823627248063078
2023-08-20 20:00:00+08:00,1692532800000,4.97,-0.0020100509280243342,4.949588725442141,4.939339623597743,0.010249101844398645,0.00732112587126776,1,0.0,-0.0020100509280243342,0.9803881256996544
2023-08-20 21:00:00+08:00,1692536400000,4.95,-0.00403226352793834,4.949651998451132,4.940129347144437,0.009522651306694385,0.007761430958528263,1,0.0,-0.00403226352793834,0.9764349424171718
2023-08-20 22:00:00+08:00,1692540000000,4.91,-0.008113634774169775,4.94355169098984,4.93789737084274,0.005654320147099767,0.007340008796108431,0,1.0,-0.008613634774169775,0.9680242884424528
2023-08-20 23:00:00+08:00,1692543600000,4.9,-0.0020387366898482057,4.9368514308307985,4.935089956926194,0.0017614739046045713,0.006224301817523568,0,0.0,-0.0,0.9680242884424528
2023-08-21 00:00:00+08:00,1692547200000,4.92,0.004073325387635648,4.9342589030084625,4.933972108137407,0.00028679487105520707,0.005036800427987998,0,0.0,0.0,0.9680242884424528
2023-08-21 01:00:00+08:00,1692550800000,4.94,0.004056800695614469,4.935142148700106,4.9344186460908706,0.0007235026092358154,0.00417414086409698,0,0.0,0.0,0.9680242884424528
2023-08-21 02:00:00+08:00,1692554400000,4.93,-0.002026343145232584,4.934351048899607,4.934091320345157,0.0002597285544503336,0.003391258402065587,0,0.0,-0.0,0.9680242884424528
2023-08-21 03:00:00+08:00,1692558000000,4.94,0.0020263431452324674,4.935220118300117,4.934529023383815,0.0006910949163021485,0.002851225704856576,0,0.0,0.0,0.9680242884424528
2023-08-21 04:00:00+08:00,1692561600000,4.96,0.004040409537004906,4.939032407794075,4.936415854451911,0.0026165533421638187,0.0028042912323141085,0,0.0,0.0,0.9680242884424528
2023-08-21 05:00:00+08:00,1692565200000,4.93,-0.006066752682237426,4.9376428065944715,4.935940584502998,0.0017022220914730823,0.002583877404131191,0,0.0,-0.0,0.9680242884424528
2023-08-21 06:00:00+08:00,1692568800000,4.95,0.004048588526000332,4.93954391327284,4.93698206625316,0.002561847019680208,0.0025794713272407586,0,0.0,0.0,0.9680242884424528
2023-08-21 07:00:00+08:00,1692572400000,4.94,-0.002022245380767698,4.939614080461652,4.93720562555986,0.0024084549017917567,0.0025452680421494973,0,0.0,-0.0,0.9680242884424528
2023-08-21 08:00:00+08:00,1692576000000,4.94,0.0,4.939673452698334,4.9374126236826,0.0022608290157339894,0.0024883802368644513,0,0.0,0.0,0.9680242884424528
2023-08-21 09:00:00+08:00,1692579600000,4.93,-0.002026343145232584,4.938185229206001,4.93686352221338,0.001321706992620797,0.002255045588009341,0,0.0,-0.0,0.9680242884424528
2023-08-21 10:00:00+08:00,1692583200000,4.93,0.0,4.936925963174106,4.936355097528354,0.0005708656457521499,0.0019182095995505355,0,0.0,0.0,0.9680242884424528
2023-08-21 11:00:00+08:00,1692586800000,4.93,0.0,4.935860430377946,4.935884336161276,-2.390578333066884e-05,0.0015297865229674979,0,0.0,0.0,0.9680242884424528
2023-08-21 12:00:00+08:00,1692590400000,4.93,0.0,4.934958825704312,4.9354484479185725,-0.0004896222142605211,0.0011259047755162405,0,0.0,0.0,0.9680242884424528
2023-08-21 13:00:00+08:00,1692594000000,4.96,0.006066752682237362,4.93881131405787,4.937267125795307,0.0015441882625628622,0.0012095614729265016,1,1.0,-0.0005,0.9675402762982316
2023-08-21 14:00:00+08:00,1692597600000,4.93,-0.006066752682237426,4.937455727279625,4.93672880801515,0.0007269192644745459,0.001113033031235246,0,1.0,-0.006566752682237427,0.9611866785936775
2023-08-21 15:00:00+08:00,1692601200000,4.91,-0.004065046248169445,4.933231769236312,4.934748854878968,-0.0015170856426562906,0.0005870092964531686,0,0.0,-0.0,0.9611866785936775
2023-08-21 16:00:00+08:00,1692604800000,4.92,0.0020345886977874567,4.931196112430606,4.93365632594198,-0.002460213511374043,-2.243526511576805e-05,0,0.0,0.0,0.9611866785936775
2023-08-21 17:00:00+08:00,1692608400000,4.91,-0.002034588697787463,4.927935172056504,4.931903974064331,-0.003968802007826788,-0.0008117086136615924,0,0.0,-0.0,0.9611866785936775
2023-08-21 18:00:00+08:00,1692612000000,4.86,-0.010235503894026752,4.917483607124293,4.926577665286491,-0.009094058162197882,-0.002468178523374929,0,0.0,-0.0,0.9611866785936775
2023-08-21 19:00:00+08:00,1692615600000,4.91,0.01023550389402671,4.916332282951283,4.9253496711925395,-0.009017388241256086,-0.0037780204669550055,0,0.0,0.0,0.9611866785936775
2023-08-21 20:00:00+08:00,1692619200000,4.9,-0.0020387366898482057,4.913819624035625,4.923471891028481,-0.009652266992856262,-0.004952869772138015,0,0.0,-0.0,0.9611866785936775
2023-08-21 21:00:00+08:00,1692622800000,4.92,0.004073325387635648,4.914770451107091,4.923214710523933,-0.008444259416841682,-0.00565114770108006,0,0.0,0.0,0.9611866785936775
2023-08-21 22:00:00+08:00,1692626400000,4.92,0.0,4.915574997090633,4.9229765809109445,-0.007401583820311863,-0.006001234924926946,0,0.0,0.0,0.9611866785936775
2023-08-21 23:00:00+08:00,1692630000000,4.81,-0.02261144638654703,4.899332689845623,4.9146078506764495,-0.015275160830826806,-0.00785602010610915,0,0.0,-0.0,0.9611866785936775
2023-08-22 00:00:00+08:00,1692633600000,4.82,0.0020768439448392907,4.887127660638415,4.9075997883776115,-0.02047212773919682,-0.010379241632729111,0,0.0,0.0,0.9611866785936775
2023-08-22 01:00:00+08:00,1692637200000,4.86,0.008264509849893431,4.882954174386296,4.904073843952134,-0.021119669565837995,-0.012527327219352543,0,0.0,0.0,0.9611866785936775
2023-08-22 02:00:00+08:00,1692640800000,4.88,0.004106781952653281,4.882499686019169,4.902290580247978,-0.01979089422880964,-0.013980040621244855,0,0.0,0.0,0.9611866785936775
2023-08-22 03:00:00+08:00,1692644400000,4.91,0.006128721941373546,4.8867305035547215,4.902861653123243,-0.016131149568521685,-0.014410262410700432,0,0.0,0.0,0.9611866785936775
2023-08-22 04:00:00+08:00,1692648000000,4.92,0.0020345886977874567,4.891848887623266,4.90413117006726,-0.012282282443994319,-0.013984666417359041,1,1.0,-0.0005,0.9607060852543807
2023-08-22 05:00:00+08:00,1692651600000,4.93,0.0020304575503819213,4.897718289527418,4.90604739334364,-0.008329103816222094,-0.012853553897131295,1,0.0,0.0020304575503819213,0.9626567581788834
2023-08-22 06:00:00+08:00,1692655200000,4.91,-0.004065046248169445,4.899607783446288,4.906340180953283,-0.006732397506994836,-0.011629322619103696,1,0.0,-0.004065046248169445,0.9587435139357734
2023-08-22 07:00:00+08:00,1692658800000,4.9,-0.0020387366898482057,4.899668124454552,4.905870535051141,-0.006202410596589658,-0.01054394021460067,1,0.0,-0.0020387366898482057,0.9567888883577585
2023-08-22 08:00:00+08:00,1692662400000,4.91,0.002038736689848309,4.9012576437692426,4.906176423073597,-0.004918779304354359,-0.009418908032551227,1,0.0,0.002038736689848309,0.9587395289688926
2023-08-22 09:00:00+08:00,1692666000000,4.9,-0.0020387366898482057,4.901064160112435,4.905718907857522,-0.004654747745086674,-0.008466075975058194,1,0.0,-0.0020387366898482057,0.9567849115151759
2023-08-22 10:00:00+08:00,1692669600000,4.9,0.0,4.90090044317206,4.9052952829992424,-0.004394839827182473,-0.0076518287454829656,1,0.0,0.0,0.9567849115151759
