,timestamp,MATICUSDT,XTZUSDT,calculated_spread,rolling_mean_spread,rolling_std_spread,z_score,trading_signal,symbol_one_position,symbol_two_position,portfolio_value,returns
102,1693936800000,0.56010794,0.696,0.3383231822977811,,,,0,0.0,0.0,10000.0,0.0
103,1693940400000,0.55755395,0.69406309,0.3380172133189766,,,,0,0.0,0.0,10000.0,0.0
104,1693944000000,0.5556,0.69550194,0.3407038274873425,,,,0,0.0,0.0,10000.0,0.0
105,1693947600000,0.55714793,0.69856873,0.34278213181005357,,,,0,0.0,0.0,10000.0,0.0
106,1693951200000,0.5582,0.69750867,0.34105023514657057,,,,0,0.0,0.0,10000.0,0.0
107,1693954800000,0.55805959,0.69812491,0.34175613893882734,,,,0,0.0,0.0,10000.0,0.0
108,1693958400000,0.56027256,0.69971191,0.3419299683501896,,,,0,0.0,0.0,10000.0,0.0
109,1693962000000,0.56259717,0.698,0.33873359607458114,,,,0,0.0,0.0,10000.0,0.0
110,1693965600000,0.56652535,0.7,0.3382251172235912,,,,0,0.0,0.0,10000.0,0.0
111,1693969200000,0.56421052,0.6956256,0.3353289341328563,,,,0,0.0,0.0,10000.0,0.0
112,1693972800000,0.5608,0.69155399,0.3334352328057985,,,,0,0.0,0.0,10000.0,0.0
113,1693976400000,0.5586,0.69130287,0.3345890009402979,,,,0,0.0,0.0,10000.0,0.0
114,1693980000000,0.5572,0.69441289,0.338593040662252,,,,0,0.0,0.0,10000.0,0.0
115,1693983600000,0.55460519,0.6948864,0.3407235587441977,,,,0,0.0,0.0,10000.0,0.0
116,1693987200000,0.55656092,0.695,0.33958825789361374,,,,0,0.0,0.0,10000.0,0.0
117,1693990800000,0.55554608,0.69372999,0.33896631001834804,,,,0,0.0,0.0,10000.0,0.0
118,1693994400000,0.55392638,0.69228469,0.3385553269780974,,,,0,0.0,0.0,10000.0,0.0
119,1693998000000,0.5529,0.6948912,0.3418172683796827,0.340424569917196,0.00477043692781719,0.2919435857888898,0,0.0,0.0,10000.0,0.0
120,1694001600000,0.55384436,0.695,0.34132301376209356,0.3404994434086493,0.004712611511047145,0.17475880443649636,0,0.0,0.0,10000.0,0.0
121,1694005200000,0.5539,0.69549958,0.3417870628640011,0.34058460531408147,0.004641651587360251,0.2590581234477153,0,0.0,0.0,10000.0,0.0
122,1694008800000,0.5485,0.69,0.3397358446486813,0.3406483061986864,0.004576108284835109,-0.19939684404518124,0,0.0,0.0,10000.0,0.0
123,1694012400000,0.5481,0.69093178,0.34092305885495394,0.3407134986643076,0.004523086692282221,0.046331234597803264,0,0.0,0.0,10000.0,0.0
124,1694016000000,0.54826662,0.68833187,0.33821674773633104,0.34075544195212254,0.004475762788032874,-0.5672092861085867,0,0.0,0.0,10000.0,0.0
125,1694019600000,0.5585,0.698,0.341349989491866,0.3408804554806835,0.0042749771210769845,0.10983310503991761,0,0.0,0.0,10000.0,0.0
126,1694023200000,0.5518455,0.694,0.34159945680596876,0.3410025187792675,0.004078535102261694,0.14636088981316356,0,0.0,0.0,10000.0,0.0
127,1694026800000,0.554,0.69269431,0.33891793431243294,0.34107675343116917,0.003956000853379126,-0.5457074451569461,0,0.0,0.0,10000.0,0.0
128,1694030400000,0.55444392,0.68806227,0.33400241343031156,0.3410736999836138,0.003961359668045499,-1.7850655193829343,0,0.0,0.0,10000.0,0.0
129,1694034000000,0.55893641,0.69046315,0.3335344543869675,0.341051690674293,0.003995988021984042,-1.8811959009809813,0,0.0,0.0,10000.0,0.0
130,1694037600000,0.5583,0.691,0.3344777065950023,0.3410407330389065,0.004012299971379796,-1.6357267628838814,0,0.0,0.0,10000.0,0.0
131,1694041200000,0.55837221,0.69136931,0.334800904334915,0.3410264134715131,0.004031592305345296,-1.5441812229733591,0,0.0,0.0,10000.0,0.0
132,1694044800000,0.5595,0.692,0.3347114039761845,0.3410275521924419,0.004029773613300316,-1.5673704833966104,0,0.0,0.0,10000.0,0.0
133,1694048400000,0.5603,0.69276311,0.33496364556363933,0.3410429805469418,0.004002667440248939,-1.518820904822508,0,0.0,0.0,10000.0,0.0
134,1694052000000,0.5608,0.68910108,0.3309823228057986,0.3410107798770413,0.004067947149315049,-2.4652377976275557,1,-4633.467674158404,7255.8295801829245,10000.0,0.0
135,1694055600000,0.5632,0.693,0.3333486375681628,0.3409732167817446,0.004117826460377578,-1.8516028509085494,1,-4633.467674158404,7255.8295801829245,10017.169576648786,0.0017154853780622541
136,1694059200000,0.56085523,0.691,0.33284597372776736,0.3409370931626358,0.004170057333626429,-1.9402897340579564,1,-4633.467674158404,7255.8295801829245,10013.522333486757,-0.00036416547353430596
137,1694062800000,0.56092739,0.69184601,0.3336459033969559,0.3409018294661121,0.00421381023179619,-1.7219394491012174,1,-4633.467674158404,7255.8295801829245,10019.32648684252,0.0005794636170051181
138,1694066400000,0.56220199,0.68969795,0.3306839022986682,0.3408408229883042,0.004308047333311198,-2.357662278011542,1,-4633.467674158404,7255.8295801829245,9997.83471165703,-0.0021473358015827795
139,1694070000000,0.562,0.69062088,0.33173582018698067,0.34079561803513025,0.004374932219053124,-2.0708430198514978,1,-4633.467674158404,7255.8295801829245,10005.46724858697,0.0007631277391623029
140,1694073600000,0.56061909,0.687,0.32899676931144056,0.34075192979192476,0.0044661782688660626,-2.6320401409925727,1,-4633.467674158404,7255.8295801829245,9985.593162222602,-0.001988298019551037
141,1694077200000,0.5577,0.68331412,0.3271749779044113,0.3406568096999361,0.004631128100939934,-2.9111334218521265,1,-4633.467674158404,7255.8295801829245,9972.374554242557,-0.0013246448837586626
142,1694080800000,0.5566221,0.68377348,0.32832266923176445,0.34056391754683624,0.004764999081999386,-2.568992796098373,1,-4633.467674158404,7255.8295801829245,9980.702006924485,0.0008347036748843609
143,1694084400000,0.55440648,0.683447,0.3294110520720187,0.3404875685424837,0.004869424086083523,-2.2747077014961374,1,-4633.467674158404,7255.8295801829245,9988.599127331365,0.0007909261085769773
144,1694088000000,0.5541,0.68486087,0.3310206357608647,0.3404206663702129,0.004943937422659077,-1.9013247550961958,1,-4633.467674158404,7255.8295801829245,10000.277992272673,0.0011685365016115745
145,1694091600000,0.55136111,0.68344501,0.3313537912439098,0.34032811554258074,0.0050089679760602,-1.7916513624288934,1,-4633.467674158404,7255.8295801829245,10002.695311681351,0.00024169601025931535
146,1694095200000,0.5531,0.688,0.3347983512765462,0.3402809459079571,0.00503431560835879,-1.0890446801364182,1,-4633.467674158404,7255.8295801829245,10027.68845225687,0.0024955241837360817
147,1694098800000,0.55275927,0.689,0.3360159365193044,0.34024116497494467,0.005049101199460778,-0.8368278409811847,1,-4633.467674158404,7255.8295801829245,10036.52304327767,0.0008806318248498219
148,1694102400000,0.55405211,0.69368529,0.3398756376212108,0.34021429559695143,0.0050423347069716755,-0.06716293055127444,0,0.0,0.0,10064.528376703547,0.002786456385886314
149,1694106000000,0.55434308,0.69179471,0.33779924839371295,0.3401694856626976,0.005039681842095553,-0.4703148617808571,0,0.0,0.0,10064.528376703547,0.0
150,1694109600000,0.5517946,0.68656722,0.334199180808717,0.3400936988393214,0.005060643987181139,-1.1647762706753277,0,0.0,0.0,10064.528376703547,0.0
151,1694113200000,0.552,0.68747756,0.334978355343796,0.34000756907704116,0.005059004576128902,-0.9941113231989732,0,0.0,0.0,10064.528376703547,0.0
152,1694116800000,0.5525,0.68936751,0.3365490125859552,0.3399471483362278,0.0050566326612020195,-0.6720155443256609,0,0.0,0.0,10064.528376703547,0.0
153,1694120400000,0.55394888,0.69247942,0.3387356888039946,0.3399026765327956,0.005043498116204198,-0.23138458702931328,0,0.0,0.0,10064.528376703547,0.0
154,1694124000000,0.5565,0.693,0.33762716052322905,0.3398457619490565,0.005030191310306853,-0.4410570670108631,0,0.0,0.0,10064.528376703547,0.0
155,1694127600000,0.5551,0.69619384,0.3417150202451832,0.3398300786818644,0.005021323322442479,0.3753874113013566,0,0.0,0.0,10064.528376703547,0.0
156,1694131200000,0.5572,0.70028443,0.344464580662252,0.3398329386131068,0.005023885088667621,0.9219243608084858,0,0.0,0.0,10064.528376703547,0.0
157,1694134800000,0.5530624,0.69574185,0.34256421209193594,0.3398332533080154,0.005024056407113083,0.5435764574724998,0,0.0,0.0,10064.528376703547,0.0
158,1694138400000,0.5485,0.69252078,0.3422566246486813,0.33983048272535554,0.005022615356673939,0.4830435442566668,0,0.0,0.0,10064.528376703547,0.0
159,1694142000000,0.54923007,0.69683447,0.3461041025212477,0.3398377211456321,0.00503108908576169,1.2455317862189816,0,0.0,0.0,10064.528376703547,0.0
160,1694145600000,0.551,0.70036285,0.34850223085947746,0.33985773854872176,0.005060905317430401,1.7080920840354339,0,0.0,0.0,10064.528376703547,0.0
161,1694149200000,0.54595116,0.698,0.349363496954471,0.3398633881021525,0.005071210636772227,1.873341403615059,0,0.0,0.0,10064.528376703547,0.0
162,1694152800000,0.5458,0.69853207,0.34999209554102145,0.3398769902928965,0.005096318529075253,1.9847867024827437,0,0.0,0.0,10064.528376703547,0.0
163,1694156400000,0.5457249,0.699,0.3505079833132491,0.33989369432724686,0.005128017387849476,2.0698621286176135,-1,4597.326211393861,-7199.233459730721,10064.528376703547,0.0
164,1694160000000,0.5444,0.696,0.3483540452629756,0.33991219922596694,0.005154660712348402,1.6377112885015948,-1,4597.326211393861,-7199.233459730721,10080.035079585265,0.0015395425150994122
165,1694163600000,0.54088684,0.6939113,0.3485087983532474,0.33993997233285195,0.005192102768469338,1.650357553096272,-1,4597.326211393861,-7199.233459730721,10078.920975959783,-0.00011053187710173803
166,1694167200000,0.5407,0.68861776,0.3433345716709973,0.33992272960098363,0.0051772199156854505,0.6590104584270766,-1,4597.326211393861,-7199.233459730721,10116.171441818868,0.0036890653763034346
167,1694170800000,0.54102327,0.68952418,0.344034556131343,0.33992039117948314,0.0051752822990025794,0.7949643544377779,-1,4597.326211393861,-7199.233459730721,10111.132090270656,-0.0004982722135434271
168,1694174400000,0.54271035,0.69306069,0.3464937212795469,0.3399509822572373,0.005203355832749389,1.257407571692539,-1,4597.326211393861,-7199.233459730721,10093.427986252702,-0.0017524864171240152
169,1694178000000,0.5428,0.695,0.348375782088066,0.340002776304419,0.005256199143796356,1.5929772739926127,-1,4597.326211393861,-7199.233459730721,10079.878591106764,-0.0013432995856596187
170,1694181600000,0.54228266,0.6913488,0.3450549479187487,0.3400425258156387,0.005276348913139676,0.9499792727178374,-1,4597.326211393861,-7199.233459730721,10103.78605157273,0.0023689921597667284
171,1694185200000,0.5409,0.691,0.3455890945678609,0.34010085914897203,0.0052987922468257145,1.0357521418539573,-1,4597.326211393861,-7199.233459730721,10099.940605144038,-0.00038066704627966836
172,1694188800000,0.54250649,0.69163646,0.3451996733227738,0.3401527510303261,0.0053181065581016,0.949007365179475,-1,4597.326211393861,-7199.233459730721,10102.7441396016,0.00027754078341366413
173,1694192400000,0.54375583,0.69219712,0.34496252289461216,0.3401990610335076,0.005335710145663493,0.8927512423020144,-1,4597.326211393861,-7199.233459730721,10104.45144089901,0.00016897953945869734
174,1694196000000,0.54160175,0.69,0.3441409671822314,0.3402372014587319,0.005347478345730294,0.7300199217480725,-1,4597.326211393861,-7199.233459730721,10110.366012272614,0.0005851718974044769
175,1694199600000,0.5406,0.691,0.34578067022256537,0.3402744833598527,0.005370544122433821,1.0252567965529265,-1,4597.326211393861,-7199.233459730721,10098.56140728062,-0.0011682565917053782
176,1694203200000,0.54192112,0.69134152,0.3452785421260883,0.3403206314785552,0.005389677926807539,0.9198899664993164,-1,4597.326211393861,-7199.233459730721,10102.17634467385,0.0003579015257962797
177,1694206800000,0.542,0.6928238,0.3467104505006113,0.3403771166739965,0.005421000876816865,1.1682960343540134,-1,4597.326211393861,-7199.233459730721,10091.867701992715,-0.0010209588087213243
178,1694210400000,0.54171227,0.69449861,0.34856900071103836,0.34043629067740594,0.005471530056471881,1.486368520266615,-1,4597.326211393861,-7199.233459730721,10078.487565131218,-0.0013267132528808389
179,1694214000000,0.54363937,0.69473159,0.3475713625637684,0.3404952759844677,0.005510164638250217,1.284187868032152,-1,4597.326211393861,-7199.233459730721,10085.669795061749,0.0007123759357727689
180,1694217600000,0.5399,0.69249679,0.34772447008354246,0.3405295612757976,0.005542414776996024,1.2981541615412073,-1,4597.326211393861,-7199.233459730721,10084.567538282456,-0.00010929537041874445
181,1694221200000,0.5422,0.69446705,0.34822598339747496,0.34056368539272847,0.0055772717042654515,1.3738434150314804,-1,4597.326211393861,-7199.233459730721,10080.957026852291,-0.0003580875327177856
182,1694224800000,0.54247762,0.69591999,0.34950163928661154,0.34057299578254424,0.005591351633717242,1.596866748681188,-1,4597.326211393861,-7199.233459730721,10071.773282292117,-0.0009114144887587128
183,1694228400000,0.54144001,0.69519269,0.34943694200353775,0.3406085080534072,0.005634197654253304,1.56693720950061,-1,4597.326211393861,-7199.233459730721,10072.239053137175,4.624409848305873e-05
184,1694232000000,0.5413337,0.697,0.35131214002970984,0.34064380193505805,0.005688065272790096,1.875565343050077,-1,4597.326211393861,-7199.233459730721,10058.739064763537,-0.001341215545343929
185,1694235600000,0.54041324,0.694,0.34889993245347406,0.34066729360361125,0.005716459635873972,1.4401639081291515,-1,4597.326211393861,-7199.233459730721,10076.105110258188,0.0017249748396170825
186,1694239200000,0.542,0.693,0.34688665050061124,0.3406599843977076,0.00570786395712792,1.090892521208013,-1,4597.326211393861,-7199.233459730721,10090.59919705711,0.0014374276603343712
187,1694242800000,0.5415,0.69304373,0.347249673258452,0.34065964107924657,0.005707462993720742,1.1546342370429206,-1,4597.326211393861,-7199.233459730721,10087.98571147222,-0.00025903556779141807
188,1694246400000,0.54173225,0.69287464,0.34693227177243496,0.34063745436794624,0.005677534144690766,1.1087238304634772,-1,4597.326211393861,-7199.233459730721,10090.270758870522,0.00022648611007877642
189,1694250000000,0.54201821,0.696,0.3498750218583707,0.3406289783937088,0.005662836508778412,1.6327583270908275,-1,4597.326211393861,-7199.233459730721,10069.085213988228,-0.002101808481374038
190,1694253600000,0.5425,0.69484904,0.34841639774277056,0.340626989449426,0.005660035056212171,1.3762120227144714,-1,4597.326211393861,-7199.233459730721,10079.586189526426,0.0010423492724324739
191,1694257200000,0.54227568,0.695,0.3487106052456481,0.3406208333061158,0.005650752911755956,1.4316272655812223,-1,4597.326211393861,-7199.233459730721,10077.468121027607,-0.00021015655104984616
192,1694260800000,0.54148621,0.693,0.3472147493527133,0.3406224021445191,0.00565257212203535,1.1662561867181347,-1,4597.326211393861,-7199.233459730721,10088.237136822958,0.0010680525854532324
193,1694264400000,0.54034454,0.69095817,0.3459019732784015,0.34062346157274875,0.005653557756270003,0.9336619405362369,-1,4597.326211393861,-7199.233459730721,10097.688118262278,0.0009363932552475958
194,1694268000000,0.54022839,0.68959655,0.34461452498604783,0.34063191626320477,0.005658802598416147,0.7037900074404012,-1,4597.326211393861,-7199.233459730721,10106.956759086264,0.0009174763061085817
195,1694271600000,0.5409,0.692,0.3465890945678609,0.34065391574186626,0.005676909876706132,1.04549463614849,-1,4597.326211393861,-7199.233459730721,10092.741371684308,-0.0014074853650455363
196,1694275200000,0.5405,0.69109341,0.3459379387741336,0.34067386299003427,0.00569133824731698,0.9249275926590586,-1,4597.326211393861,-7199.233459730721,10097.429194262008,0.0004643668211347026
197,1694278800000,0.5404,0.693,0.3479083873257017,0.34071119267187805,0.005724156168915104,1.2573372286570064,-1,4597.326211393861,-7199.233459730721,10083.243475118881,-0.001405872015468258
198,1694282400000,0.5409,0.692,0.3465890945678609,0.3407356830493434,0.005743091868693878,1.0192091041456297,-1,4597.326211393861,-7199.233459730721,10092.741371684308,0.0009415051943334259
199,1694286000000,0.541,0.695,0.34952523601629276,0.3407775829812919,0.005788924246550397,1.511101659382321,-1,4597.326211393861,-7199.233459730721,10071.603403926256,-0.0020965695375792367
200,1694289600000,0.5400302,0.69335365,0.3484981862494008,0.3408133203957521,0.005823424647169008,1.3196471697087484,-1,4597.326211393861,-7199.233459730721,10078.997374972872,0.0007338710601824281
201,1694293200000,0.54078987,0.69449105,0.349150471990703,0.34089079034458253,0.005872188001998918,1.406576499817244,-1,4597.326211393861,-7199.233459730721,10074.301417638784,-0.0004660236983930846
202,1694296800000,0.54013937,0.696,0.35107482186865374,0.3409885193374465,0.005943441122325098,1.6970476065322633,-1,4597.326211393861,-7199.233459730721,10060.447573609214,-0.001376113128783485
203,1694300400000,0.539112,0.696,0.35173088546989945,0.3410609354304254,0.006021091251009717,1.7720957206361396,-1,4597.326211393861,-7199.233459730721,10055.724418579413,-0.0004695878637772354
204,1694304000000,0.5385,0.69288436,0.34900605980549665,0.3411477865575012,0.006060101981265837,1.2967229383743786,-1,4597.326211393861,-7199.233459730721,10075.341074674514,0.0019488945888787052
205,1694307600000,0.5365,0.691,0.34839887083685966,0.34123171291257826,0.00609038064536585,1.1767996684632307,-1,4597.326211393861,-7199.233459730721,10079.712369813906,0.00043376666997898416
206,1694311200000,0.53753169,0.68863079,0.3453708385461863,0.34131376467012564,0.006079162143760937,0.6673738551659496,-1,4597.326211393861,-7199.233459730721,10101.511881198066,0.002160376356917082
207,1694314800000,0.53532453,0.6907457,0.3488952089529779,0.34142206346227244,0.006097626132678329,1.2255827641933372,-1,4597.326211393861,-7199.233459730721,10076.139115841008,-0.0025149388037455553
208,1694318400000,0.5236,0.679,0.3446366239891515,0.34150326669433856,0.0060747775619042045,0.5157978646761793,-1,4597.326211393861,-7199.233459730721,10106.797663203693,0.0030380683722587257
