,timestamp,ATOMUSDT,AXSUSDT,trading_signal,symbol_one_position,symbol_two_position,portfolio_value,hedge_ratio,calculated_spread,rolling_mean_spread,rolling_std_spread,z_score,returns,cumulative_returns
22,1692072000000,8.482,5.794,0,0.0,0,10000.0,0.7893028379273548,-0.9008666712998235,,,,0.0,1.0
23,1692075600000,8.462,5.7699811,0,0.0,0,10000.0,0.7893028379273548,-0.9090995145412757,,,,0.0,1.0
24,1692079200000,8.491,5.78336069,0,0.0,0,10000.0,0.7893028379273548,-0.9186097068411687,,,,0.0,1.0
25,1692082800000,8.48760315,5.778,0,0.0,0,10000.0,0.7893028379273548,-0.9212892534961563,,,,0.0,1.0
26,1692086400000,8.49474546,5.776,0,0.0,0,10000.0,0.7893028379273548,-0.9289266990485139,,,,0.0,1.0
27,1692090000000,8.48951491,5.78479719,0,0.0,0,10000.0,0.7893028379273548,-0.9160010210895928,,,,0.0,1.0
28,1692093600000,8.51850649,5.776,0,0.0,0,10000.0,0.7893028379273548,-0.9476813474595902,,,,0.0,1.0
29,1692097200000,8.462,5.75445959,0,0.0,0,10000.0,0.7893028379273548,-0.9246210245412758,-0.8594366883664708,0.06218866289023385,-1.0481707299264285,0.0,1.0
30,1692100800000,8.47973153,5.76132258,0,0.0,0,10000.0,0.7893028379273548,-0.9317535814910709,-0.8660903146740395,0.058679094525837264,-1.1190231776347348,0.0,1.0
31,1692104400000,8.479,5.791,0,0.0,0,10000.0,0.7893028379273548,-0.9014987627860398,-0.8711496334940322,0.05470846499911066,-0.5547428408474077,0.0,1.0
32,1692108000000,8.48362807,5.81300307,0,0.0,0,10000.0,0.7893028379273548,-0.883148641571168,-0.8751646168591064,0.05075170531584997,-0.15731539782502965,0.0,1.0
33,1692111600000,8.43636368,5.762,0,0.0,0,10000.0,0.7893028379273548,-0.896845794411262,-0.8796022782692527,0.0462954587788564,-0.37246668673007166,0.0,1.0
34,1692115200000,8.405,5.79158096,0,0.0,0,10000.0,0.7893028379273548,-0.8425093927794167,-0.8822975627196017,0.04127294503521921,0.9640254628360723,0.0,1.0
35,1692118800000,8.40808761,5.794,0,0.0,0,10000.0,0.7893028379273548,-0.8425274121148307,-0.8846497769257645,0.036503066057261356,1.1539404592714921,0.0,1.0
36,1692122400000,8.382,5.744,0,0.0,0,10000.0,0.7893028379273548,-0.8719363875070876,-0.8861556499648496,0.0349305410468922,0.4070724939150967,0.0,1.0
37,1692126000000,8.02677362,5.524,-1,552.5119865491483,-700,10000.0,0.7893028379273548,-0.8115551976664266,-0.8854225231364964,0.0362775612779875,2.0361711997132237,0.0,1.0
38,1692129600000,8.023,5.516,-1,552.5119865491483,-700,10003.515029717319,0.7893028379273548,-0.8165766686911669,-0.8843623436619628,0.03782893343565581,1.7919002418107894,0.00035144120903499865,1.0003515029717318
39,1692133200000,8.08416056,5.558,-1,552.5119865491483,-700,10007.906972221377,0.7893028379273548,-0.8228508722683943,-0.8836933525978681,0.03875325784428622,1.5699965296838763,0.000438943576738376,1.0007906972221376
40,1692136800000,8.092,5.565,-1,552.5119865491483,-700,10007.33835678921,0.7893028379273548,-0.8220385645081549,-0.8832226485561933,0.03943036260301957,1.5516997564550132,-5.68182325994385e-05,1.000733835678921
41,1692140400000,8.10445442,5.57,-1,552.5119865491483,-700,10010.719573124727,0.7893028379273548,-0.8268688735588938,-0.8824566257820241,0.04031438193381299,1.3788566153486534,0.00033781662332168193,1.0010719573124727
42,1692144000000,8.07050435,5.55010931,-1,552.5119865491483,-700,10005.885235505544,0.7893028379273548,-0.8199626769600616,-0.881703796574374,0.04128454221040154,1.4955021009959721,-0.00048303273800900487,1.0005885235505543
43,1692147600000,8.10021867,5.537,-1,552.5119865491483,-700,10031.479270477703,0.7893028379273548,-0.856525584063144,-0.8818955178016555,0.04114908698655486,0.616536978008793,0.0025546322605165452,1.0031479270477701
44,1692151200000,8.088,5.5436027,-1,552.5119865491483,-700,10020.106418843014,0.7893028379273548,-0.840278653156445,-0.8808445190617054,0.04181290565758452,0.9701757212824081,-0.0011343594497135831,1.0020106418843011
45,1692154800000,8.06,5.522,-1,552.5119865491483,-700,10019.757973219637,0.7893028379273548,-0.8397808736944796,-0.879804976492795,0.0424497652038946,0.9428580489449516,-3.477524763587412e-05,1.0019757973219636
46,1692158400000,8.033,5.513,-1,552.5119865491483,-700,10011.14014958281,0.7893028379273548,-0.8274696970704403,-0.8783866118427379,0.043486180851418095,1.1708757535242886,-0.0008604530975794318,1.001114014958281
47,1692162000000,8.02046297,5.47525518,-1,552.5119865491483,-700,10030.634664232084,0.7893028379273548,-0.8553190037122604,-0.8777913170356846,0.04368174157838544,0.5144555256135638,0.001945388667272868,1.003063466423208
48,1692165600000,7.99753787,5.416,0,0.0,0,10059.446897689246,0.7893028379273548,-0.896479337222492,-0.8779468987576352,0.043741671703380995,-0.4236792455150792,0.002868306245743644,1.0059446897689241
49,1692169200000,8.00933214,5.405,0,0.0,0,10059.446897689246,0.7893028379273548,-0.9167885880047733,-0.8779234426702183,0.04371991787085941,-0.8889574186611117,0.0,1.0059446897689241
50,1692172800000,7.99,5.38028775,0,0.0,0,10059.446897689246,0.7893028379273548,-0.926241925039565,-0.8777116402992495,0.04346054380442587,-1.1166515761676539,0.0,1.0059446897689241
51,1692176400000,7.93,5.38220157,0,0.0,0,10059.446897689246,0.7893028379273548,-0.876969934763923,-0.8764340553786297,0.042876983243817356,-0.01249806643919113,0.0,1.0059446897689241
52,1692180000000,7.96080091,5.41415803,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8693247204376675,-0.8753826570165579,0.04264329265191309,0.14206071347116406,0.0,1.0059446897689241
53,1692183600000,7.96108942,5.4118491,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8718613721994384,-0.8741413856051634,0.042167323581026685,0.05407062180135457,0.0,1.0059446897689241
54,1692187200000,7.92517387,5.39034476,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8650174666587178,-0.8723549775990816,0.041345678529171516,0.17746742105554852,0.0,1.0059446897689241
55,1692190800000,7.88858766,5.333,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8934846272767105,-0.8714281567251001,0.04051420257061207,-0.5444132958847769,0.0,1.0059446897689241
56,1692194400000,7.93901206,5.376,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8902847492974946,-0.8701400917333995,0.03921661024734978,-0.5136766649906074,0.0,1.0059446897689241
57,1692198000000,7.90474925,5.36141358,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8778274361291292,-0.868867638901384,0.03828551062722677,-0.23402579934178638,0.0,1.0059446897689241
58,1692201600000,7.914,5.385,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8615426593570854,-0.8659963492979671,0.03528326503025595,0.12622669520699345,0.0,1.0059446897689241
59,1692205200000,7.93422132,5.41144091,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8510624946197236,-0.8635443983005822,0.03358374016571185,0.37166508611814064,0.0,1.0059446897689241
60,1692208800000,7.94029331,5.412,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8552960435585897,-0.8609958137028326,0.031033266179299808,0.1836664600919408,0.0,1.0059446897689241
61,1692212400000,7.91929099,5.38304442,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8676744327795314,-0.8598683360359493,0.03011175940218549,-0.2592374839118688,0.0,1.0059446897689241
62,1692216000000,7.7764901,5.28573129,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8522744150439792,-0.8588391951517096,0.029814798834083323,0.22018528933442882,0.0,1.0059446897689241
63,1692219600000,7.683,5.21071918,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8534945237958667,-0.857394152797863,0.028947136216214538,0.13471553706967437,0.0,1.0059446897689241
64,1692223200000,7.74559375,5.206,0,0.0,0,10059.446897689246,0.7893028379273548,-0.907619128307382,-0.8595644773154619,0.030206100655363503,-1.5908922353202621,0.0,1.0059446897689241
65,1692226800000,7.79613532,5.26518024,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8883314929416866,-0.8610912800096904,0.030471689965148808,-0.8939514993474751,0.0,1.0059446897689241
66,1692230400000,7.79439171,5.24724079,0,0.0,0,10059.446897689246,0.7893028379273548,-0.904894706620448,-0.8621898906468025,0.031454459832286605,-1.3576712555658295,0.0,1.0059446897689241
67,1692234000000,7.816,5.32899702,0,0.0,0,10059.446897689246,0.7893028379273548,-0.840193961240205,-0.8631445160992616,0.030277291901343466,0.7580121410408655,0.0,1.0059446897689241
68,1692237600000,7.809,5.316,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8476658613747139,-0.8641808225220465,0.02913909812777126,0.5667629476697125,0.0,1.0059446897689241
69,1692241200000,7.81614687,5.333,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8363069061480113,-0.8646293569847004,0.028579157514203684,0.9910176961169362,0.0,1.0059446897689241
70,1692244800000,7.82578708,5.34102877,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8358871812592268,-0.8650909775430695,0.02797290766751536,1.0440028841819968,0.0,1.0059446897689241
71,1692248400000,7.88000801,5.38535877,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8343539151832875,-0.8653404789305493,0.02765177152094276,1.1205995870388767,0.0,1.0059446897689241
72,1692252000000,7.85954231,5.356,0,0.0,0,10059.446897689246,0.7893028379273548,-0.8475590500931176,-0.8662603580349846,0.026526267106769495,0.7050109186714177,0.0,1.0059446897689241
73,1692255600000,7.837,5.36010527,0,0.0,0,10059.446897689246,0.7893028379273548,-0.825661070836679,-0.8652315409274357,0.027497601719544934,1.4390516851013442,0.0,1.0059446897689241
74,1692259200000,7.824,5.35011063,0,0.0,0,10059.446897689246,0.7893028379273548,-0.825394773943624,-0.8647354116203416,0.02809120734715514,1.400460905454877,0.0,1.0059446897689241
75,1692262800000,7.96684148,5.346,1,-552.5119865491483,700,10059.446897689246,0.7893028379273548,-0.9422505894813673,-0.868151068813238,0.031028482127164147,-2.3881129719606315,0.0,1.0059446897689241
76,1692266400000,8.06245784,5.33358472,1,-552.5119865491483,700,9997.927016679047,0.7893028379273548,-1.0301361337816513,-0.8749066167036116,0.04199150112587558,-3.6966889231398707,-0.006134409638455587,0.9997927016679042
77,1692270000000,8.11740352,5.33316437,1,-552.5119865491483,700,9967.274624869953,0.7893028379273548,-1.0739252649374986,-0.8821934920777861,0.05532570956208892,-3.4655095140631285,-0.0030705841536913777,0.9967274624869948
78,1692273600000,8.034,5.34383711,1,-552.5119865491483,700,10020.826987390345,0.7893028379273548,-0.9974218899083693,-0.8855582438339821,0.05916107226698107,-1.8908319573649868,0.00535843690370382,1.002082698739034
79,1692277200000,7.951,5.3,1,-552.5119865491483,700,10035.999505273925,0.7893028379273548,-0.9757468643603975,-0.8875235197125029,0.06117913924349133,-1.4420494589956236,0.0015129532863359706,1.003599950527392
80,1692280800000,8.07014141,5.26338174,1,-552.5119865491483,700,9944.539666154558,0.7893028379273548,-1.1064037773880644,-0.8935289147907863,0.07284164081601759,-2.922433654878182,-0.009154955942785427,0.9944539666154555
81,1692284400000,7.937,5.186,1,-552.5119865491483,700,9963.934673085612,0.7893028379273548,-1.0786966246294156,-0.9002531377863027,0.08019967756553802,-2.224990078012365,0.0019484178180996599,0.9963934673085609
82,1692288000000,7.977,5.223,1,-552.5119865491483,700,9967.734193623646,0.7893028379273548,-1.0732687381465098,-0.9070512717099307,0.08592680373230974,-1.9344076494966713,0.0003812546364748902,0.9967734193623643
83,1692291600000,8.05996835,5.275853,1,-552.5119865491483,700,9958.890285744441,0.7893028379273548,-1.0859028922596599,-0.9141859890452715,0.09160287222419143,-1.874579901753775,-0.0008876474255889416,0.9958890285744438
84,1692295200000,8.10777456,5.274,1,-552.5119865491483,700,9931.179681687956,0.7893028379273548,-1.1254894694832096,-0.9228683891394212,0.0988400998655608,-2.049988624246508,-0.0027863775271162287,0.9931179681687954
85,1692298800000,8.051,5.285,1,-552.5119865491483,700,9970.248306619009,0.7893028379273548,-1.0696771481531337,-0.9287414731686353,0.10221110805466375,-1.3788684778676337,0.003926218273534663,0.9970248306619006
86,1692302400000,7.979,5.241,1,-552.5119865491483,700,9979.229169650547,0.7893028379273548,-1.0568473438223647,-0.9342935596527976,0.10454723932078422,-1.17223357561392,0.0009003607887890457,0.9979229169650543
87,1692306000000,7.367,4.755,1,-552.5119865491483,700,9977.166505418627,0.7893028379273548,-1.0597940070108232,-0.9403591120155208,0.10642009203212435,-1.1222964828789033,-0.0002067171119324016,0.9977166505418623
88,1692309600000,7.583,4.843,1,-552.5119865491483,700,9919.42391632401,0.7893028379273548,-1.1422834200031318,-0.949717137370389,0.11147383448145937,-1.7274572416791756,-0.005804286059231164,0.9919423916324007
89,1692313200000,7.395,4.83397857,1,-552.5119865491483,700,10016.981168795252,0.7893028379273548,-1.002915916472788,-0.9547789180988244,0.11028095472605814,-0.43649421147593176,0.009786923043983336,1.0016981168795247
90,1692316800000,7.53348898,4.8717631,1,-552.5119865491483,700,9966.913518340285,0.7893028379273548,-1.0744411314084532,-0.9620837543604867,0.1107211726733226,-1.014777700914273,-0.005010810554991103,0.9966913518340281
91,1692320400000,7.618,4.87385898,1,-552.5119865491483,700,9921.68728279479,0.7893028379273548,-1.1390500393305896,-0.9711296079121886,0.11378523119227339,-1.4757664914759485,-0.004547963323566694,0.9921687282794787
92,1692324000000,7.435,4.781,1,-552.5119865491483,700,9957.795690333285,0.7893028379273548,-1.0874665999898827,-0.9789693474103852,0.11341549788869132,-0.9566351565636937,0.0036327350461585655,0.9957795690333282
93,1692327600000,7.51140912,4.815,1,-552.5119865491483,700,9939.378735651613,0.7893028379273548,-1.1137765352494142,-0.9876454144588368,0.11344146326264765,-1.1118608413799265,-0.0018512135991714544,0.993937873565161
94,1692331200000,7.427,4.803,1,-552.5119865491483,700,9977.615786225679,0.7893028379273548,-1.0591521772864638,-0.9926965160914728,0.11312849024552808,-0.5874352344909685,0.003839645334948725,0.9977615786225675
95,1692334800000,7.472,4.83815083,1,-552.5119865491483,700,9977.358327830967,0.7893028379273548,-1.0595199749931954,-0.9984027988265233,0.11199446885583363,-0.5457160232202719,-2.580393171691764e-05,0.9977358327830963
96,1692338400000,7.58,4.8725164,1,-552.5119865491483,700,9941.742932283658,0.7893028379273548,-1.1103991114893494,-1.0052529456554866,0.11236206041024138,-0.9357799727947953,-0.0035760080774590868,0.9941742932283654
97,1692342000000,7.462,4.867,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0227777766139212,-1.0113390728346106,0.10797240532081535,-0.10594099247231892,0.006150481709632254,1.0003077866696455
98,1692345600000,7.4947935,4.88190497,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0337568092294926,-1.0175421044297697,0.10349787199852493,-0.15666703562711,0.0,1.0003077866696455
99,1692349200000,7.428,4.86039789,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0025435901243913,-1.0230833272289825,0.09775057625199107,0.21012394905623746,0.0,1.0003077866696455
100,1692352800000,7.46,4.873,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0151991709380663,-1.0290603935516105,0.09117018621314187,0.15203679173297685,0.0,1.0003077866696455
101,1692356400000,7.48147301,4.91619606,0,0.0,0,10003.077866696458,0.7893028379273548,-0.9889518186699098,-1.0342136570011644,0.08386143828488163,0.5397217035259738,0.0,1.0003077866696455
102,1692360000000,7.477,4.851,0,0.0,0,10003.077866696458,0.7893028379273548,-1.050617319182832,-1.0409822659708217,0.07611339089590458,-0.126588148269306,0.0,1.0003077866696455
103,1692363600000,7.44022739,4.86110198,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0114906137518362,-1.0471765840679936,0.06469015090852165,0.5516445674492385,0.0,1.0003077866696455
104,1692367200000,7.473,4.857,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0414601078311216,-1.0543787618642435,0.04935760394924765,0.2617358420883959,0.0,1.0003077866696455
105,1692370800000,7.516,4.83307521,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0993249198619992,-1.0596145728769313,0.045209869813757665,-0.8783557030501291,0.0,1.0003077866696455
106,1692374400000,7.554,4.82602714,0,0.0,0,10003.077866696458,0.7893028379273548,-1.1363664977032384,-1.0631555850076508,0.0469481570695116,-1.5593990747536952,0.0,1.0003077866696455
107,1692378000000,7.633,4.872,0,0.0,0,10003.077866696458,0.7893028379273548,-1.1527485618994993,-1.0657830282397176,0.04969686241358959,-1.7499200037224274,0.0,1.0003077866696455
108,1692381600000,7.64445005,4.88245469,0,0.0,0,10003.077866696458,0.7893028379273548,-1.1513314288589083,-1.0709133462047356,0.05033653798076488,-1.5976085340812058,0.0,1.0003077866696455
109,1692385200000,7.6,4.85057397,0,0.0,0,10003.077866696458,0.7893028379273548,-1.1481275982478962,-1.0766593706676522,0.04891728492158402,-1.461001519091052,0.0,1.0003077866696455
110,1692388800000,7.584,4.845,0,0.0,0,10003.077866696458,0.7893028379273548,-1.1410727228410584,-1.077815002182752,0.05004081363212561,-1.264122544516258,0.0,1.0003077866696455
111,1692392400000,7.561843,4.852,0,0.0,0,10003.077866696458,0.7893028379273548,-1.1165841398611018,-1.0790779193571416,0.05053944441942219,-0.7421177841350921,0.0,1.0003077866696455
112,1692396000000,7.58657837,4.863,0,0.0,0,10003.077866696458,0.7893028379273548,-1.125107837599285,-1.0808058893389005,0.05121565567614864,-0.8650079292261403,0.0,1.0003077866696455
113,1692399600000,7.57,4.871,0,0.0,0,10003.077866696458,0.7893028379273548,-1.1040224831100751,-1.081409875700581,0.05138440156634324,-0.4400675442390548,0.0,1.0003077866696455
114,1692403200000,7.622,4.91,0,0.0,0,10003.077866696458,0.7893028379273548,-1.1060662306822984,-1.0807624344072173,0.05093020743496815,-0.496832774682707,0.0,1.0003077866696455
115,1692406800000,7.55216328,4.863,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0979439093947603,-1.0817046597819382,0.05097950254198088,-0.3185446856694864,0.0,1.0003077866696455
116,1692410400000,7.58350808,4.866,0,0.0,0,10003.077866696458,0.7893028379273548,-1.1196844489890259,-1.0837992299541601,0.05121332740360525,-0.7007007912619937,0.0,1.0003077866696455
117,1692414000000,7.57372042,4.8730986,0,0.0,0,10003.077866696458,0.7893028379273548,-1.104860421174358,-1.0853014437596116,0.05114582460669075,-0.38241591694247096,0.0,1.0003077866696455
118,1692417600000,7.602,4.887,0,0.0,0,10003.077866696458,0.7893028379273548,-1.1132801739237514,-1.0843346688902988,0.05029869059164786,-0.5754723372114787,0.0,1.0003077866696455
119,1692421200000,7.54472275,4.86543399,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0896370879500772,-1.0872253746062086,0.047892554672386095,-0.050356748775799355,0.0,1.0003077866696455
120,1692424800000,7.518,4.863,0,0.0,0,10003.077866696458,0.7893028379273548,-1.070978735537853,-1.0871099614105217,0.047928583293480605,0.33656796767583375,0.0,1.0003077866696455
121,1692428400000,7.55772102,4.88593867,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0793919793492224,-1.0851213594111428,0.046926385201563836,0.12209293422689506,0.0,1.0003077866696455
122,1692432000000,7.59069683,4.89517179,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0961867597651755,-1.0854120314036526,0.04696840149830996,-0.22940376972187643,0.0,1.0003077866696455
123,1692435600000,7.575,4.89453873,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0844302672997124,-1.084433822471996,0.04666188115722817,7.619007625724558e-05,0.0,1.0003077866696455
124,1692439200000,7.574,4.884,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0941796944617845,-1.0856014063778399,0.04644519436669637,-0.18469700043059256,0.0,1.0003077866696455
125,1692442800000,7.54885725,4.882,0,0.0,0,10003.077866696458,0.7893028379273548,-1.076334450533488,-1.0861618888958495,0.04622051250145043,0.21262071384546333,0.0,1.0003077866696455
126,1692446400000,7.546,4.893,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0630792149998198,-1.084584559012865,0.04617226563020357,0.4657632394581382,0.0,1.0003077866696455
127,1692450000000,7.56429591,4.89148424,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0790359886852832,-1.0864598327485773,0.04469423862585856,0.1661029316427134,0.0,1.0003077866696455
128,1692453600000,7.555,4.91,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0531829405411655,-1.0871073704589664,0.04404027848354968,0.7703046185430625,0.0,1.0003077866696455
129,1692457200000,7.645,4.945,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0892201959546268,-1.0899965906533076,0.04104238390666026,0.01891690064705882,0.0,1.0003077866696455
130,1692460800000,7.67815317,4.97210606,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0882820271219158,-1.092432685859436,0.03854244859263189,0.10769058243781797,0.0,1.0003077866696455
131,1692464400000,7.631,4.94967088,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0734990762236443,-1.095250927777894,0.03347258633165361,0.6498407783231207,0.0,1.0003077866696455
132,1692468000000,7.615,4.954,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0565411108168075,-1.0954483874990262,0.03321670136567139,1.1713166895743714,0.0,1.0003077866696455
133,1692471600000,7.65,4.94242598,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0957407301442643,-1.0982567247121073,0.029191226358709046,0.08619009482252817,0.0,1.0003077866696455
134,1692475200000,7.62186841,4.92261142,0,0.0,0,10003.077866696458,0.7893028379273548,-1.0933509463218556,-1.0999864193284652,0.027177677745779304,0.2441515816280548,0.0,1.0003077866696455
135,1692478800000,7.646,4.922,0,0.0,0,10003.077866696458,0.7893028379273548,-1.1130094987925547,-1.1004425719594835,0.027280838053697302,-0.46065032197088585,0.0,1.0003077866696455
136,1692482400000,7.643,4.922,0,0.0,0,10003.077866696458,0.7893028379273548,-1.1106415902787727,-1.0995850750453349,0.02650602542269681,-0.4171321447526531,0.0,1.0003077866696455
137,1692486000000,7.695,4.95114025,0,0.0,0,10003.077866696458,0.7893028379273548,-1.1225450878509955,-1.0985782925770513,0.02494470412521479,-0.9607969352387664,0.0,1.0003077866696455
138,1692489600000,7.75003048,4.955,1,-552.5119865491483,700,10003.077866696458,0.7893028379273548,-1.1621210518874996,-1.0989379466780043,0.02579482572678705,-2.4494488111188057,0.0,1.0003077866696455
139,1692493200000,7.75454349,4.93341042,1,-552.5119865491483,700,9985.471668576043,0.7893028379273548,-1.1872727634880933,-1.1002427855193442,0.029141839752843957,-2.9864270309240117,-0.0017616288408029905,0.9985471668576039
140,1692496800000,7.72982819,4.93606455,1,-552.5119865491483,700,10000.9850590772,0.7893028379273548,-1.1651107770578681,-1.1010440539932378,0.030597311979504004,-2.09386769359172,0.0015523905840889225,1.0000985059077196
141,1692500400000,7.767,4.943,1,-552.5119865491483,700,9985.302003490473,0.7893028379273548,-1.1875151421817653,-1.10340842073726,0.034349982397968805,-2.4485229852542423,-0.001569381922367614,0.9985302003490468
142,1692504000000,7.729,4.941,1,-552.5119865491483,700,10004.89745897934,0.7893028379273548,-1.1595216343405257,-1.1045555472953013,0.0356496691961298,-1.541840030627596,0.0019605068775885976,1.0004897458979336
143,1692507600000,7.687,4.916,1,-552.5119865491483,700,10010.602962414405,0.7893028379273548,-1.1513709151475764,-1.1061338283632183,0.036659069478497085,-1.2339944092386903,0.0005701085128506261,1.00106029624144
144,1692511200000,7.724,4.90155695,1,-552.5119865491483,700,9980.049883912086,0.7893028379273548,-1.195018170150889,-1.109098893012171,0.040090160143776574,-2.1431512578294303,-0.0030567388195835814,0.9980049883912083
145,1692514800000,7.73428769,4.91545441,1,-552.5119865491483,700,9984.094033873185,0.7893028379273548,-1.1892408130636056,-1.112142123134466,0.04260073800273984,-1.809797049153964,0.00040514134070254514,0.9984094033873181
146,1692518400000,7.76003837,4.93319134,1,-552.5119865491483,700,9982.282325511393,0.7893028379273548,-1.191828967866165,-1.1145469404303705,0.045009376659168994,-1.717020611527426,-0.00018147593075025666,0.9982282325511388
147,1692522000000,7.779,4.94333793,1,-552.5119865491483,700,9978.908410651884,0.7893028379273548,-1.1966488462368927,-1.1176065545991216,0.04738526351241114,-1.6680774945372703,-0.0003380474578128023,0.997890841065188
148,1692525600000,7.84273966,4.95540517,1,-552.5119865491483,700,9952.138552483317,0.7893028379273548,-1.2348915007634185,-1.121660265493777,0.05198129524748131,-2.1783073070909653,-0.0026862486768041293,0.9952138552483313
149,1692529200000,7.84318054,4.973,1,-552.5119865491483,700,9964.211341998687,0.7893028379273548,-1.2176446585986032,-1.1259271845153946,0.05445685368795981,-1.6842227905555052,0.0012123497586696609,0.9964211341998683
150,1692532800000,7.855,4.966,1,-552.5119865491483,700,9952.780948674148,0.7893028379273548,-1.2339737919193716,-1.1313603530614456,0.056863440835870485,-1.8045590866389438,-0.0011478032840137361,0.9952780948674145
151,1692536400000,7.82285255,4.9454647,1,-552.5119865491483,700,9956.168090136136,0.7893028379273548,-1.2291350184022445,-1.1363517876965463,0.058687311949493955,-1.5809759831144934,0.00034026321410188747,0.9956168090136133
