time,xrp_close,theta_close
2021-02-03 20:30:00,0.3922,2.2006
2021-02-03 21:30:00,0.3941,2.2224
2021-02-03 22:30:00,0.3922,2.21
2021-02-03 23:30:00,0.3842,2.1636
2021-02-04 0:30:00,0.388,2.1813
2021-02-04 1:30:00,0.3916,2.1684
2021-02-04 2:30:00,0.3918,2.1783
2021-02-04 3:30:00,0.3878,2.1763
2021-02-04 4:30:00,0.3902,2.1232
2021-02-04 5:30:00,0.3893,2.1503
2021-02-04 6:30:00,0.3926,2.138
2021-02-04 7:30:00,0.3893,2.1218
2021-02-04 8:30:00,0.3914,2.1568
2021-02-04 9:30:00,0.3955,2.1747
2021-02-04 10:30:00,0.3924,2.1576
2021-02-04 11:30:00,0.406,2.1432
2021-02-04 12:30:00,0.4141,2.1679
2021-02-04 13:30:00,0.44,2.1657
2021-02-04 14:30:00,0.4235,2.1683
2021-02-04 15:30:00,0.4319,2.1918
2021-02-04 16:30:00,0.4401,2.1892
2021-02-04 17:30:00,0.4739,2.2201
2021-02-04 18:30:00,0.4493,2.16
2021-02-04 19:30:00,0.4462,2.1274
2021-02-04 20:30:00,0.4621,2.148
2021-02-04 21:30:00,0.4515,2.1847
2021-02-04 22:30:00,0.447,2.2771
2021-02-04 23:30:00,0.4462,2.3627
2021-02-05 0:30:00,0.4453,2.3518
2021-02-05 1:30:00,0.4552,2.3286
2021-02-05 2:30:00,0.4475,2.454
2021-02-05 3:30:00,0.4458,2.4974
2021-02-05 4:30:00,0.4481,2.5517
2021-02-05 5:30:00,0.4328,2.4702
2021-02-05 6:30:00,0.4302,2.4669
2021-02-05 7:30:00,0.4417,2.518
2021-02-05 8:30:00,0.453,2.5216
2021-02-05 9:30:00,0.4475,2.4758
2021-02-05 10:30:00,0.4475,2.476
2021-02-05 11:30:00,0.4485,2.4506
2021-02-05 12:30:00,0.446,2.4071
2021-02-05 13:30:00,0.4525,2.4145
2021-02-05 14:30:00,0.438,2.3441
2021-02-05 15:30:00,0.4415,2.4021
2021-02-05 16:30:00,0.4455,2.4252
2021-02-05 17:30:00,0.4453,2.4307
2021-02-05 18:30:00,0.444,2.4694
2021-02-05 19:30:00,0.4535,2.436
2021-02-05 20:30:00,0.4478,2.4417
2021-02-05 21:30:00,0.4344,2.2581
2021-02-05 22:30:00,0.4335,2.2954
2021-02-05 23:30:00,0.4369,2.2812
2021-02-06 0:30:00,0.4318,2.2423
2021-02-06 1:30:00,0.4364,2.2586
2021-02-06 2:30:00,0.4376,2.2776
2021-02-06 3:30:00,0.4372,2.3023
2021-02-06 4:30:00,0.4412,2.3274
2021-02-06 5:30:00,0.4398,2.3422
2021-02-06 6:30:00,0.4368,2.2841
2021-02-06 7:30:00,0.4375,2.2654
2021-02-06 8:30:00,0.4362,2.2837
2021-02-06 9:30:00,0.4373,2.2839
2021-02-06 10:30:00,0.4429,2.3134
2021-02-06 11:30:00,0.4485,2.2737
2021-02-06 12:30:00,0.4506,2.3164
2021-02-06 13:30:00,0.4476,2.3162
2021-02-06 14:30:00,0.4469,2.3064
2021-02-06 15:30:00,0.4494,2.344
2021-02-06 16:30:00,0.4436,2.3071
2021-02-06 17:30:00,0.4448,2.3255
2021-02-06 18:30:00,0.451,2.3075
2021-02-06 19:30:00,0.4442,2.2832
2021-02-06 20:30:00,0.4461,2.2882
2021-02-06 21:30:00,0.4443,2.2376
2021-02-06 22:30:00,0.4401,2.2249
2021-02-06 23:30:00,0.4401,2.245
2021-02-07 0:30:00,0.4268,2.1703
2021-02-07 1:30:00,0.4303,2.1933
2021-02-07 2:30:00,0.4341,2.2068
2021-02-07 3:30:00,0.4347,2.2231
2021-02-07 4:30:00,0.439,2.2418
2021-02-07 5:30:00,0.4368,2.2658
2021-02-07 6:30:00,0.4423,2.2668
2021-02-07 7:30:00,0.4403,2.2653
2021-02-07 8:30:00,0.4404,2.2896
2021-02-07 9:30:00,0.4404,2.2689
2021-02-07 10:30:00,0.4319,2.2377
2021-02-07 11:30:00,0.412,2.1969
2021-02-07 12:30:00,0.4132,2.194
2021-02-07 13:30:00,0.4125,2.2147
2021-02-07 14:30:00,0.4166,2.2462
2021-02-07 15:30:00,0.42,2.2277
2021-02-07 16:30:00,0.4213,2.2555
2021-02-07 17:30:00,0.4212,2.2819
2021-02-07 18:30:00,0.4197,2.2932
2021-02-07 19:30:00,0.4188,2.2919
2021-02-07 20:30:00,0.4208,2.3465
2021-02-07 21:30:00,0.4212,2.4014
2021-02-07 22:30:00,0.4154,2.4475
2021-02-07 23:30:00,0.4155,2.5388
2021-02-08 0:30:00,0.4219,2.4801
2021-02-08 1:30:00,0.4285,2.5357
2021-02-08 2:30:00,0.4291,2.5013
2021-02-08 3:30:00,0.4305,2.6446
2021-02-08 4:30:00,0.4289,2.7221
2021-02-08 5:30:00,0.4226,2.7077
2021-02-08 6:30:00,0.4291,2.746
2021-02-08 7:30:00,0.4287,2.7481
2021-02-08 8:30:00,0.4316,2.694
2021-02-08 9:30:00,0.4443,2.656
2021-02-08 10:30:00,0.4518,2.6272
2021-02-08 11:30:00,0.4461,2.626
2021-02-08 12:30:00,0.4486,2.6066
2021-02-08 13:30:00,0.4507,2.6614
2021-02-08 14:30:00,0.4446,2.6096
2021-02-08 15:30:00,0.4489,2.6342
2021-02-08 16:30:00,0.4504,2.6346
2021-02-08 17:30:00,0.4531,2.645
2021-02-08 18:30:00,0.4497,2.7517
2021-02-08 19:30:00,0.4522,2.9296
2021-02-08 20:30:00,0.4555,2.9029
2021-02-08 21:30:00,0.4576,3.0313
2021-02-08 22:30:00,0.4571,2.9455
2021-02-08 23:30:00,0.4656,2.9338
2021-02-09 0:30:00,0.4838,2.8874
2021-02-09 1:30:00,0.4794,2.883
2021-02-09 2:30:00,0.4773,2.8429
2021-02-09 3:30:00,0.4755,2.8367
2021-02-09 4:30:00,0.4755,2.8876
2021-02-09 5:30:00,0.4621,2.8289
2021-02-09 6:30:00,0.4573,2.7804
2021-02-09 7:30:00,0.4648,2.8943
2021-02-09 8:30:00,0.4578,2.868
2021-02-09 9:30:00,0.4624,2.8811
2021-02-09 10:30:00,0.4662,2.8804
2021-02-09 11:30:00,0.4599,2.8484
2021-02-09 12:30:00,0.4607,2.8962
2021-02-09 13:30:00,0.4701,2.9028
2021-02-09 14:30:00,0.4754,2.9349
2021-02-09 15:30:00,0.4783,2.9274
2021-02-09 16:30:00,0.4728,3.001
2021-02-09 17:30:00,0.4716,2.9832
2021-02-09 18:30:00,0.4713,2.9901
2021-02-09 19:30:00,0.4773,2.9173
2021-02-09 20:30:00,0.4786,2.9732
2021-02-09 21:30:00,0.4861,3.0564
2021-02-09 22:30:00,0.491,2.9936
2021-02-09 23:30:00,0.4937,2.9925
2021-02-10 0:30:00,0.485,2.9002
2021-02-10 1:30:00,0.4871,2.9304
2021-02-10 2:30:00,0.4892,2.9329
2021-02-10 3:30:00,0.4997,2.9308
2021-02-10 4:30:00,0.537,2.9425
2021-02-10 5:30:00,0.5225,2.9207
2021-02-10 6:30:00,0.5367,2.9648
2021-02-10 7:30:00,0.5302,2.9404
2021-02-10 8:30:00,0.4851,2.8034
2021-02-10 9:30:00,0.5113,2.7821
2021-02-10 10:30:00,0.4952,2.7338
2021-02-10 11:30:00,0.4884,2.7059
2021-02-10 12:30:00,0.4941,2.789
2021-02-10 13:30:00,0.4979,2.8066
2021-02-10 14:30:00,0.5021,2.816
2021-02-10 15:30:00,0.4981,2.8309
2021-02-10 16:30:00,0.4841,2.7364
2021-02-10 17:30:00,0.5005,2.8237
2021-02-10 18:30:00,0.5151,2.8876
2021-02-10 19:30:00,0.5055,2.8401
2021-02-10 20:30:00,0.5183,2.8283
2021-02-10 21:30:00,0.5076,2.8057
2021-02-10 22:30:00,0.5204,2.8519
2021-02-10 23:30:00,0.5221,2.8705
2021-02-11 0:30:00,0.5126,2.8456
2021-02-11 1:30:00,0.5151,2.898
2021-02-11 2:30:00,0.513,2.9107
2021-02-11 3:30:00,0.5166,2.9103
2021-02-11 4:30:00,0.5125,2.963
2021-02-11 5:30:00,0.5144,2.9566
2021-02-11 6:30:00,0.5205,2.9544
2021-02-11 7:30:00,0.5123,2.9685
2021-02-11 8:30:00,0.5223,3.0224
2021-02-11 9:30:00,0.5271,2.9896
2021-02-11 10:30:00,0.5315,3.031
2021-02-11 11:30:00,0.5282,3.0118
2021-02-11 12:30:00,0.5251,2.9815
2021-02-11 13:30:00,0.5224,3.0038
2021-02-11 14:30:00,0.5289,3.0623
2021-02-11 15:30:00,0.5301,2.9957
2021-02-11 16:30:00,0.5192,2.8757
2021-02-11 17:30:00,0.5172,2.8823
2021-02-11 18:30:00,0.5251,2.9435
2021-02-11 19:30:00,0.5292,2.9314
2021-02-11 20:30:00,0.5245,2.9575
2021-02-11 21:30:00,0.5314,2.9574
2021-02-11 22:30:00,0.5669,2.9353
2021-02-11 23:30:00,0.5608,2.9266
2021-02-12 0:30:00,0.5514,2.9669
2021-02-12 1:30:00,0.5584,2.9924
2021-02-12 2:30:00,0.5591,3.0044
2021-02-12 3:30:00,0.5567,3.0015
2021-02-12 4:30:00,0.5689,3.02
2021-02-12 5:30:00,0.5909,3.0533
2021-02-12 6:30:00,0.5933,3.0571
2021-02-12 7:30:00,0.5826,3.0366
2021-02-12 8:30:00,0.5873,2.9996
2021-02-12 9:30:00,0.5855,3.0255
2021-02-12 10:30:00,0.569,2.929
2021-02-12 11:30:00,0.5883,2.9549
2021-02-12 12:30:00,0.5847,2.9936
2021-02-12 13:30:00,0.5859,3.0479
2021-02-12 14:30:00,0.5795,3.0196
2021-02-12 15:30:00,0.5756,3.0069
2021-02-12 16:30:00,0.5804,2.9927
2021-02-12 17:30:00,0.5874,3.0467
2021-02-12 18:30:00,0.5975,3.0576
2021-02-12 19:30:00,0.6107,3.002
2021-02-12 20:30:00,0.6191,3.043
2021-02-12 21:30:00,0.6209,3.0943
2021-02-12 22:30:00,0.644,3.0755
2021-02-12 23:30:00,0.6288,3.1264
2021-02-13 0:30:00,0.6355,3.0983
2021-02-13 1:30:00,0.6257,3.0786
2021-02-13 2:30:00,0.6221,3.3538
2021-02-13 3:30:00,0.6014,3.1688
2021-02-13 4:30:00,0.6156,3.3084
2021-02-13 5:30:00,0.6066,3.2741
2021-02-13 6:30:00,0.5756,3.1385
2021-02-13 7:30:00,0.577,3.1505
2021-02-13 8:30:00,0.5877,3.2334
2021-02-13 9:30:00,0.6022,3.3055
2021-02-13 10:30:00,0.5972,3.3308
2021-02-13 11:30:00,0.6146,3.4059
2021-02-13 12:30:00,0.6118,3.3576
2021-02-13 13:30:00,0.609,3.3165
2021-02-13 14:30:00,0.6181,3.2895
2021-02-13 15:30:00,0.6112,3.2602
2021-02-13 16:30:00,0.6174,3.351
2021-02-13 17:30:00,0.6173,3.3151
2021-02-13 18:30:00,0.6308,3.3703
2021-02-13 19:30:00,0.6348,3.3635
2021-02-13 20:30:00,0.6295,3.4841
2021-02-13 21:30:00,0.6324,3.4254
2021-02-13 22:30:00,0.6143,3.433
2021-02-13 23:30:00,0.6042,3.3493
2021-02-14 0:30:00,0.6124,3.338
2021-02-14 1:30:00,0.6089,3.2378
2021-02-14 2:30:00,0.6154,3.2524
2021-02-14 3:30:00,0.6201,3.2681
2021-02-14 4:30:00,0.6194,3.2494
2021-02-14 5:30:00,0.6179,3.2661
2021-02-14 6:30:00,0.6094,3.2083
2021-02-14 7:30:00,0.6107,3.2419
2021-02-14 8:30:00,0.6002,3.194
2021-02-14 9:30:00,0.5857,3.1272
2021-02-14 10:30:00,0.5786,3.1402
2021-02-14 11:30:00,0.5898,3.1513
2021-02-14 12:30:00,0.5991,3.264
2021-02-14 13:30:00,0.5855,3.2499
2021-02-14 14:30:00,0.5913,3.3423
2021-02-14 15:30:00,0.5946,3.3541
2021-02-14 16:30:00,0.601,3.3746
2021-02-14 17:30:00,0.6073,3.3869
2021-02-14 18:30:00,0.6062,3.2971
2021-02-14 19:30:00,0.5935,3.1945
2021-02-14 20:30:00,0.5981,3.2656
2021-02-14 21:30:00,0.5674,3.1241
2021-02-14 22:30:00,0.5429,3.0676
2021-02-14 23:30:00,0.549,3.1162
2021-02-15 0:30:00,0.5393,3.1653
2021-02-15 1:30:00,0.5395,3.2945
2021-02-15 2:30:00,0.5532,3.4302
2021-02-15 3:30:00,0.5626,3.4399
2021-02-15 4:30:00,0.568,3.4894
2021-02-15 5:30:00,0.5575,3.379
2021-02-15 6:30:00,0.568,3.4661
2021-02-15 7:30:00,0.572,3.4836
2021-02-15 8:30:00,0.5768,3.6583
2021-02-15 9:30:00,0.5773,3.5947
2021-02-15 10:30:00,0.5642,3.4772
2021-02-15 11:30:00,0.5754,3.4932
2021-02-15 12:30:00,0.5808,3.4234
2021-02-15 13:30:00,0.5817,3.4725
2021-02-15 14:30:00,0.5757,3.4797
2021-02-15 15:30:00,0.5794,3.5023
2021-02-15 16:30:00,0.5698,3.4165
2021-02-15 17:30:00,0.557,3.3257
2021-02-15 18:30:00,0.5654,3.5045
2021-02-15 19:30:00,0.55,3.402
2021-02-15 20:30:00,0.5526,3.4117
2021-02-15 21:30:00,0.5651,3.5606
2021-02-15 22:30:00,0.5669,3.5408
2021-02-15 23:30:00,0.5762,3.5127
2021-02-16 0:30:00,0.5737,3.5339
2021-02-16 1:30:00,0.5698,3.4609
2021-02-16 2:30:00,0.5623,3.4587
2021-02-16 3:30:00,0.5619,3.4701
2021-02-16 4:30:00,0.5637,3.4433
2021-02-16 5:30:00,0.5616,3.4118
2021-02-16 6:30:00,0.5596,3.3935
2021-02-16 7:30:00,0.5417,3.3557
2021-02-16 8:30:00,0.5454,3.3755
2021-02-16 9:30:00,0.5342,3.3439
2021-02-16 10:30:00,0.5362,3.3503
2021-02-16 11:30:00,0.5313,3.3237
2021-02-16 12:30:00,0.506,3.233
2021-02-16 13:30:00,0.5185,3.2724
2021-02-16 14:30:00,0.5225,3.3028
2021-02-16 15:30:00,0.5213,3.2894
2021-02-16 16:30:00,0.5122,3.2802
2021-02-16 17:30:00,0.5032,3.3108
2021-02-16 18:30:00,0.5148,3.3914
2021-02-16 19:30:00,0.5203,3.412
2021-02-16 20:30:00,0.5131,3.3547
2021-02-16 21:30:00,0.5163,3.3909
2021-02-16 22:30:00,0.5245,3.3311
2021-02-16 23:30:00,0.5166,3.3601
2021-02-17 0:30:00,0.5016,3.3539
2021-02-17 1:30:00,0.499,3.27
2021-02-17 2:30:00,0.5139,3.255
2021-02-17 3:30:00,0.5298,3.4505
2021-02-17 4:30:00,0.529,3.4305
2021-02-17 5:30:00,0.5344,3.4031
2021-02-17 6:30:00,0.5471,3.4451
2021-02-17 7:30:00,0.5362,3.4461
2021-02-17 8:30:00,0.5399,3.4688
2021-02-17 9:30:00,0.5411,3.4516
2021-02-17 10:30:00,0.5448,3.4593
2021-02-17 11:30:00,0.5422,3.4405
2021-02-17 12:30:00,0.5574,3.5714
2021-02-17 13:30:00,0.5497,3.5558
2021-02-17 14:30:00,0.5455,3.5308
2021-02-17 15:30:00,0.5466,3.5483
2021-02-17 16:30:00,0.5523,3.5256
2021-02-17 17:30:00,0.5526,3.5784
2021-02-17 18:30:00,0.542,3.5016
2021-02-17 19:30:00,0.536,3.5182
2021-02-17 20:30:00,0.5476,3.5523
2021-02-17 21:30:00,0.5518,3.5695
2021-02-17 22:30:00,0.5507,3.5758
2021-02-17 23:30:00,0.5447,3.5918
2021-02-18 0:30:00,0.549,3.632
2021-02-18 1:30:00,0.5508,3.605
2021-02-18 2:30:00,0.5555,3.5858
2021-02-18 3:30:00,0.5493,3.5872
2021-02-18 4:30:00,0.5459,3.5871
2021-02-18 5:30:00,0.546,3.6047
2021-02-18 6:30:00,0.5398,3.5714
2021-02-18 7:30:00,0.5343,3.53
2021-02-18 8:30:00,0.5337,3.5403
2021-02-18 9:30:00,0.5379,3.5234
2021-02-18 10:30:00,0.5381,3.5371
2021-02-18 11:30:00,0.5302,3.4905
2021-02-18 12:30:00,0.5352,3.5173
2021-02-18 13:30:00,0.5321,3.5173
2021-02-18 14:30:00,0.5353,3.5355
2021-02-18 15:30:00,0.5355,3.5428
2021-02-18 16:30:00,0.5413,3.5935
2021-02-18 17:30:00,0.543,3.5666
2021-02-18 18:30:00,0.5368,3.5366
2021-02-18 19:30:00,0.5328,3.5724
2021-02-18 20:30:00,0.5337,3.608
2021-02-18 21:30:00,0.5281,3.6061
2021-02-18 22:30:00,0.5263,3.5817
2021-02-18 23:30:00,0.53,3.5728
2021-02-19 0:30:00,0.5273,3.6121
2021-02-19 1:30:00,0.5295,3.649
2021-02-19 2:30:00,0.5367,3.5992
2021-02-19 3:30:00,0.5387,3.5763
2021-02-19 4:30:00,0.5377,3.5816
2021-02-19 5:30:00,0.542,3.5711
2021-02-19 6:30:00,0.5378,3.5663
2021-02-19 7:30:00,0.5508,3.5824
2021-02-19 8:30:00,0.5634,3.5607
2021-02-19 9:30:00,0.5602,3.547
2021-02-19 10:30:00,0.5452,3.5729
2021-02-19 11:30:00,0.5495,3.6591
2021-02-19 12:30:00,0.5568,3.6807
2021-02-19 13:30:00,0.5601,3.707
2021-02-19 14:30:00,0.5563,3.6874
2021-02-19 15:30:00,0.5569,3.7089
2021-02-19 16:30:00,0.5706,3.771
2021-02-19 17:30:00,0.5626,3.7369
2021-02-19 18:30:00,0.5627,3.7016
2021-02-19 19:30:00,0.5667,3.7204
2021-02-19 20:30:00,0.5588,3.7559
2021-02-19 21:30:00,0.5638,3.7962
2021-02-19 22:30:00,0.5666,3.7816
2021-02-19 23:30:00,0.564,3.7617
2021-02-20 0:30:00,0.5694,3.8117
2021-02-20 1:30:00,0.5709,3.8018
2021-02-20 2:30:00,0.5799,3.8116
2021-02-20 3:30:00,0.5665,3.7338
2021-02-20 4:30:00,0.5661,3.6826
2021-02-20 5:30:00,0.5686,3.7265
2021-02-20 6:30:00,0.5668,3.7905
2021-02-20 7:30:00,0.5613,3.8992
2021-02-20 8:30:00,0.5629,3.81
2021-02-20 9:30:00,0.564,3.7572
2021-02-20 10:30:00,0.5333,3.6735
2021-02-20 11:30:00,0.5366,3.6171
2021-02-20 12:30:00,0.5434,3.7006
2021-02-20 13:30:00,0.5434,3.7084
2021-02-20 14:30:00,0.5424,3.6726
2021-02-20 15:30:00,0.537,3.7208
2021-02-20 16:30:00,0.5398,3.722
2021-02-20 17:30:00,0.5337,3.6981
2021-02-20 18:30:00,0.5002,3.606
2021-02-20 19:30:00,0.5117,3.6921
2021-02-20 20:30:00,0.5214,3.7518
2021-02-20 21:30:00,0.5246,3.7345
2021-02-20 22:30:00,0.5238,3.6991
2021-02-20 23:30:00,0.5261,3.6591
2021-02-21 0:30:00,0.5246,3.6833
2021-02-21 1:30:00,0.5243,3.6798
2021-02-21 2:30:00,0.5263,3.6819
2021-02-21 3:30:00,0.5179,3.6039
2021-02-21 4:30:00,0.5253,3.6506
2021-02-21 5:30:00,0.5313,3.6465
2021-02-21 6:30:00,0.5376,3.647
2021-02-21 7:30:00,0.5504,3.6299
2021-02-21 8:30:00,0.5387,3.585
2021-02-21 9:30:00,0.5404,3.5781
2021-02-21 10:30:00,0.5394,3.595
2021-02-21 11:30:00,0.5404,3.5843
2021-02-21 12:30:00,0.5399,3.5675
2021-02-21 13:30:00,0.5465,3.569
2021-02-21 14:30:00,0.5481,3.6031
2021-02-21 15:30:00,0.5503,3.6091
2021-02-21 16:30:00,0.5396,3.5418
2021-02-21 17:30:00,0.5344,3.5237
2021-02-21 18:30:00,0.5409,3.5438
2021-02-21 19:30:00,0.5459,3.5756
2021-02-21 20:30:00,0.5296,3.4431
2021-02-21 21:30:00,0.5354,3.5208
2021-02-21 22:30:00,0.5331,3.4772
2021-02-21 23:30:00,0.5246,3.426
2021-02-22 0:30:00,0.5258,3.4337
2021-02-22 1:30:00,0.651,3.3847
2021-02-22 2:30:00,0.5903,3.4399
2021-02-22 3:30:00,0.5945,3.4699
2021-02-22 4:30:00,0.5751,3.3529
2021-02-22 5:30:00,0.5609,3.336
2021-02-22 6:30:00,0.5584,3.3161
2021-02-22 7:30:00,0.585,3.2495
2021-02-22 8:30:00,0.5734,3.1848
2021-02-22 9:30:00,0.5657,3.1139
2021-02-22 10:30:00,0.5602,3.1672
2021-02-22 11:30:00,0.5547,3.2066
2021-02-22 12:30:00,0.5767,3.2199
2021-02-22 13:30:00,0.5795,3.1017
2021-02-22 14:30:00,0.6206,3.238
2021-02-22 15:30:00,0.5846,3.3041
2021-02-22 16:30:00,0.5776,3.3284
2021-02-22 17:30:00,0.5719,3.3711
2021-02-22 18:30:00,0.5711,3.3351
2021-02-22 19:30:00,0.5668,3.3346
2021-02-22 20:30:00,0.5608,3.2477
2021-02-22 21:30:00,0.544,3.2313
2021-02-22 22:30:00,0.5303,3.121
2021-02-22 23:30:00,0.5469,3.1365
2021-02-23 0:30:00,0.5389,3.0663
2021-02-23 1:30:00,0.521,3.0361
2021-02-23 2:30:00,0.5183,2.9534
2021-02-23 3:30:00,0.5165,2.9842
2021-02-23 4:30:00,0.4092,2.7566
2021-02-23 5:30:00,0.4464,2.8687
2021-02-23 6:30:00,0.449,2.7836
2021-02-23 7:30:00,0.4381,2.79
2021-02-23 8:30:00,0.4665,2.8902
2021-02-23 9:30:00,0.4716,3.0363
2021-02-23 10:30:00,0.4541,2.8932
2021-02-23 11:30:00,0.4677,3.007
2021-02-23 12:30:00,0.4599,2.9749
2021-02-23 13:30:00,0.4736,2.9354
2021-02-23 14:30:00,0.4729,2.9113
2021-02-23 15:30:00,0.4525,2.8185
2021-02-23 16:30:00,0.4675,2.9519
2021-02-23 17:30:00,0.4672,2.9681
2021-02-23 18:30:00,0.4665,3.0332
2021-02-23 19:30:00,0.4765,3.0586
2021-02-23 20:30:00,0.4777,3.1139
2021-02-23 21:30:00,0.4944,3.2725
2021-02-23 22:30:00,0.4925,3.335
2021-02-23 23:30:00,0.4963,3.3712
2021-02-24 0:30:00,0.4897,3.3314
2021-02-24 1:30:00,0.4882,3.3315
2021-02-24 2:30:00,0.4838,3.4396
2021-02-24 3:30:00,0.487,3.4349
2021-02-24 4:30:00,0.4944,3.4303
2021-02-24 5:30:00,0.4913,3.3672
2021-02-24 6:30:00,0.4819,3.3266
2021-02-24 7:30:00,0.489,3.3582
2021-02-24 8:30:00,0.4881,3.4322
2021-02-24 9:30:00,0.475,3.3173
2021-02-24 10:30:00,0.4685,3.2837
2021-02-24 11:30:00,0.474,3.3008
2021-02-24 12:30:00,0.4691,3.2806
2021-02-24 13:30:00,0.4733,3.3294
2021-02-24 14:30:00,0.4707,3.3233
2021-02-24 15:30:00,0.4614,3.2651
2021-02-24 16:30:00,0.4642,3.2791
2021-02-24 17:30:00,0.4627,3.2522
2021-02-24 18:30:00,0.4657,3.2464
2021-02-24 19:30:00,0.4687,3.3211
2021-02-24 20:30:00,0.4772,3.4008
2021-02-24 21:30:00,0.4741,3.3764
2021-02-24 22:30:00,0.4738,3.3972
2021-02-24 23:30:00,0.4699,3.3319
2021-02-25 0:30:00,0.4643,3.2768
2021-02-25 1:30:00,0.4738,3.3664
2021-02-25 2:30:00,0.4713,3.261
2021-02-25 3:30:00,0.4735,3.2278
2021-02-25 4:30:00,0.4647,3.147
2021-02-25 5:30:00,0.4574,3.125
2021-02-25 6:30:00,0.4654,3.1778
2021-02-25 7:30:00,0.4689,3.1873
2021-02-25 8:30:00,0.4768,3.2391
2021-02-25 9:30:00,0.4741,3.2484
2021-02-25 10:30:00,0.4705,3.2245
2021-02-25 11:30:00,0.4717,3.2403
2021-02-25 12:30:00,0.4734,3.2185
2021-02-25 13:30:00,0.4645,3.1296
2021-02-25 14:30:00,0.4628,3.1164
2021-02-25 15:30:00,0.4615,3.137
2021-02-25 16:30:00,0.46,3.0837
2021-02-25 17:30:00,0.453,3.0366
2021-02-25 18:30:00,0.4507,3.048
2021-02-25 19:30:00,0.4358,2.9885
2021-02-25 20:30:00,0.4325,2.9199
2021-02-25 21:30:00,0.4292,2.9186
2021-02-25 22:30:00,0.4355,2.9751
2021-02-25 23:30:00,0.4381,3.0288
2021-02-26 0:30:00,0.4364,3.0579
2021-02-26 1:30:00,0.4192,2.9593
2021-02-26 2:30:00,0.4314,2.9974
2021-02-26 3:30:00,0.4217,2.8986
2021-02-26 4:30:00,0.4255,2.9741
2021-02-26 5:30:00,0.4298,3.0461
2021-02-26 6:30:00,0.433,3.044
2021-02-26 7:30:00,0.4295,2.9923
2021-02-26 8:30:00,0.4328,3.0377
2021-02-26 9:30:00,0.4283,2.9803
2021-02-26 10:30:00,0.4359,3.0665
2021-02-26 11:30:00,0.439,3.0776
2021-02-26 12:30:00,0.4472,3.1271
2021-02-26 13:30:00,0.4427,3.0898
2021-02-26 14:30:00,0.4396,3.1024
2021-02-26 15:30:00,0.4369,3.0561
2021-02-26 16:30:00,0.4274,2.9563
2021-02-26 17:30:00,0.4236,2.9648
2021-02-26 18:30:00,0.4225,2.9771
2021-02-26 19:30:00,0.4279,3.0567
2021-02-26 20:30:00,0.4442,3.112
2021-02-26 21:30:00,0.4413,3.1185
2021-02-26 22:30:00,0.4374,3.081
2021-02-26 23:30:00,0.4384,3.1075
2021-02-27 0:30:00,0.4424,3.1366
2021-02-27 1:30:00,0.4426,3.1878
2021-02-27 2:30:00,0.4426,3.1678
2021-02-27 3:30:00,0.4395,3.1476
2021-02-27 4:30:00,0.4361,3.1258
2021-02-27 5:30:00,0.4352,3.2005
2021-02-27 6:30:00,0.4348,3.1848
2021-02-27 7:30:00,0.4383,3.2243
2021-02-27 8:30:00,0.4466,3.2266
2021-02-27 9:30:00,0.4478,3.2088
2021-02-27 10:30:00,0.4453,3.1806
2021-02-27 11:30:00,0.4414,3.1334
2021-02-27 12:30:00,0.4415,3.1902
2021-02-27 13:30:00,0.4446,3.2175
2021-02-27 14:30:00,0.4475,3.1862
2021-02-27 15:30:00,0.4493,3.2078
2021-02-27 16:30:00,0.4474,3.227
2021-02-27 17:30:00,0.4442,3.204
2021-02-27 18:30:00,0.434,3.11
2021-02-27 19:30:00,0.4361,3.1514
2021-02-27 20:30:00,0.4371,3.149
2021-02-27 21:30:00,0.4367,3.1073
2021-02-27 22:30:00,0.4266,3.0609
2021-02-27 23:30:00,0.4183,3.0192
2021-02-28 0:30:00,0.4118,2.9843
2021-02-28 1:30:00,0.4162,2.9799
2021-02-28 2:30:00,0.4095,2.9543
2021-02-28 3:30:00,0.4126,2.9649
2021-02-28 4:30:00,0.4188,3.0116
2021-02-28 5:30:00,0.417,3.0206
2021-02-28 6:30:00,0.4196,3.017
2021-02-28 7:30:00,0.4195,2.9851
2021-02-28 8:30:00,0.415,2.9397
2021-02-28 9:30:00,0.4111,2.9006
2021-02-28 10:30:00,0.4152,2.9403
2021-02-28 11:30:00,0.4022,2.8385
2021-02-28 12:30:00,0.401,2.8914
2021-02-28 13:30:00,0.3979,2.8982
2021-02-28 14:30:00,0.4042,2.9721
2021-02-28 15:30:00,0.4134,3.059
2021-02-28 16:30:00,0.4162,3.0825
2021-02-28 17:30:00,0.4182,3.1277
2021-02-28 18:30:00,0.416,3.1375
2021-02-28 19:30:00,0.4159,3.1316
2021-02-28 20:30:00,0.4217,3.1641
2021-02-28 21:30:00,0.424,3.1429
2021-02-28 22:30:00,0.4234,3.1305
2021-02-28 23:30:00,0.4209,3.1265
2021-03-01 0:30:00,0.4201,3.1446
2021-03-01 1:30:00,0.4185,3.114
2021-03-01 2:30:00,0.4169,3.0849
2021-03-01 3:30:00,0.4231,3.1592
2021-03-01 4:30:00,0.4277,3.2027
2021-03-01 5:30:00,0.4292,3.2336
2021-03-01 6:30:00,0.4314,3.2333
2021-03-01 7:30:00,0.4323,3.2416
2021-03-01 8:30:00,0.4333,3.2306
2021-03-01 9:30:00,0.4308,3.2159
