Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2019-04-16,49.8125,188.0500030517578,111.87999725341797,381.7200012207031,142.02999877929688,158.69000244140625,56.95000076293945,121.16999816894531,129.89999389648438,58.5,201.83999633789062,204.47000122070312,162.86000061035156,145.13999938964844,56.709999084472656,138.02000427246094,111.0999984741211,46.95000076293945,191.6999969482422,216.89999389648438,74.00763702392578,120.7699966430664,87.80000305175781,106.41999816894531,138.33999633789062,220.9600067138672,160.22999572753906,58.790000915527344,54.84000015258789,102.93000030517578
2019-04-17,50.782501220703125,182.47000122070312,111.76000213623047,377.5199890136719,142.74000549316406,155.33999633789062,56.310001373291016,120.2699966430664,131.75,58.31999969482422,207.89999389648438,206.5500030517578,162.88999938964844,139.11000061035156,58.560001373291016,138.52000427246094,114.30000305175781,47.279998779296875,191.61000061035156,217.63999938964844,70.53434753417969,121.7699966430664,88.7300033569336,105.8499984741211,135.8699951171875,216.83999633789062,160.44000244140625,57.779998779296875,55.13999938964844,103.16000366210938
2019-04-18,50.96500015258789,177.47000122070312,113.66999816894531,380.07000732421875,143.36000061035156,155.99000549316406,56.400001525878906,119.86000061035156,132.4499969482422,57.77000045776367,205.91000366210938,205.66000366210938,169.05999755859375,140.3300018310547,58.4900016784668,137.52000427246094,113.45999908447266,47.47999954223633,194.91000366210938,218.8800048828125,69.83778381347656,123.37000274658203,89.19999694824219,106.05000305175781,138.92999267578125,221.75,160.16000366210938,58.040000915527344,54.630001068115234,103.18000030517578
2019-04-22,51.13249969482422,176.36000061035156,112.33000183105469,375.1700134277344,142.3800048828125,158.75999450683594,56.34000015258789,121.9000015258789,131.67999267578125,57.88999938964844,204.60000610351562,204.77999877929688,168.24000549316406,138.88999938964844,58.81999969482422,137.8300018310547,113.5999984741211,47.400001525878906,193.9199981689453,218.5399932861328,70.09542083740234,123.76000213623047,87.36000061035156,106.01000213623047,136.61000061035156,227.11000061035156,160.39999389648438,58.369998931884766,54.099998474121094,102.37000274658203
2019-04-23,51.869998931884766,179.75999450683594,113.97000122070312,374.0199890136719,142.02999877929688,161.22999572753906,56.689998626708984,122.0199966430664,133.36000061035156,57.63999938964844,204.13999938964844,206.0500030517578,171.80999755859375,140.44000244140625,58.779998779296875,139.89999389648438,113.73999786376953,48.209999084472656,195.25999450683594,219.5,71.1832046508789,125.44000244140625,87.43000030517578,103.16000366210938,138.00999450683594,230.5800018310547,161.66000366210938,57.150001525878906,53.220001220703125,103.06999969482422
2019-04-24,51.790000915527344,178.3000030517578,114.0199966430664,375.4599914550781,137.72999572753906,159.55999755859375,56.880001068115234,118.27999877929688,135.10000610351562,55.97999954223633,200.5399932861328,206.72000122070312,171.2899932861328,139.9499969482422,58.720001220703125,139.1999969482422,113.55000305175781,47.97999954223633,197.6300048828125,219.0800018310547,71.3072509765625,125.01000213623047,88.38999938964844,103.69000244140625,139.17999267578125,230.35000610351562,161.49000549316406,57.08000183105469,53.470001220703125,103.52999877929688
2019-04-25,51.31999969482422,180.47999572753906,115.87999725341797,382.79998779296875,136.1300048828125,163.08999633789062,56.33000183105469,117.9000015258789,137.24000549316406,55.33000183105469,201.39999389648438,206.5,170.4199981689453,138.6300048828125,57.61000061035156,139.64999389648438,113.61000061035156,47.84000015258789,197.92999267578125,190.72000122070312,72.84351348876953,129.14999389648438,87.55999755859375,103.27999877929688,139.19000244140625,230.7899932861328,161.02000427246094,55.849998474121094,52.68000030517578,103.5199966430664
2019-04-26,51.07500076293945,181.47000122070312,117.5999984741211,380.7900085449219,139.02999877929688,165.9600067138672,55.880001068115234,117.0999984741211,139.9199981689453,55.25,203.0800018310547,203.61000061035156,172.25,139.44000244140625,52.43000030517578,140.38999938964844,114.47000122070312,48.2599983215332,197.4199981689453,191.6699981689453,73.12023162841797,129.88999938964844,88.30999755859375,105.86000061035156,140.24000549316406,237.0,162.92999267578125,56.58000183105469,52.849998474121094,101.52999877929688
2019-04-29,51.15250015258789,181.1699981689453,116.76000213623047,379.04998779296875,139.02000427246094,165.36000061035156,56.130001068115234,117.72000122070312,139.3000030517578,55.5,206.9199981689453,202.16000366210938,172.5500030517578,139.0500030517578,51.11000061035156,139.83999633789062,116.12000274658203,48.41999816894531,197.1199951171875,190.2100067138672,73.26335906982422,129.77000427246094,88.26000213623047,104.77999877929688,141.4600067138672,237.4499969482422,164.14999389648438,56.84000015258789,53.560001373291016,101.55999755859375
2019-04-30,50.16749954223633,179.32000732421875,117.2300033569336,377.69000244140625,139.4199981689453,165.35000610351562,55.95000076293945,120.05999755859375,136.97000122070312,56.72999954223633,205.9199981689453,203.6999969482422,173.6300048828125,140.27000427246094,51.040000915527344,141.1999969482422,116.05000305175781,49.060001373291016,197.57000732421875,189.50999450683594,75.10496520996094,130.60000610351562,87.83000183105469,106.4800033569336,143.75,233.07000732421875,164.42999267578125,57.189998626708984,53.56999969482422,102.83999633789062
2019-05-01,52.630001068115234,176.13999938964844,117.0199966430664,376.79998779296875,138.14999389648438,162.14999389648438,55.58000183105469,117.80999755859375,136.3800048828125,56.130001068115234,204.72999572753906,198.8000030517578,170.94000244140625,140.55999755859375,50.7599983215332,141.9499969482422,115.16000366210938,48.59000015258789,194.1699981689453,186.07000732421875,75.114501953125,127.87999725341797,85.9000015258789,104.93000030517578,143.0800018310547,231.9499969482422,162.7899932861328,56.52000045776367,53.68000030517578,101.36000061035156
2019-05-02,52.287498474121094,176.5,117.25,375.79998779296875,135.1699981689453,161.8300018310547,54.939998626708984,116.37999725341797,134.13999938964844,52.70000076293945,204.99000549316406,201.00999450683594,171.3800048828125,139.58999633789062,50.54999923706055,141.27999877929688,115.41000366210938,48.38999938964844,194.61000061035156,184.75,75.87786102294922,126.20999908447266,85.2699966430664,105.55999755859375,142.6999969482422,232.4499969482422,161.1199951171875,56.9900016784668,53.790000915527344,101.1500015258789
2019-05-03,52.9375,177.30999755859375,119.3499984741211,376.4599914550781,139.05999755859375,163.33999633789062,54.939998626708984,117.2699966430664,134.3300018310547,53.29999923706055,207.52000427246094,200.55999755859375,173.5399932861328,140.25,51.75,142.00999450683594,116.12000274658203,48.720001220703125,197.52000427246094,185.22000122070312,76.33587646484375,128.89999389648438,85.69999694824219,106.08000183105469,143.35000610351562,231.9499969482422,162.0399932861328,57.2400016784668,54.08000183105469,102.08000183105469
2019-05-06,52.119998931884766,177.05999755859375,119.33999633789062,371.6000061035156,136.75999450683594,162.5,54.59000015258789,118.4000015258789,135.0,53.459999084472656,206.42999267578125,199.6300048828125,172.61000061035156,140.3800048828125,51.220001220703125,142.08999633789062,115.08999633789062,48.470001220703125,198.89999389648438,183.0399932861328,75.8396987915039,128.14999389648438,83.56999969482422,105.68000030517578,143.42999267578125,240.5,162.27999877929688,56.90999984741211,53.91999816894531,102.45999908447266
2019-05-07,50.71500015258789,173.8699951171875,118.22000122070312,357.2300109863281,133.6699981689453,156.89999389648438,53.45000076293945,118.2699966430664,133.44000244140625,52.95000076293945,202.6300048828125,194.77000427246094,169.85000610351562,137.63999938964844,50.47999954223633,139.97000122070312,113.20999908447266,48.0,198.0399932861328,179.1199951171875,74.33206176757812,125.5199966430664,82.54000091552734,104.69999694824219,141.7100067138672,238.0500030517578,160.2100067138672,56.630001068115234,52.939998626708984,101.30000305175781
2019-05-08,50.724998474121094,172.14999389648438,117.48999786376953,359.75,131.9499969482422,156.86000061035156,53.470001220703125,117.5,134.99000549316406,52.47999954223633,200.9499969482422,195.1699981689453,170.36000061035156,138.0,49.2400016784668,139.7899932861328,112.61000061035156,47.849998474121094,198.02999877929688,178.58999633789062,74.59923553466797,125.51000213623047,82.7699966430664,105.06999969482422,141.52999877929688,239.14999389648438,160.75999450683594,56.380001068115234,53.5,100.30000305175781
2019-05-09,50.18000030517578,172.8699951171875,117.26000213623047,354.1300048828125,131.1999969482422,156.30999755859375,52.91999816894531,121.19000244140625,133.58999633789062,52.93000030517578,201.6300048828125,194.5800018310547,170.38999938964844,135.33999633789062,46.619998931884766,138.72999572753906,112.5199966430664,47.400001525878906,197.72999572753906,175.27999877929688,74.74236297607422,125.5,82.9800033569336,104.23999786376953,141.8300018310547,237.97000122070312,159.80999755859375,56.47999954223633,53.560001373291016,99.54000091552734
2019-05-10,49.29499816894531,171.85000610351562,118.45999908447266,354.6700134277344,131.33999633789062,159.94000244140625,53.36000061035156,121.98999786376953,134.0399932861328,53.06999969482422,202.0500030517578,194.5800018310547,171.6300048828125,135.32000732421875,46.20000076293945,139.0500030517578,112.51000213623047,48.189998626708984,199.99000549316406,175.86000061035156,74.60877990722656,127.12999725341797,83.94999694824219,106.01000213623047,143.9600067138672,240.58999633789062,160.7100067138672,56.90999984741211,53.41999816894531,101.91000366210938
2019-05-13,46.43000030517578,167.60000610351562,115.9000015258789,337.3699951171875,125.30000305175781,153.14999389648438,51.29999923706055,120.44000244140625,131.33999633789062,50.95000076293945,194.97000122070312,190.33999633789062,166.82000732421875,131.4199981689453,44.7599983215332,137.1999969482422,109.44999694824219,48.04999923706055,199.02999877929688,174.07000732421875,73.635498046875,123.3499984741211,82.52999877929688,106.11000061035156,143.41000366210938,239.5500030517578,157.3300018310547,56.75,52.119998931884766,99.88999938964844
2019-05-14,47.165000915527344,167.80999755859375,117.01000213623047,343.0400085449219,127.47000122070312,158.07000732421875,52.02000045776367,121.63999938964844,133.1999969482422,52.47999954223633,196.27999877929688,191.6199951171875,168.16000366210938,133.30999755859375,45.16999816894531,136.82000732421875,110.31999969482422,48.689998626708984,198.00999450683594,175.2100067138672,73.8740463256836,124.7300033569336,83.66999816894531,105.5999984741211,145.7100067138672,236.42999267578125,160.2100067138672,56.54999923706055,52.58000183105469,100.29000091552734
2019-05-15,47.72999954223633,169.8699951171875,117.66000366210938,345.6400146484375,127.30000305175781,155.05999755859375,52.439998626708984,122.13999938964844,134.67999267578125,52.95000076293945,196.39999389648438,191.75999450683594,169.3800048828125,134.39999389648438,45.619998931884766,136.91000366210938,109.9000015258789,49.18000030517578,199.07000732421875,174.1199951171875,73.99809265136719,126.0199966430664,84.01000213623047,106.69999694824219,146.52000427246094,236.0800018310547,162.7899932861328,56.810001373291016,52.7400016784668,99.87999725341797
2019-05-16,47.52000045776367,169.9199981689453,119.83999633789062,353.80999755859375,126.61000061035156,158.47999572753906,55.93000030517578,120.80000305175781,135.5,52.97999954223633,199.13999938964844,192.3800048828125,170.7899932861328,135.8800048828125,45.529998779296875,138.2100067138672,111.30999755859375,49.58000183105469,199.99000549316406,171.80999755859375,75.50572204589844,128.92999267578125,84.27999877929688,108.11000061035156,147.41000366210938,236.7899932861328,164.8699951171875,57.380001068115234,52.5,101.30999755859375
2019-05-17,47.25,169.91000366210938,119.06999969482422,355.0199890136719,122.76000213623047,154.57000732421875,56.349998474121094,120.5199966430664,135.0399932861328,50.79999923706055,197.42999267578125,192.5800018310547,169.9499969482422,134.32000732421875,44.88999938964844,138.61000061035156,110.7699966430664,49.20000076293945,199.22000122070312,169.08999633789062,75.114501953125,128.07000732421875,84.56999969482422,107.44999694824219,147.49000549316406,241.3800048828125,164.08999633789062,58.09000015258789,52.27000045776367,100.86000061035156
2019-05-20,45.772499084472656,168.38999938964844,119.83999633789062,352.7900085449219,122.43000030517578,155.97999572753906,56.0099983215332,120.83999633789062,133.91000366210938,50.08000183105469,197.24000549316406,190.9499969482422,168.6199951171875,135.1199951171875,43.560001373291016,138.4199981689453,111.3499984741211,48.849998474121094,198.99000549316406,166.25,75.26717376708984,126.22000122070312,82.8499984741211,107.33000183105469,148.1699981689453,245.99000549316406,163.47000122070312,59.0099983215332,52.2599983215332,101.5199966430664
2019-05-21,46.650001525878906,169.69000244140625,120.55000305175781,358.75,124.94999694824219,155.77999877929688,56.52000045776367,121.33999633789062,134.08999633789062,50.630001068115234,199.11000061035156,191.4499969482422,169.60000610351562,136.4499969482422,44.459999084472656,138.1199951171875,111.7300033569336,48.599998474121094,199.83999633789062,167.3000030517578,75.85877990722656,126.9000015258789,83.63999938964844,106.37000274658203,147.47000122070312,249.94000244140625,163.86000061035156,59.5,52.7599983215332,101.12000274658203
2019-05-22,45.69499969482422,171.3000030517578,120.01000213623047,352.7799987792969,123.55999755859375,157.63999938964844,55.689998626708984,120.56999969482422,133.85000610351562,50.209999084472656,195.52000427246094,188.91000366210938,169.30999755859375,136.35000610351562,44.0,138.75999450683594,110.81999969482422,49.650001525878906,199.9600067138672,169.74000549316406,77.27098846435547,127.66999816894531,83.19999694824219,106.72000122070312,147.9600067138672,249.33999633789062,164.24000549316406,59.25,52.939998626708984,102.2300033569336
2019-05-23,44.915000915527344,172.11000061035156,118.43000030517578,350.54998779296875,122.26000213623047,153.7100067138672,54.189998626708984,117.87000274658203,132.72999572753906,48.709999084472656,191.97000122070312,192.0,166.44000244140625,132.38999938964844,44.529998779296875,139.7899932861328,108.63999938964844,49.849998474121094,198.97000122070312,165.8699951171875,77.30915832519531,126.18000030517578,82.63999938964844,106.76000213623047,146.94000244140625,246.5,161.50999450683594,58.869998931884766,51.61000061035156,101.86000061035156
2019-05-24,44.74250030517578,171.27999877929688,119.51000213623047,354.8999938964844,122.9000015258789,154.50999450683594,54.369998931884766,118.70999908447266,132.7899932861328,49.20000076293945,193.0,193.58999633789062,166.67999267578125,132.27999877929688,44.56999969482422,138.85000610351562,109.70999908447266,49.61000061035156,197.77000427246094,166.08999633789062,77.4522933959961,126.23999786376953,82.16000366210938,106.69000244140625,147.94000244140625,247.6300048828125,162.63999938964844,59.31999969482422,51.77000045776367,102.66999816894531
2019-05-28,44.557498931884766,168.85000610351562,118.16999816894531,354.8800048828125,121.58999633789062,155.19000244140625,53.93000030517578,118.30999755859375,132.6199951171875,48.560001373291016,189.44000244140625,191.5500030517578,165.25999450683594,130.4600067138672,43.56999969482422,137.07000732421875,108.5199966430664,49.099998474121094,196.6699981689453,163.35000610351562,76.58396911621094,126.16000366210938,81.19999694824219,104.45999908447266,146.27999877929688,242.05999755859375,163.7100067138672,58.72999954223633,51.720001220703125,102.41999816894531
2019-05-29,44.345001220703125,169.17999267578125,117.01000213623047,348.79998779296875,121.4800033569336,152.88999938964844,53.18000030517578,116.7699966430664,131.57000732421875,48.709999084472656,188.0500030517578,189.99000549316406,164.3699951171875,129.69000244140625,44.22999954223633,131.3300018310547,108.22000122070312,48.61000061035156,196.02000427246094,161.39999389648438,75.72518920898438,124.94000244140625,78.87000274658203,104.19000244140625,145.07000732421875,242.39999389648438,162.72999572753906,58.18000030517578,51.130001068115234,102.12000274658203
2019-05-30,44.57500076293945,169.0399932861328,116.73999786376953,349.8699951171875,121.83999633789062,155.66000366210938,53.56999969482422,115.37999725341797,132.1999969482422,48.470001220703125,187.3699951171875,191.0800018310547,165.4499969482422,129.57000732421875,44.72999954223633,132.11000061035156,107.05999755859375,49.25,199.24000549316406,160.5800018310547,76.03053283691406,125.7300033569336,79.26000213623047,105.33000183105469,145.72999572753906,243.5,162.75999450683594,56.83000183105469,50.54999923706055,102.19000244140625
2019-05-31,43.76750183105469,166.6999969482422,114.70999908447266,341.6099853515625,119.80999755859375,151.41000366210938,52.029998779296875,113.8499984741211,132.0399932861328,46.7599983215332,182.49000549316406,189.85000610351562,164.30999755859375,126.98999786376953,44.040000915527344,131.14999389648438,105.95999908447266,49.130001068115234,198.27000427246094,159.75,75.58206176757812,123.68000030517578,77.13999938964844,102.91000366210938,145.57000732421875,241.8000030517578,161.3300018310547,54.349998474121094,49.34000015258789,101.44000244140625
2019-06-03,43.32500076293945,172.36000061035156,114.62000274658203,338.8900146484375,120.6500015258789,145.10000610351562,51.779998779296875,115.98999786376953,132.47000122070312,47.959999084472656,183.19000244140625,189.57000732421875,166.47000122070312,128.27000427246094,43.459999084472656,131.44000244140625,106.45999908447266,49.97999954223633,198.77999877929688,160.0399932861328,76.58396911621094,119.83999633789062,77.95999908447266,103.80000305175781,146.7899932861328,236.55999755859375,158.60000610351562,56.380001068115234,49.90999984741211,101.95999908447266
2019-06-04,44.90999984741211,174.72999572753906,116.8499984741211,344.6199951171875,122.08000183105469,150.80999755859375,53.22999954223633,117.30000305175781,134.82000732421875,49.93000030517578,189.8800048828125,195.25,168.14999389648438,132.69000244140625,44.790000915527344,133.72999572753906,109.73999786376953,50.0,199.6300048828125,164.2899932861328,77.36640930175781,123.16000366210938,81.62000274658203,104.68000030517578,147.5500030517578,240.75999450683594,162.3300018310547,56.220001220703125,51.5,102.55999755859375
2019-06-05,45.6349983215332,174.5500030517578,118.12000274658203,348.75,123.12000274658203,158.44000244140625,54.75,117.6500015258789,135.94000244140625,50.34000015258789,188.44000244140625,196.69000244140625,169.41000366210938,131.49000549316406,44.54999923706055,134.3800048828125,110.12999725341797,50.779998779296875,200.1300048828125,163.85000610351562,77.94847106933594,125.83000183105469,82.72000122070312,106.7300033569336,149.85000610351562,242.77000427246094,165.38999938964844,57.029998779296875,50.79999923706055,104.41999816894531
2019-06-06,46.30500030517578,174.4499969482422,119.43000030517578,350.6400146484375,123.38999938964844,159.30999755859375,55.099998474121094,120.68000030517578,137.2100067138672,51.060001373291016,189.80999755859375,197.1699981689453,170.25999450683594,132.22000122070312,45.099998474121094,136.67999267578125,110.37000274658203,51.400001525878906,203.0500030517578,164.72000122070312,77.70992279052734,127.81999969482422,82.44999694824219,107.37999725341797,149.0,241.82000732421875,166.9199981689453,57.540000915527344,50.97999954223633,105.11000061035156
2019-06-07,47.537498474121094,175.50999450683594,121.11000061035156,353.70001220703125,124.45999908447266,161.27000427246094,55.93000030517578,121.4800033569336,138.0399932861328,51.29999923706055,189.80999755859375,197.3000030517578,172.25999450683594,133.30999755859375,46.029998779296875,138.5500030517578,109.16000366210938,51.4900016784668,205.47999572753906,166.61000061035156,78.6832046508789,131.39999389648438,83.41000366210938,108.7699966430664,149.52999877929688,246.77000427246094,170.0500030517578,57.2400016784668,51.970001220703125,106.05999755859375
2019-06-10,48.14500045776367,175.5800018310547,122.66000366210938,353.79998779296875,125.73999786376953,152.7899932861328,56.41999816894531,122.29000091552734,137.07000732421875,51.619998931884766,194.1199951171875,198.0500030517578,171.27999877929688,134.74000549316406,46.79999923706055,139.02000427246094,110.33999633789062,51.380001068115234,201.3000030517578,168.2899932861328,78.7022933959961,132.60000610351562,82.58000183105469,108.72000122070312,149.32000732421875,248.13999938964844,170.82000732421875,56.150001525878906,52.290000915527344,107.5199966430664
2019-06-11,48.70249938964844,174.6199951171875,123.2300033569336,349.3299865722656,127.27999877929688,150.14999389648438,57.11000061035156,121.16999816894531,135.0800018310547,52.040000915527344,194.72999572753906,198.00999450683594,171.64999389648438,135.9499969482422,46.849998474121094,139.77999877929688,110.68000030517578,51.33000183105469,203.25999450683594,168.91000366210938,79.17938995361328,132.10000610351562,83.26000213623047,109.37999725341797,149.19000244140625,245.8699951171875,170.30999755859375,56.83000183105469,52.880001068115234,107.94000244140625
2019-06-12,48.54750061035156,175.60000610351562,122.02999877929688,347.0299987792969,127.0999984741211,151.27999877929688,55.86000061035156,120.19000244140625,135.72000122070312,52.4900016784668,190.22000122070312,198.94000244140625,172.89999389648438,134.8699951171875,46.31999969482422,141.67999267578125,109.2699966430664,51.63999938964844,204.92999267578125,169.00999450683594,79.8759536743164,131.49000549316406,82.62999725341797,109.68000030517578,149.72999572753906,244.5,171.58999633789062,57.36000061035156,52.119998931884766,108.81999969482422
2019-06-13,48.537498474121094,176.7100067138672,121.86000061035156,348.8599853515625,127.16999816894531,151.33999633789062,56.16999816894531,120.91000366210938,141.74000549316406,52.880001068115234,191.4499969482422,202.35000610351562,173.19000244140625,135.75999450683594,46.70000076293945,140.7100067138672,109.54000091552734,51.130001068115234,204.49000549316406,168.85000610351562,79.1030502319336,132.32000732421875,83.61000061035156,110.91000366210938,149.41000366210938,244.9600067138672,169.35000610351562,57.619998931884766,52.88999938964844,108.6500015258789
2019-06-14,48.185001373291016,176.0800018310547,122.0,347.1600036621094,127.2300033569336,150.00999450683594,54.75,120.80999755859375,141.64999389648438,51.150001525878906,191.66000366210938,205.77000427246094,172.80999755859375,135.14999389648438,46.189998626708984,140.08999633789062,109.81999969482422,51.310001373291016,205.2899932861328,166.69000244140625,78.9885482788086,132.4499969482422,83.44000244140625,111.19999694824219,150.11000061035156,245.3699951171875,169.66000366210938,58.279998779296875,52.56999969482422,109.06999969482422
2019-06-17,48.47249984741211,178.38999938964844,121.44999694824219,354.8999938964844,127.31999969482422,150.2899932861328,55.400001525878906,121.38999938964844,140.97000122070312,49.349998474121094,190.8300018310547,206.97999572753906,172.36000061035156,134.9499969482422,46.130001068115234,139.44000244140625,109.22000122070312,50.869998931884766,203.80999755859375,166.77999877929688,79.48473358154297,132.85000610351562,82.11000061035156,110.98999786376953,149.9199981689453,245.97000122070312,169.55999755859375,57.630001068115234,52.810001373291016,109.16000366210938
2019-06-18,49.61249923706055,181.61000061035156,123.43000030517578,373.9599914550781,130.3300018310547,150.58999633789062,56.04999923706055,122.93000030517578,139.24000549316406,49.61000061035156,194.97999572753906,207.47999572753906,175.75,136.3800048828125,47.369998931884766,140.22999572753906,110.70999908447266,50.63999938964844,204.50999450683594,171.86000061035156,80.62023162841797,135.16000366210938,84.30000305175781,109.5999984741211,150.3300018310547,245.6999969482422,169.27999877929688,57.33000183105469,52.79999923706055,109.6500015258789
2019-06-19,49.467498779296875,182.77000427246094,124.68000030517578,368.55999755859375,130.61000061035156,154.13999938964844,56.130001068115234,122.88999938964844,140.9199981689453,48.5,195.63999938964844,207.94000244140625,175.41000366210938,137.0800018310547,47.06999969482422,140.4499969482422,109.91000366210938,51.119998931884766,204.5500030517578,170.75,81.45037841796875,135.69000244140625,83.55000305175781,110.41999816894531,151.60000610351562,250.19000244140625,170.69000244140625,57.630001068115234,52.900001525878906,109.62000274658203
