,timestamp,open,high,low,close,volume,date,returns
137,1702472400000,41209.26,41488.65,41184.6,41466.0,1696.18527,2023-12-13 13:00:00,0.006210583290535358
138,1702476000000,41466.01,41490.0,41305.95,41432.0,1483.81778,2023-12-13 14:00:00,-0.0008202852157219599
139,1702479600000,41432.0,41955.22,41430.19,41939.18,3696.36099,2023-12-13 15:00:00,0.012166944420463939
140,1702483200000,41939.17,42215.63,41715.7,41870.02,3052.85115,2023-12-13 16:00:00,-0.0016504158421410911
141,1702486800000,41870.02,42130.72,41814.16,42118.6,1901.95699,2023-12-13 17:00:00,0.005919390646883124
142,1702490400000,42118.6,42196.0,41988.2,42127.44,1551.12921,2023-12-13 18:00:00,0.00020986149693085046
143,1702494000000,42127.45,42886.0,42127.44,42734.01,4427.33218,2023-12-13 19:00:00,0.014295780482751659
144,1702497600000,42734.01,42888.0,42571.57,42874.87,2573.12511,2023-12-13 20:00:00,0.0032907830850575697
145,1702501200000,42874.88,43187.3,42717.43,42988.49,2338.18611,2023-12-13 21:00:00,0.00264653203222982
146,1702504800000,42988.48,43475.2,42933.55,42962.41,3701.81352,2023-12-13 22:00:00,-0.0006068581201681784
147,1702508400000,42962.41,43042.19,42841.1,42869.03,1728.87522,2023-12-13 23:00:00,-0.002175893515066237
148,1702512000000,42869.03,42948.55,42648.95,42788.85,1834.74333,2023-12-14 00:00:00,-0.001872099179143977
149,1702515600000,42788.84,42857.31,42713.98,42844.68,1115.1394,2023-12-14 01:00:00,0.0013039286809809882
150,1702519200000,42844.68,42861.34,42670.31,42765.99,1259.7837,2023-12-14 02:00:00,-0.0018383227735658866
151,1702522800000,42766.0,42804.44,42659.75,42713.86,993.43385,2023-12-14 03:00:00,-0.0012197028062801533
152,1702526400000,42713.86,42788.0,42682.78,42710.39,851.15307,2023-12-14 04:00:00,-8.124156786647057e-05
153,1702530000000,42710.38,42815.91,42701.1,42808.48,864.21606,2023-12-14 05:00:00,0.002293997640893452
154,1702533600000,42808.48,43110.0,42771.1,42905.99,1541.94312,2023-12-14 06:00:00,0.0022752294231007343
155,1702537200000,42906.0,42945.08,42755.01,42898.98,1006.91461,2023-12-14 07:00:00,-0.00016339379911423527
156,1702540800000,42898.98,43000.0,42761.81,42761.82,1024.82534,2023-12-14 08:00:00,-0.00320240103335226
157,1702544400000,42761.82,42921.95,42685.2,42891.98,948.86954,2023-12-14 09:00:00,0.0030392136761871013
158,1702548000000,42891.98,43020.01,42784.13,42958.22,1109.38829,2023-12-14 10:00:00,0.001543153379838306
159,1702551600000,42958.22,43311.1,42882.96,43267.06,2450.74573,2023-12-14 11:00:00,0.007163591019439484
160,1702555200000,43267.07,43367.83,43040.85,43095.62,1711.52152,2023-12-14 12:00:00,-0.0039702386539587475
161,1702558800000,43095.63,43100.85,41400.0,42570.12,7110.53801,2023-12-14 13:00:00,-0.012268769093062182
162,1702562400000,42570.12,42780.12,42350.2,42655.3,2641.97422,2023-12-14 14:00:00,0.001998934786431055
163,1702566000000,42655.3,42699.52,42200.2,42448.28,2355.28551,2023-12-14 15:00:00,-0.004865139829361859
164,1702569600000,42448.28,42689.11,42448.28,42597.79,1770.2072,2023-12-14 16:00:00,0.0035159803156489225
165,1702573200000,42597.79,43420.0,42576.18,43202.18,3855.76615,2023-12-14 17:00:00,0.014088582944469184
166,1702576800000,43202.17,43208.68,42839.63,42855.34,1970.96593,2023-12-14 18:00:00,-0.008060698890421141
167,1702580400000,42855.35,43108.5,42806.61,43094.13,1389.94455,2023-12-14 19:00:00,0.005556534889349449
168,1702584000000,43094.13,43107.32,42851.48,42920.76,1151.20733,2023-12-14 20:00:00,-0.004031167970484171
169,1702587600000,42920.77,43021.33,42884.2,42974.94,851.62148,2023-12-14 21:00:00,0.0012615301391206638
170,1702591200000,42974.94,43111.38,42918.25,43071.03,907.93131,2023-12-14 22:00:00,0.00223345823038749
171,1702594800000,43071.03,43179.7,42936.0,43022.26,1328.93784,2023-12-14 23:00:00,-0.0011329571727768393
172,1702598400000,43022.26,43080.81,42863.27,42888.99,1131.17759,2023-12-15 00:00:00,-0.0031025065262047405
173,1702602000000,42889.0,43044.74,42881.1,42974.94,810.74342,2023-12-15 01:00:00,0.0020020054685939846
174,1702605600000,42974.94,43005.16,42824.71,42876.68,788.07498,2023-12-15 02:00:00,-0.002289066715466618
175,1702609200000,42876.68,42888.44,42479.14,42795.94,1695.94596,2023-12-15 03:00:00,-0.0018848501167228354
176,1702612800000,42795.94,42811.84,42700.0,42805.66,925.3435,2023-12-15 04:00:00,0.00022709855988141186
177,1702616400000,42805.66,42868.59,42563.89,42592.63,1271.01544,2023-12-15 05:00:00,-0.004989103221621455
178,1702620000000,42592.62,42634.34,42515.94,42564.56,849.79169,2023-12-15 06:00:00,-0.0006592514623047451
179,1702623600000,42564.56,42705.1,42556.48,42699.99,1162.86958,2023-12-15 07:00:00,0.003176703891368177
180,1702627200000,42699.99,42872.0,42630.43,42870.57,1451.20975,2023-12-15 08:00:00,0.003986890490177338
181,1702630800000,42870.58,43026.33,42796.06,42834.91,1565.76127,2023-12-15 09:00:00,-0.0008321522044520025
182,1702634400000,42834.9,42892.68,42741.21,42847.07,1036.87157,2023-12-15 10:00:00,0.0002838403146528333
183,1702638000000,42847.08,42860.95,42701.1,42776.03,772.04545,2023-12-15 11:00:00,-0.0016593656688600868
184,1702641600000,42776.04,42787.24,42597.79,42605.11,1215.74308,2023-12-15 12:00:00,-0.00400369984085595
185,1702645200000,42605.12,42614.07,42200.0,42288.02,3087.47128,2023-12-15 13:00:00,-0.007470368323946161
186,1702648800000,42288.03,42358.6,42001.11,42181.1,2412.04274,2023-12-15 14:00:00,-0.0025315773883556074
187,1702652400000,42181.11,42267.4,41666.0,41909.56,3412.3167,2023-12-15 15:00:00,-0.006458290226669619
188,1702656000000,41909.56,42108.91,41696.09,41798.23,1726.49287,2023-12-15 16:00:00,-0.0026599690576549376
189,1702659600000,41798.23,42070.0,41776.1,41855.06,1631.14504,2023-12-15 17:00:00,0.001358703494930161
190,1702663200000,41855.05,42125.34,41832.28,42114.41,930.43401,2023-12-15 18:00:00,0.006177264777358448
191,1702666800000,42114.42,42192.48,41954.76,42096.08,1539.9542,2023-12-15 19:00:00,-0.00043533769461483825
192,1702670400000,42096.08,42264.03,42076.1,42220.01,993.36861,2023-12-15 20:00:00,0.002939654560494676
193,1702674000000,42220.0,42243.18,42107.0,42238.03,778.60338,2023-12-15 21:00:00,0.0004267207781150104
194,1702677600000,42238.02,42246.0,41941.17,42061.14,944.68661,2023-12-15 22:00:00,-0.00419672600864243
195,1702681200000,42061.14,42171.1,41896.92,41940.3,1288.68448,2023-12-15 23:00:00,-0.002877095520177043
196,1702684800000,41940.29,42055.31,41605.0,41908.41,1528.99454,2023-12-16 00:00:00,-0.0007606557462273069
197,1702688400000,41908.41,42155.15,41894.0,42066.04,943.52822,2023-12-16 01:00:00,0.0037542415613491973
198,1702692000000,42066.03,42198.0,42061.11,42148.88,668.36816,2023-12-16 02:00:00,0.001967347988196229
199,1702695600000,42148.89,42410.99,42106.56,42333.79,1331.60796,2023-12-16 03:00:00,0.004377472806541193
200,1702699200000,42333.79,42357.24,42244.23,42286.0,666.59871,2023-12-16 04:00:00,-0.0011295231311957731
201,1702702800000,42286.0,42306.22,42199.91,42266.09,554.12474,2023-12-16 05:00:00,-0.00047095229385809184
202,1702706400000,42266.09,42320.02,42141.82,42205.05,817.9744,2023-12-16 06:00:00,-0.001445227580080653
203,1702710000000,42205.05,42271.1,42161.61,42222.67,560.0096,2023-12-16 07:00:00,0.00041739846239623955
204,1702713600000,42222.67,42260.68,42097.18,42179.13,1012.24976,2023-12-16 08:00:00,-0.001031731642269609
205,1702717200000,42179.13,42284.0,42179.12,42209.49,1031.12289,2023-12-16 09:00:00,0.0007195283276307917
206,1702720800000,42209.48,42261.1,42191.1,42261.09,481.4065,2023-12-16 10:00:00,0.0012217272905726514
207,1702724400000,42261.08,42339.55,42221.1,42331.99,608.07412,2023-12-16 11:00:00,0.0016762604364688233
208,1702728000000,42332.0,42490.0,42266.86,42418.96,1141.95393,2023-12-16 12:00:00,0.0020523670950707814
209,1702731600000,42418.96,42548.0,42243.0,42396.1,1660.66648,2023-12-16 13:00:00,-0.0005390552232954347
210,1702735200000,42396.1,42462.0,42301.85,42361.63,599.98619,2023-12-16 14:00:00,-0.0008133771846035801
211,1702738800000,42361.64,42611.08,42309.87,42604.0,1153.38237,2023-12-16 15:00:00,0.005705145890210064
212,1702742400000,42603.99,42724.43,42485.39,42590.13,1558.49828,2023-12-16 16:00:00,-0.0003256092907467673
213,1702746000000,42590.14,42598.41,42462.31,42506.89,932.92407,2023-12-16 17:00:00,-0.0019563558523881756
214,1702749600000,42506.88,42511.1,42368.04,42466.0,2085.87134,2023-12-16 18:00:00,-0.0009624246781822966
215,1702753200000,42466.0,42520.01,42331.1,42351.73,1665.2491,2023-12-16 19:00:00,-0.0026944854368476222
216,1702756800000,42351.74,42412.37,42245.0,42333.88,962.80584,2023-12-16 20:00:00,-0.00042155922982316604
217,1702760400000,42333.89,42373.7,42241.1,42295.04,677.00945,2023-12-16 21:00:00,-0.0009178895991336135
218,1702764000000,42295.05,42320.0,42118.45,42311.29,904.26234,2023-12-16 22:00:00,0.0003841320194320214
219,1702767600000,42311.29,42340.0,42183.14,42278.03,572.18848,2023-12-16 23:00:00,-0.0007863877310756601
220,1702771200000,42278.02,42298.82,42145.83,42145.84,586.04241,2023-12-17 00:00:00,-0.0031315813413925774
221,1702774800000,42145.84,42250.0,41864.55,42006.05,1114.93234,2023-12-17 01:00:00,-0.003322328912207498
222,1702778400000,42006.05,42142.89,41860.21,41874.01,830.18386,2023-12-17 02:00:00,-0.0031483074538396403
223,1702782000000,41874.0,42017.8,41868.0,41925.55,722.76912,2023-12-17 03:00:00,0.0012300782127910124
224,1702785600000,41925.55,42061.1,41911.1,42000.01,626.86135,2023-12-17 04:00:00,0.0017744300910729044
225,1702789200000,42000.01,42050.01,41771.62,41902.7,1104.54295,2023-12-17 05:00:00,-0.0023195923857868813
226,1702792800000,41902.7,42026.0,41803.75,41997.46,890.39018,2023-12-17 06:00:00,0.0022588762713422893
227,1702796400000,41997.46,42038.0,41864.0,41886.75,924.11737,2023-12-17 07:00:00,-0.002639592463957376
228,1702800000000,41886.75,41909.98,41661.36,41894.32,1477.32977,2023-12-17 08:00:00,0.0001807090795234688
229,1702803600000,41894.31,41995.0,41830.69,41984.34,816.61647,2023-12-17 09:00:00,0.002146434732303539
230,1702807200000,41984.35,42016.83,41894.74,41946.49,922.52716,2023-12-17 10:00:00,-0.0009019332363533064
231,1702810800000,41946.5,41990.0,41850.0,41960.07,678.70212,2023-12-17 11:00:00,0.00032369340653641966
232,1702814400000,41960.07,42020.17,41873.37,41949.22,932.56549,2023-12-17 12:00:00,-0.0002586126055999523
233,1702818000000,41949.21,41957.53,41781.81,41862.91,1025.24606,2023-12-17 13:00:00,-0.002059607135875139
234,1702821600000,41862.9,41956.57,41510.0,41624.0,1825.4673,2023-12-17 14:00:00,-0.005723308052708806
235,1702825200000,41624.0,41861.09,41565.05,41811.37,1076.73038,2023-12-17 15:00:00,0.004491388124190618
236,1702828800000,41811.37,42131.63,41683.99,42111.22,1566.13193,2023-12-17 16:00:00,0.007145901382649884
237,1702832400000,42111.22,42424.07,42015.41,42091.37,3051.09632,2023-12-17 17:00:00,-0.00047148194295952795
238,1702836000000,42091.38,42237.48,41802.7,42173.21,1866.14098,2023-12-17 18:00:00,0.0019424537743550838
239,1702839600000,42173.21,42218.86,42055.86,42105.91,654.78292,2023-12-17 19:00:00,-0.0015970744427534185
240,1702843200000,42105.91,42190.87,42102.87,42122.8,501.70265,2023-12-17 20:00:00,0.00040105090595314336
241,1702846800000,42122.81,42122.81,41911.1,41938.01,638.38623,2023-12-17 21:00:00,-0.004396586177681007
242,1702850400000,41938.0,41943.87,41631.89,41717.86,1024.86789,2023-12-17 22:00:00,-0.005263241138025895
243,1702854000000,41717.85,41748.78,41252.0,41374.65,2863.98127,2023-12-17 23:00:00,-0.008260960026785067
244,1702857600000,41374.64,41470.1,41192.0,41367.95,2129.59766,2023-12-18 00:00:00,-0.0001619480174576831
245,1702861200000,41367.96,41420.0,40900.0,40982.01,2521.5999,2023-12-18 01:00:00,-0.00937323650531214
