,VCSH,HYG,calculated_spread,rolling_mean_spread,rolling_std_spread,z_score,trading_signal,symbol_one_position,symbol_two_position,portfolio_value,returns
151,74.582,72.33,-42.112416164861315,-41.81166011920576,0.27398013374481445,-1.0977293920721949,1,0.0,0.0,10000.0,0.0
152,74.7,72.369,-42.25448136970236,-41.98427316017397,0.20662152835204323,-1.3077447044531034,1,0.0,0.0,10000.0,0.0
153,74.582,72.612,-41.83041616486132,-42.00606682453666,0.175349531341381,1.0017173033292792,0,0.0,0.0,10258.086536990544,0.025481231986438303
154,74.739,73.031,-41.652324954353205,-41.96107316017397,0.2352755657541532,1.3122833424333717,0,0.0,0.0,10258.086536990544,0.0
155,74.542,72.836,-41.545038129321995,-41.87893535662003,0.3003089411508427,1.1118457746162298,0,0.0,0.0,10258.086536990544,0.0
156,74.621,73.187,-41.315259749512165,-41.719504073550205,0.35244399294978224,1.146974645970595,0,0.0,0.0,10258.086536990544,0.0
157,74.535,73.073,-41.29729697310262,-41.52806719423026,0.22676243467385507,1.017673943479886,0,0.0,0.0,10258.086536990544,0.0
158,74.436,72.848,-41.37038633514277,-41.436061228286555,0.15556965606409523,0.4221574746988434,0,0.0,0.0,10258.086536990544,0.0
159,74.268,72.318,-41.64259858587758,-41.43411595459143,0.15221402035564208,-1.369667727053269,0,0.0,0.0,10258.086536990544,0.0
160,74.287,72.387,-41.602753152758766,-41.44565895927878,0.164427037728,-0.9554036589764183,0,0.0,0.0,10258.086536990544,0.0
161,74.48,72.75,-41.53590217423603,-41.48978744422355,0.1496230855888182,-0.30820598192450827,0,0.0,0.0,10258.086536990544,0.0
162,74.574,73.142,-41.288140557753465,-41.48795616115372,0.15259455128443178,1.3094543790610385,0,0.0,0.0,10258.086536990544,0.0
163,74.861,73.71,-41.160527962748176,-41.4459844866748,0.21078356325673725,1.354263679369233,0,0.0,0.0,10258.086536990544,0.0
164,75.138,74.151,-41.144570858858046,-41.34637894127089,0.21231202851530517,0.9505259020135928,0,0.0,0.0,10258.086536990544,0.0
165,74.841,73.612,-41.2278389449785,-41.27139609971484,0.15852243656263632,0.2747696520494142,0,0.0,0.0,10258.086536990544,0.0
166,74.9,73.749,-41.181371547399024,-41.20048997434744,0.05813779980141775,0.3288467574232245,0,0.0,0.0,10258.086536990544,0.0
167,74.94,73.955,-41.03674958293834,-41.15021177938441,0.07072627097955926,1.6042440082676486,-1,106.41964708825434,-69.3535699884426,10258.086536990544,0.0
168,74.999,74.014,-41.068282185358854,-41.13176262390655,0.0789192620268761,0.8043719228656916,-1,106.41964708825434,-69.3535699884426,10260.273435539433,0.00021316504438941117
169,74.881,73.691,-41.21021698051783,-41.144891848238515,0.08666336049102087,-0.7537802816460223,0,0.0,0.0,10270.117120289287,0.0009589379683167666
