,VCSH,HYG,rolling_hedge_ratio,calculated_spread,rolling_mean_spread,rolling_std_spread,z_score,trading_signal,symbol_one_position,symbol_two_position,portfolio_value,current_hedge_ratio,returns
193,78.247,77.913,0.7650324725272418,18.051504122160907,-74.7106225573463,51.20493895429398,1.8115855340108415,-1,918.7368574728914,-645.5283797652021,101103.89242750884,1.423232326062974,0.001285125206817597
194,78.238,78.019,0.7146494974195471,22.106252620889478,-70.42670468277667,53.7729724006094,1.720807929572766,-1,918.7368574728914,-645.5283797652021,101180.58706748119,1.423232326062974,0.0007582850037605462
195,78.219,78.1,0.6709536976436987,25.61867272400753,-65.77925001742659,55.878414830817285,1.635657042494119,-1,918.7368574728914,-645.5283797652021,101250.33086653416,1.423232326062974,0.0006890627432245798
196,78.2,78.055,0.651963125259723,27.071483604689668,-61.06713475268271,57.580879693275534,1.5306924594912965,-1,918.7368574728914,-645.5283797652021,101238.73808973671,1.423232326062974,-0.00011450274199857384
197,78.304,78.269,0.5967519605701889,31.540934479511932,-56.0909925532406,58.94836342215686,1.48658795504091,-1,918.7368574728914,-645.5283797652021,101281.33252982929,1.423232326062974,0.00042064414248251463
198,78.351,78.366,0.6809548897527041,25.01250343298588,-51.60519411944618,59.85251776836402,1.280108179391069,-1,918.7368574728914,-645.5283797652021,101300.76815036529,1.423232326062974,0.00019187895209268343
199,78.351,78.384,0.7588359613473757,18.928443592471766,-47.382977076601684,60.22276853875974,1.1011021624885116,-1,918.7368574728914,-645.5283797652021,101312.38766120106,1.423232326062974,0.0001146965092368054
200,78.357,78.451,0.8741136737578632,9.958074865355101,-43.369222156528394,59.88590786557693,0.8904815660736873,-1,918.7368574728914,-645.5283797652021,101350.12564150049,1.423232326062974,0.0003724219158304028
201,78.347,78.549,1.0091390954850847,-0.5140207139699271,-39.65644343188948,58.936042080391104,0.6641508546591529,-1,918.7368574728914,-645.5283797652021,101422.57479129222,1.423232326062974,0.0007145848797201108
202,78.366,78.558,1.1729739567991497,-13.363277098522161,-36.191465885292445,57.24446184472067,0.3987842325899269,0,0.0,0.0,101410.92854641812,1.0,-0.00011483551479676993
203,78.281,78.353,1.244395089217598,-19.05949197904279,-32.75249008362866,54.95051530047344,0.2491878016013417,0,0.0,0.0,101410.92854641812,1.0,0.0
204,78.309,78.442,1.3095042030740125,-24.103964638522854,-29.480736374541934,52.29554581956177,0.10281509929298481,0,0.0,0.0,101410.92854641812,1.0,0.0
205,78.395,78.514,1.4246698023755637,-33.17298915723232,-26.549143318829543,49.364166506705445,-0.13418328125732704,0,0.0,0.0,101410.92854641812,1.0,0.0
206,78.376,78.398,1.418280517977008,-32.76115387696599,-23.51642364387523,45.85730434455842,-0.20159776867014587,0,0.0,0.0,101410.92854641812,1.0,0.0
207,78.395,78.594,1.4410143804125566,-34.37432235244238,-20.55644051735039,41.89779500866769,-0.32979973844049276,0,0.0,0.0,101410.92854641812,1.0,0.0
208,78.423,78.558,1.4426466414598265,-34.57867756320397,-17.993660728824846,38.34646312973265,-0.4325044731835938,0,0.0,0.0,101410.92854641812,1.0,0.0
209,78.404,78.674,1.5140182762797605,-40.031088933438326,-15.92637322344377,35.201441784608015,-0.6847650121119314,0,0.0,0.0,101410.92854641812,1.0,0.0
210,78.376,78.647,1.5495026628136237,-42.79682070068057,-14.319175856608002,32.66426356983301,-0.8718287734603335,0,0.0,0.0,101410.92854641812,1.0,0.0
211,78.347,78.549,1.5203623415981693,-40.566828377191754,-12.8009867878764,30.17602393143303,-0.9201292275087608,0,0.0,0.0,101410.92854641812,1.0,0.0
212,78.366,78.273,1.5306599411838202,-41.67869695081126,-11.770782251790399,28.548298107233144,-1.0476251364155131,0,0.0,0.0,101410.92854641812,1.0,0.0
213,78.381,78.406,1.6170477512735728,-48.339819792573905,-11.312071361873892,27.8127922017349,-1.3313207880074085,0,0.0,0.0,101410.92854641812,1.0,0.0
214,78.328,78.549,1.670324485863809,-52.28417632874044,-11.168668463367121,27.581437342913116,-1.4906948957806112,0,0.0,0.0,101410.92854641812,1.0,0.0
215,78.271,78.585,1.662403603254045,-51.53299243029737,-11.30125590978841,27.771291414985832,-1.4486807948297022,0,0.0,0.0,101410.92854641812,1.0,0.0
216,78.233,78.469,1.5856535303186574,-45.58143263741954,-11.698817764733755,28.18462045108224,-1.2021667963027245,0,0.0,0.0,101410.92854641812,1.0,0.0
217,78.215,78.398,1.6002784227942868,-46.767776838855156,-12.901921271916894,28.900645108495503,-1.171802755260408,0,0.0,0.0,101410.92854641812,1.0,0.0
218,78.129,78.04,1.5794737590155457,-45.36270531812556,-14.300469334682502,29.435510003345627,-1.0552640664256383,0,0.0,0.0,101410.92854641812,1.0,0.0
219,78.177,78.183,1.5009275441134946,-39.155012616160676,-15.749302185863355,29.55734023279466,-0.791874716938436,0,0.0,0.0,101410.92854641812,1.0,0.0
220,78.177,78.094,1.447561816173608,-35.072040103004156,-17.2453500666491,29.354216545440643,-0.6072957187857202,0,0.0,0.0,101410.92854641812,1.0,0.0
221,78.307,78.281,1.4471019875734332,-35.03721534091284,-18.80225383323739,29.004263229907,-0.5597439720839102,0,0.0,0.0,101410.92854641812,1.0,0.0
222,78.25,78.003,1.4513444767901362,-35.56470530882817,-20.447044653828996,28.48741500381317,-0.5306785699220377,0,0.0,0.0,101410.92854641812,1.0,0.0
223,78.203,77.968,1.4505415526078693,-35.46870103859321,-22.2310514925208,27.65706437475728,-0.4786353810621517,0,0.0,0.0,101410.92854641812,1.0,0.0
224,78.193,77.923,1.4279099723760034,-33.72956446999683,-24.09224539555034,26.42163498775753,-0.36475104886249266,0,0.0,0.0,101410.92854641812,1.0,0.0
225,78.108,77.932,1.3590737504120973,-28.222532497188098,-25.886952236256864,24.70113481917218,-0.09455356112296656,0,0.0,0.0,101410.92854641812,1.0,0.0
226,78.051,77.699,1.3554111761326413,-28.092197708328783,-27.725741613357478,22.585522192832514,-0.01622526554146263,0,0.0,0.0,101410.92854641812,1.0,0.0
227,77.984,77.457,1.4203032048525428,-33.303925127220694,-29.8872369335819,19.62711349884664,-0.17408001404993004,0,0.0,0.0,101410.92854641812,1.0,0.0
228,78.022,77.6,1.4465417897634574,-35.26208352092449,-31.89638983204558,16.67673432746887,-0.2018197101896115,0,0.0,0.0,101410.92854641812,1.0,0.0
229,78.003,77.806,1.4130845955808045,-32.41883770908949,-33.607965875430956,13.638832806803116,0.08718694504036488,0,0.0,0.0,101410.92854641812,1.0,0.0
230,78.079,78.245,1.2947068408207918,-22.844415424446595,-34.70138221842434,11.105299112764754,1.067685496228463,0,0.0,0.0,101410.92854641812,1.0,0.0
231,77.965,78.111,1.162765625320553,-12.544021978116916,-35.10238226056258,9.989393130412243,2.2582313047394025,-1,756.2184425422547,-650.3618838351704,101410.92854641812,1.162765625320553,0.0
232,77.851,78.075,0.9698939892318501,2.5677830443112413,-34.57134692246813,11.494892393858223,3.2309245440716774,-1,756.2184425422547,-650.3618838351704,101473.72442104988,1.162765625320553,0.0006190303280070898
233,77.861,78.129,0.8333051873816072,13.247024805280688,-33.49446302965735,14.19450190620742,3.292929061110446,-1,756.2184425422547,-650.3618838351704,101501.28177835155,1.162765625320553,0.00027153449074342407
234,77.88,78.156,0.7449634075196,20.13824982237356,-32.01972254762747,17.186676164329917,3.0347911295525702,-1,756.2184425422547,-650.3618838351704,101504.47339880679,1.162765625320553,3.1443645060325254e-05
235,77.737,77.959,0.6957730830832151,23.871687840360117,-30.118233314374386,19.98285746532827,2.701811852904971,-1,756.2184425422547,-650.3618838351704,101484.49134497481,1.162765625320553,-0.00019687822854550825
236,77.728,77.771,0.6965124270947763,23.63248206677723,-28.238445449582947,22.249579216707748,2.3313217302289044,-1,756.2184425422547,-650.3618838351704,101369.02927679667,1.162765625320553,-0.0011383788685868734
237,77.823,77.905,0.7030094545237279,23.194695220599932,-26.319478197148204,24.10717120281298,2.053918852659515,-1,756.2184425422547,-650.3618838351704,101384.33701718907,1.162765625320553,0.00015099863150264695
238,77.823,77.923,0.7480342297369001,19.70873213918523,-24.509897873735227,25.465094258910934,1.7364408536381972,-1,756.2184425422547,-650.3618838351704,101396.04353109811,1.162765625320553,0.00011546002517983949
239,77.823,77.86,0.8030721680756281,15.362514663850398,-22.66344442049227,26.295587634225118,1.446096570013512,-1,756.2184425422547,-650.3618838351704,101355.0707324165,1.162765625320553,-0.00040416842480196747
240,77.794,78.057,0.8278485554532814,13.655349477067432,-20.781705414567337,26.819803311904707,1.284015937445333,-1,756.2184425422547,-650.3618838351704,101505.12235836574,1.162765625320553,0.001479360253273908
241,77.775,77.851,0.843881057552418,12.21815074886068,-19.022206110365588,27.20574097825714,1.148300165181812,-1,756.2184425422547,-650.3618838351704,101385.51596070398,1.162765625320553,-0.001179023463162799
242,77.757,77.768,0.8611466264137436,10.807821769946528,-17.27265548634033,27.385563833360475,1.0253751731078056,-1,756.2184425422547,-650.3618838351704,101345.14785631144,1.162765625320553,-0.0003982437009381641
243,77.9,77.957,0.8551699671192257,11.339259561412305,-15.283352841207456,27.218057724107197,0.9781231516398745,-1,756.2184425422547,-650.3618838351704,101359.92701507272,1.162765625320553,0.000145819326890053
244,77.862,78.109,0.8233507621292693,14.001262959090838,-13.073838198279748,26.79804834440842,1.0103385444119468,-1,756.2184425422547,-650.3618838351704,101487.5183222323,1.162765625320553,0.0012580027692660847
245,77.985,78.316,0.8147722221781243,14.775988253438982,-10.863538842155203,26.24543970164412,0.9769136043084856,-1,756.2184425422547,-650.3618838351704,101529.12836375348,1.162765625320553,0.0004099175391089864
246,78.081,78.612,0.8121291760144911,15.20014180761251,-8.837486360654134,25.815463615322013,0.931132925848359,-1,756.2184425422547,-650.3618838351704,101649.03851088462,1.162765625320553,0.0011803449445120376
247,77.976,78.514,0.7936862575846924,16.625520378576027,-6.7243764534064265,25.190589006669057,0.9269293713537509,-1,756.2184425422547,-650.3618838351704,101664.70598273573,1.162765625320553,0.00015412112861475576
248,78.014,78.577,0.7903165534885983,16.921244396140494,-4.648244796264225,24.452129664498006,0.8821108626673698,-1,756.2184425422547,-650.3618838351704,101676.94248060073,1.162765625320553,0.00012035407376931499
249,77.738,78.136,0.7739964496038636,17.967064000694847,-2.744175575702374,23.890023518311004,0.8669409454755314,-1,756.2184425422547,-650.3618838351704,101598.84917997109,1.162765625320553,-0.0007683482999486903
250,77.624,78.002,0.7704488346249375,18.19667966107385,-0.9685515835664407,23.378524527767023,0.8197793330317942,-1,756.2184425422547,-650.3618838351704,101597.90958998699,1.162765625320553,-9.248080430028814e-06
251,77.7,78.028,0.7805274060191134,17.381020552314894,0.778722946207817,22.693270127000655,0.7315956454576158,-1,756.2184425422547,-650.3618838351704,101557.34639733349,1.162765625320553,-0.00039933195915017796
252,77.615,77.939,0.7800680813059849,17.394015869435975,2.544013652149955,21.811327653273196,0.6808389866656054,-1,756.2184425422547,-650.3618838351704,101563.74275728824,1.162765625320553,6.298075678401571e-05
253,77.577,77.975,0.7684514500832321,18.360841856893096,4.338331748666165,20.765442661828335,0.6752810588528187,-1,756.2184425422547,-650.3618838351704,101615.89208592291,1.162765625320553,0.0005133322522217516
254,77.653,77.894,0.7750969752006776,17.70539458474179,6.052830383824119,19.604919455250283,0.594369399349767,-1,756.2184425422547,-650.3618838351704,101505.74017169906,1.162765625320553,-0.001084590782355723
255,77.653,77.831,0.7845029801322684,16.911990083788965,7.5573144698566885,18.589438803987978,0.5032252835908863,-1,756.2184425422547,-650.3618838351704,101464.76737301744,1.162765625320553,-0.00040373155424199524
256,77.634,77.768,0.7991753446827123,15.724821290902312,9.017881769831058,17.373456329705974,0.38604520561653616,0,0.0,0.0,101438.16272474414,1.0,-0.00026224015999128
257,77.424,77.471,0.832036934559814,13.051372378640963,10.56305835335978,15.432588836388076,0.161237628479679,0,0.0,0.0,101438.16272474414,1.0,0.0
258,77.377,77.364,0.867959696647297,10.203882552522103,12.078590555807999,12.782071753929133,-0.1466669910305911,0,0.0,0.0,101438.16272474414,1.0,0.0
259,77.353,77.346,0.8975544424050482,7.917471216642312,13.423134186665726,9.686676338398668,-0.5683748251398241,0,0.0,0.0,101438.16272474414,1.0,0.0
260,77.5,76.789,0.9797549528963867,0.857991150530026,14.213214405831613,7.29889013340132,-1.8297608281819668,0,0.0,0.0,101438.16272474414,1.0,0.0
261,77.567,77.265,1.004711207910719,-0.6674342640107369,14.609100662968485,6.004947231315196,-2.5439915353982845,1,-659.5228046296626,656.4302253591156,101438.16272474414,1.004711207910719,0.0
262,77.558,76.941,1.0522828962915538,-4.671956870580331,14.367775999138766,6.619566263770422,-2.8762810297595394,1,-659.5228046296626,656.4302253591156,101644.91041251883,1.004711207910719,0.0020360905121866585
263,77.528,76.952,1.1037143529164146,-8.616766352903795,13.638982960532617,7.838543129050705,-2.839271143505428,1,-659.5228046296626,656.4302253591156,101617.903995901,1.004711207910719,-0.0002657290449839626
264,77.442,77.52,1.0958528841527895,-7.345039054560317,12.72287333130149,8.619846781979017,-2.328105463291593,1,-659.5228046296626,656.4302253591156,101188.33266669886,1.004711207910719,-0.004236279699256811
265,77.566,77.52,1.1000072713778064,-7.803164011690939,11.667044936233118,9.131850161617102,-2.1321209397150467,1,-659.5228046296626,656.4302253591156,101270.11349447294,1.004711207910719,0.0008078777030320323
266,77.461,77.862,1.0752508139572792,-5.428003299944805,10.698362090675719,9.357365766707412,-1.7233873071411345,1,-659.5228046296626,656.4302253591156,100976.364462914,1.004711207910719,-0.002904863818504245
267,77.461,78.277,1.004007218856058,0.5055968201908883,9.942058810662084,9.22855914201214,-1.022528202426812,1,-659.5228046296626,656.4302253591156,100703.94591938998,1.004711207910719,-0.0027014903803413335
268,77.414,78.259,0.9321666030176918,6.096254593988405,9.488309559155521,9.064992272207887,-0.3741928137729058,1,-659.5228046296626,656.4302253591156,100684.76409162884,1.004711207910719,-0.00019049556271651314
269,77.433,77.907,0.8820834613645334,9.604631336160068,9.296380114899177,8.997031310683344,0.03426143698031417,0,0.0,0.0,100928.35846424321,1.0,0.0024164547233870384
270,77.471,78.087,0.823854134334317,14.262196358986131,9.31660834429647,9.007845318902346,0.5490311877704743,0,0.0,0.0,100928.35846424321,1.0,0.0
271,77.509,78.087,0.7780733093320457,17.77931586698248,9.501980514900529,9.126060876316615,0.9069997958881445,0,0.0,0.0,100928.35846424321,1.0,0.0
272,77.461,77.952,0.7651157604527935,18.68536807956616,9.764565391887851,9.277011795347848,0.9616030338725917,0,0.0,0.0,100928.35846424321,1.0,0.0
273,77.509,78.25,0.725346889449411,22.02908794566561,10.120893004696292,9.541118380182022,1.2480921487887604,0,0.0,0.0,100928.35846424321,1.0,0.0
274,77.623,78.192,0.6824042804601851,25.221732537839046,10.494908657321234,9.911220932418793,1.4858738374348588,0,0.0,0.0,100928.35846424321,1.0,0.0
275,77.604,78.12,0.6315465879850896,29.10945858600512,10.972691001740106,10.455261434494643,1.7347024460265594,0,0.0,0.0,100928.35846424321,1.0,0.0
276,77.623,77.984,0.5963220988210782,31.695689723211437,11.522542598926737,11.099182154666376,1.8175345573370376,0,0.0,0.0,100928.35846424321,1.0,0.0
277,77.594,78.4,0.5454280507778589,36.07805582794282,12.170960447238963,11.943665132486114,2.0016548618462076,-1,354.7256091022579,-650.3618737546925,100928.35846424321,0.5454280507778589,0.0
278,77.623,78.608,0.5255026905981348,37.81690464770098,12.86748245562431,12.808238103557226,1.9479199239079945,-1,354.7256091022579,-650.3618737546925,101053.34669132021,0.5454280507778589,0.0012376194461223512
279,77.625,78.834,0.4882117452177454,40.936563277472516,13.633132431516902,13.773736760258682,1.9822820285584457,-1,354.7256091022579,-650.3618737546925,101199.61902357057,0.5454280507778589,0.0014464297938516788
280,77.663,78.916,0.4721004841066117,42.25126010282821,14.43495177957538,14.716449564762314,1.890150759586563,-1,354.7256091022579,-650.3618737546925,101239.46912407257,0.5454280507778589,0.0003936996691831141
281,77.663,78.88,0.44035314663343117,44.68085357300783,15.344946213598478,15.715065585081815,1.8667378255969669,-1,354.7256091022579,-650.3618737546925,101216.0560966174,0.5454280507778589,-0.0002312905763774165
282,77.596,78.753,0.4385837859580868,44.720652544796295,16.255834102777154,16.60471187547845,1.7142615093523839,-1,354.7256091022579,-650.3618737546925,101157.2267544604,0.5454280507778589,-0.0005813943716810916
283,77.691,78.717,0.473342859764949,41.94251988200134,17.04189003694743,17.2533010217719,1.4432385903214617,-1,354.7256091022579,-650.3618737546925,101100.11479414052,0.5454280507778589,-0.0005647455009595536
284,77.644,78.699,0.5147534232299582,38.73148520673312,17.742759724347138,17.702403147859627,1.1856427235939262,-1,354.7256091022579,-650.3618737546925,101105.08038404075,0.5454280507778589,4.911436520561967e-05
285,77.529,78.663,0.5116150662840092,38.99799552606705,18.478959905756412,18.12096555683594,1.1323367706843883,-1,354.7256091022579,-650.3618737546925,101122.46080163233,0.5454280507778589,0.00017188971919919946
286,77.577,78.464,0.5703979312286835,34.214239689072414,19.09527385236208,18.337196841933807,0.8244971119105856,-1,354.7256091022579,-650.3618737546925,100976.01195951825,0.5454280507778589,-0.0014492822805329331
287,77.405,77.858,0.6774600113189361,25.419207823857754,19.507535033869306,18.335659124130927,0.32241397759234625,0,0.0,0.0,100642.9054687885,1.0,-0.0033043208252957817
288,77.29,77.867,0.7714216319458227,18.243822066907363,19.77553301768215,18.253558749255188,-0.08391300413336039,0,0.0,0.0,100642.9054687885,1.0,0.0
289,77.261,77.668,0.8604326895116161,11.19010997564304,19.884620976315507,18.189916358753255,-0.47798521055257853,0,0.0,0.0,100642.9054687885,1.0,0.0
290,77.176,77.731,0.8700215296984833,10.586218423989848,20.208895218764166,17.923796252548136,-0.5368659997686768,0,0.0,0.0,100642.9054687885,1.0,0.0
291,77.233,78.093,0.8287575205566858,14.085570414845478,20.700662041392707,17.529315963923334,-0.3773730612284924,0,0.0,0.0,100642.9054687885,1.0,0.0
292,77.223,78.219,0.756634625489898,19.789404315793597,21.51604074760517,16.864721343560678,-0.10238155713559073,0,0.0,0.0,100642.9054687885,1.0,0.0
293,77.261,77.939,0.7407905250673582,20.704783242770837,22.49342573412766,15.879024970619172,-0.11264183378175496,0,0.0,0.0,100642.9054687885,1.0,0.0
294,77.109,77.867,0.7102113860649398,23.103310231918563,23.508370710343623,14.84551966027109,-0.02728503196213904,0,0.0,0.0,100642.9054687885,1.0,0.0
295,76.889,77.487,0.7266513425964969,21.61550491909795,24.488993008036584,13.627578904374822,-0.21085829765521777,0,0.0,0.0,100642.9054687885,1.0,0.0
296,76.889,77.414,0.7624607641980037,18.7891543015797,25.29623159475407,12.461705155595926,-0.5221658843575164,0,0.0,0.0,100642.9054687885,1.0,0.0
297,76.86,77.27,0.8191883186583235,14.307185827921252,25.756284561678413,11.74934019942612,-0.9744460999023907,0,0.0,0.0,100642.9054687885,1.0,0.0
298,76.975,77.279,0.8738769397236,10.012322564775886,25.886820160704662,11.54333250347056,-1.3752092466500492,0,0.0,0.0,100642.9054687885,1.0,0.0
299,77.013,77.197,0.9401164923839691,4.79580857203338,25.726526068567107,11.807591807262192,-1.7726491428726736,0,0.0,0.0,100642.9054687885,1.0,0.0
300,76.946,76.971,1.0084992150890586,-0.6289806042426989,25.230153503126143,12.59303010412656,-2.0534481291278075,1,-659.328131176388,653.7715858491412,100642.9054687885,1.0084992150890586,0.0
301,76.736,76.709,1.10062596499527,-7.7486340498770545,24.37922183923083,13.907713953534792,-2.3100745382343915,1,-659.328131176388,653.7715858491412,100675.73471673393,1.0084992150890586,0.0003261421615621774
302,76.66,76.374,1.218551951289804,-17.04019258587637,23.188369817049413,15.811295372686033,-2.5442926373015906,1,-659.328131176388,653.7715858491412,100844.63926002399,1.0084992150890586,0.001676302792701541
303,76.688,76.591,1.3018183790895237,-23.2428478556174,21.67930529033998,17.942542920574816,-2.50366703007548,1,-659.328131176388,653.7715858491412,100721.23201356767,1.0084992150890586,-0.0012244856839696962
304,76.717,76.609,1.3606416020248677,-27.775341782541787,19.912736146327283,20.06515325334424,-2.3766615348886484,1,-659.328131176388,653.7715858491412,100728.58464082649,1.0084992150890586,7.299711048841997e-05
305,76.754,76.913,1.391388142058962,-29.881605455593572,17.946367344940658,21.936113698309615,-2.180330274465154,1,-659.328131176388,653.7715858491412,100554.23321958189,1.0084992150890586,-0.001732402861838797
306,76.812,77.031,1.4078148237910852,-31.106072245040835,15.852975279332249,23.51831912172415,-1.9967008390917043,1,-659.328131176388,653.7715858491412,100515.3292040599,1.0084992150890586,-0.00038697071340414033
307,76.706,76.341,1.473087854641752,-36.653676978150244,13.428584185795815,25.059785877036237,-1.9985111369143578,1,-659.328131176388,653.7715858491412,100896.54281639113,1.0084992150890586,0.003785418046316635
308,76.419,76.041,1.534563183951178,-41.22878395436507,10.793727899060281,26.520100942094928,-1.961625710513449,1,-659.328131176388,653.7715858491412,100903.44711849824,1.0084992150890586,6.842717992242237e-05
309,76.515,75.987,1.5997068634996519,-46.414570660675864,7.882023434455334,27.858023717662807,-1.949046875881061,1,-659.328131176388,653.7715858491412,101002.04628472702,1.0084992150890586,0.000976686393270426
310,76.4,75.905,1.6435240579243429,-49.6602380254198,4.818306830180401,28.9793575283801,-1.8799086488459316,1,-659.328131176388,653.7715858491412,100979.83281968138,1.0084992150890586,-0.00021995502996308998
311,76.391,76.305,1.6447763260362396,-49.341108322234376,1.6842414336723266,29.597204178023386,-1.723992220650159,1,-659.328131176388,653.7715858491412,100712.39023216112,1.0084992150890586,-0.0026519886609224375
312,75.941,75.297,1.6719924237684118,-51.675776653396966,-1.5289728729341154,29.99382512487954,-1.6719042526812176,1,-659.328131176388,653.7715858491412,101074.69433166769,1.0084992150890586,0.0035909581588433608
313,76.18,75.034,1.7484521232458943,-58.16308274887224,-4.865826293963234,30.55400578711248,-1.7443623211392303,1,-659.328131176388,653.7715858491412,101404.21568209717,1.0084992150890586,0.0032548737182063747
314,75.979,74.907,1.806911679726114,-62.380342513910406,-8.236220551318018,31.149958821002105,-1.7381763575907851,1,-659.328131176388,653.7715858491412,101354.71971913356,1.0084992150890586,-0.0004882247369156254
315,75.96,75.034,1.8433320944176832,-64.98550589196721,-11.702337265252494,31.496178951577765,-1.6917343754184364,1,-659.328131176388,653.7715858491412,101259.16349323836,1.0084992150890586,-0.0009432348017304439
316,76.046,75.451,1.8556043170324816,-65.6602858930521,-15.031488117989976,31.75276267472986,-1.5944690638006935,1,-659.328131176388,653.7715858491412,101043.24296122044,1.0084992150890586,-0.002134632185466603
317,76.056,75.134,1.8815672732573812,-67.97048053486337,-18.14447772994735,32.224673120015225,-1.546206616878554,1,-659.328131176388,653.7715858491412,101257.08183524638,1.0084992150890586,0.0021140742495966186
318,76.037,75.243,1.8951699635652963,-68.86003851961445,-21.047939749498077,32.75273832521411,-1.4597893554844872,1,-659.328131176388,653.7715858491412,101173.29349789649,1.0084992150890586,-0.0008278238085263358
319,75.941,75.07,1.9069027197688981,-69.74209944196991,-23.745680063418508,33.33374050223155,-1.3798757260821704,1,-659.328131176388,653.7715858491412,101223.10048165545,1.0084992150890586,0.0004921726497695743
320,75.836,74.934,1.937624496549589,-72.00769132033463,-26.498810388229327,33.807854677770614,-1.346103778718274,1,-659.328131176388,653.7715858491412,101242.7839635574,1.0084992150890586,0.00019443751739125646
321,75.903,75.469,1.9418998301984696,-71.92702281155445,-29.36589682910932,33.89445335485553,-1.255695896223919,1,-659.328131176388,653.7715858491412,100937.19114991694,1.0084992150890586,-0.003022980353897993
322,75.893,75.896,1.934202613970652,-70.89643898207468,-32.3887582723716,33.3996678902692,-1.152936036256878,1,-659.328131176388,653.7715858491412,100651.43740144759,1.0084992150890586,-0.002835020426642784
323,76.18,75.951,1.956836527635827,-73.12080667529733,-35.516277936307205,32.6408517464389,-1.152069468992725,1,-659.328131176388,653.7715858491412,100804.70713787351,1.0084992150890586,0.0015216191727370151
324,76.335,75.739,1.9767042310203748,-75.15271747494029,-38.791478859869166,31.464437434410122,-1.1556297070579677,1,-659.328131176388,653.7715858491412,101045.50257440587,1.0084992150890586,0.0023858835826995454
325,75.962,75.922,1.9716086814977112,-73.84533866392914,-41.9735069793034,29.93459777706054,-1.06471554827604,1,-659.328131176388,653.7715858491412,100679.93298126668,1.0084992150890586,-0.0036244313199696593
326,75.971,75.694,1.9629331638847798,-73.43199539349062,-45.04754530247241,28.162317888759272,-1.0078875681730588,1,-659.328131176388,653.7715858491412,100834.92685602087,1.0084992150890586,0.0015382876026434277
327,75.971,75.202,1.9646882353201283,-74.05732992550548,-47.99302916091997,26.29978075079751,-0.9910463137148072,1,-659.328131176388,653.7715858491412,101156.58247625866,1.0084992150890586,0.003184845671849566
328,75.617,74.546,1.96364625149489,-73.9390385992891,-50.7914078663888,24.305755267254302,-0.9523518392405493,1,-659.328131176388,653.7715858491412,101352.05447813924,1.0084992150890586,0.001930505933260949
329,75.378,74.282,1.9606444117801685,-73.50745447116553,-53.40151663449543,22.247837975373844,-0.9037254702648134,1,-659.328131176388,653.7715858491412,101367.07075345225,1.0084992150890586,0.0001481485806859167
330,75.387,74.901,1.9270835275955838,-70.37604589484827,-55.726418810848955,20.08178238022432,-0.7294983486339165,1,-659.328131176388,653.7715858491412,100968.32009499223,1.0084992150890586,-0.003941487181401669
331,75.205,74.273,1.911328171898276,-69.46843516760984,-57.78374551477338,18.056481223833455,-0.6471188659622885,1,-659.328131176388,653.7715858491412,101258.89093103139,1.0084992150890586,0.0028737085828452356
332,75.09,73.735,1.9142434731291884,-70.00554239727076,-59.549257175153194,16.453574375833984,-0.6355023524538914,1,-659.328131176388,653.7715858491412,101534.79730913293,1.0084992150890586,0.0027210565647627334
333,74.765,72.86,1.9258782492661277,-71.12828730638203,-61.14543849017868,15.074948298511496,-0.6622144645888481,1,-659.328131176388,653.7715858491412,101892.56580411861,1.0084992150890586,0.0035174114079352284
334,74.851,73.407,1.9250671196570321,-70.68619897344853,-62.575800396542235,13.77961090075233,-0.5885796511470063,1,-659.328131176388,653.7715858491412,101591.65496594031,1.0084992150890586,-0.0029575861596182204
335,74.956,74.437,1.8926772801743308,-67.43051821274715,-63.827430821780695,12.337374058756389,-0.2920465387372427,1,-659.328131176388,653.7715858491412,100987.4996862892,1.0084992150890586,-0.005964651909622452
336,75.081,74.947,1.863346424743665,-64.95491291617913,-64.95572551081862,10.677894669977423,7.610064199107343e-05,0,0.0,0.0,100736.49219390319,1.0,-0.002488624378215915
337,75.081,75.193,1.8169732482170946,-61.22716844938769,-65.77484189319321,9.283417251484105,0.48987062852081786,0,0.0,0.0,100736.49219390319,1.0,0.0
338,74.707,74.327,1.7678049348212463,-57.740403265690844,-66.32522920357073,8.204768794299637,1.0463214934032383,0,0.0,0.0,100736.49219390319,1.0,0.0
339,74.745,74.71,1.706514249999435,-52.843407616207784,-66.53952376875515,7.737450847598734,1.7701070316715302,0,0.0,0.0,100736.49219390319,1.0,0.0
340,74.765,74.473,1.6590805047313084,-49.56815393623627,-66.53645429911569,7.744392959645589,2.191043307241469,-1,1117.7018010695006,-673.6875021327038,100736.49219390319,1.6590805047313084,0.0
341,74.774,74.628,1.6104030538690954,-45.78827795000774,-66.41802662004146,8.038011403117464,2.5665239367578745,-1,1117.7018010695006,-673.6875021327038,100830.85444052416,1.6590805047313084,0.0009362851184969468
342,74.487,74.09,1.562959810855051,-42.330187431160184,-66.10650697930024,8.776256998673292,2.709164003713009,-1,1117.7018010695006,-673.6875021327038,100789.1909812837,1.6590805047313084,-0.0004132868807396694
343,74.506,74.555,1.5075584583848505,-37.767150500421664,-65.42664257101856,10.102598827510809,2.737859093768643,-1,1117.7018010695006,-673.6875021327038,101081.21933555508,1.6590805047313084,0.0028932279626466884
