,VCSH,HYG,calculated_spread,rolling_mean_spread,rolling_std_spread,z_score,trading_signal,symbol_one_position,symbol_two_position,portfolio_value,returns
130,78.171,76.839,-33.2844069607535,-33.17720285104895,0.17154096962299525,-0.6249475559113096,1,-91.79204715209126,65.15850095777884,9930.873594503038,-0.0003158475219277307
131,78.218,76.847,-33.34261821719329,-33.184745561095,0.17373321110213946,-0.9087074088872772,1,-91.79204715209126,65.15850095777884,9934.666552711524,0.0003818630881886069
132,78.218,76.874,-33.31561821719329,-33.19064422951548,0.17511310688439818,-0.7136758058910715,1,-91.79204715209126,65.15850095777884,9932.907273185663,-0.0001771005907289704
133,78.19,76.839,-33.31117321335681,-33.20399839755232,0.1681539551567553,-0.6373612544800473,1,-91.79204715209126,65.15850095777884,9932.617643398928,-2.915903687137385e-05
134,78.199,76.812,-33.350851964589964,-33.216930399306136,0.16383479474390783,-0.8174183359106479,1,-91.79204715209126,65.15850095777884,9935.203051349155,0.00026026085140838764
135,78.208,77.042,-33.13353071582311,-33.21851835943439,0.16274817999052887,0.5222033427115672,1,-91.79204715209126,65.15850095777884,9921.042724553234,-0.0014262846417444348
136,78.246,77.139,-33.09006322102975,-33.211191486101434,0.16344010255384558,0.741117162672953,1,-91.79204715209126,65.15850095777884,9918.21044775211,-0.0002855225240352592
137,78.133,76.98,-33.089874455546834,-33.21143277883227,0.16324899797721606,0.7446191081822113,1,-91.79204715209126,65.15850095777884,9918.19814807621,-1.2401111663089092e-06
138,78.227,77.148,-33.05429696842644,-33.20563365530748,0.1657018591928664,0.9133071144656966,1,-91.79204715209126,65.15850095777884,9915.8799723476,-0.00023375684265134026
139,78.227,77.175,-33.02729696842644,-33.20411823996531,0.16716042236357942,1.057793878710583,1,-91.79204715209126,65.15850095777884,9914.12069282174,-0.0001774361544592494
140,78.265,77.228,-33.02782947363309,-33.20234611655014,0.16878463450213618,1.0339604871724235,1,-91.79204715209126,65.15850095777884,9914.155390062759,3.4997738456132347e-06
141,78.293,77.29,-33.005274477469555,-33.19802628509851,0.17219512094628817,1.1193801924798763,1,-91.79204715209126,65.15850095777884,9912.685740323634,-0.0001482485013272128
142,78.331,77.431,-32.91780698267621,-33.193161203564664,0.17808065092905712,1.5462332345030947,1,-91.79204715209126,65.15850095777884,9906.986489480367,-0.0005751105199190066
143,78.322,77.458,-32.87812823144306,-33.18940391361071,0.18360001692688072,1.695401162689547,1,-91.79204715209126,65.15850095777884,9904.401081530137,-0.0002610022095261761
